Snowball ID,BRIZO_ID,STATUS,ESTABLISHMENT_NAME,STREET,CITY,ZIPCODE,STATE,COUNTRY,CUISINES_REGIONAL,PRICE_RANGE,VITALITY_SCORE,ESTABLISHED,ESTABLISHMENT_PHONE,EMAIL,FULL_NAME,ROLE_TITLE,Language Preference,Lead Score,Version
41760,d8f56f7f08d8b75c,open,Masudaya Teriyaki and Sushi,20123 Saticoy St,Winnetka,91306,California,United States,Japanese,$,26,0,8183418448,,,,Unknown,0.97,4
41761,e4e27736f7b6f045,open,The Nook Cajun Cafe,2085 River Rd,Norco,92860,California,United States,"Creole, Caribbean, Cajun",$$$,29,0,9512686045,thenooknorco@gmail.com,,,English,0.96,4
41762,2bfa3bc6491bf933,open,Juicy Snow Crab & Lobster - Glendale,1500 Canada Blvd,Glendale,91208,California,United States,Cajun,$$,5,0,8184847622,,,,Unknown,0.81,4
41763,46500ffa514bc929,open,Kamikaze,223 3rd St,San Rafael,94901,California,United States,Japanese,$$,53,1990,4154576776,,Gene Su,Owner,Unknown,0.83,4
41764,5f51c8a734399123,open,Mika Sushi,11879 Valley View St,Garden Grove,92845,California,United States,Japanese,$$,46,2007,7148960750,,Long Jin,Owner,English,0.57,4
41765,bf1a90039ce3b00d,open,Blue Coral,17046 Magnolia St,Fountain Valley,92708,California,United States,"Creole, Vietnamese, Cajun",$$$,26,0,6574564465,,,,Unknown,0.81,4
41766,dabd93e2c49f3330,open,Della Mae's Kitchen,23100 Alessandro Blvd,Moreno Valley,92553,California,United States,"American, Cajun",,31,0,9513790067,,,,Unknown,1.29,4
41767,10bc0954b62dff27,open,Eagle Rock Green Dragon,1733 Colorado Blvd,Los Angeles,90041,California,United States,Mandarin,$$,50,0,3232558889,,,,Unknown,1,4
41768,41240d6a7de98ba8,open,Submarine Crab,14201 Inglewood Ave,Hawthorne,90250,California,United States,"Creole, Cajun",$$$,36,0,4242970068,,,,Unknown,1.01,4
41769,88784eaed48c4b3a,open,Sushi Roll Land,3955 5th Ave,San Diego,92103,California,United States,Japanese,$$$,55,0,6192699900,,,,Unknown,0.66,4
41770,f8e01430b3fddb9e,open,NDMK Fish House,109 Clarissa Ave,Avalon,90704,California,United States,Japanese,$$,63,2019,3105101275,info@ndmkfishhouse.com,,,Unknown,0.94,4
41771,07287cb290b93bc4,open,EA Cafe,735 3rd St,San Francisco,94107,California,United States,Japanese,$,38,0,4158729328,eacafesf@gmail.com,,,Unknown,0.83,4
41772,6002599c0deac38b,open,The Yasai,2254 India St,San Diego,92101,California,United States,Japanese,$$,50,0,8582401445,info@yasaivegan.com,,,Unknown,0.8,4
41773,a7474e9ca22a3a1e,open,Ramen Tatsunoya,16 N Fair Oaks Ave,Pasadena,91103,California,United States,Japanese,$$,70,2015,6264321768,,,,Unknown,0.97,4
41774,b8ecdb90b05c2308,open,Raw Sushi Bistro,1200 I St,Modesto,95354,California,United States,Japanese,$$,87,2013,2095669560,,,,Unknown,1,4
41775,e4e7251dad2f76d3,open,Stuffed Soul and Cajun food fine dining Coming Soon not yet opened,13064 Thicket Pl,Corona,92883,California,United States,Cajun,$$,12,0,9097379704,,,,Unknown,0.79,4
41776,0df7a72a6e098606,open,THE DARK MAGIC SUSHI,1560 S Lewis St,Anaheim,92805,California,United States,Japanese,$$,29,0,7149023026,thedarkmagicsushi@gmail.com,,,Unknown,0.8,4
41777,a18e5eb8571ad859,open,Memo's Sushi,68655 Ramon Rd,Cathedral City,92234,California,United States,Japanese,$$,60,0,7603218878,,,,English,0.8,4
41778,02dae0c3073b91e7,open,Clucker Wing Teriyaki,107 S Brookhurst St,Anaheim,92804,California,United States,Japanese,$,53,0,7147745500,,,,Unknown,1.2,4
41779,2226e17faba16ae1,open,Sam's Hot Chicken,5660 Selmaraine Dr,Culver City,90230,California,United States,"American, Cajun",,0,0,3237461323,,,,Unknown,0.81,4
41780,47fd918485645e11,open,Teriyaki Burger Premium Grill,8019 Stewart and Gray Rd,Downey,90241,California,United States,Japanese,$$$,17,0,5623020005,,,,English,0.66,4
41781,5b70ca12986a7b47,open,Felix's Hibachi Grill,9028 Venice Blvd,Culver City,90232,California,United States,Japanese,,0,0,3239521180,,,,Unknown,0.4,4
41782,77cc600ee077f5d7,open,Happy Sushi,155 S Palm Canyon Dr,Palm Springs,92262,California,United States,Japanese,$,50,2005,7603180717,leochow626@yahoo.com,,,Unknown,1.26,4
41783,8b1af7130e46a554,open,Sushi Rosa,515 4th St,Santa Rosa,95401,California,United States,Japanese,,73,2006,7075769309,sushirosa707@gmail.com,,,Unknown,0.97,4
41784,9ea31d76e1303687,open,Rock & Roll Sushi,579 Floresta Blvd,San Leandro,94578,California,United States,Japanese,$$,70,2012,5106679545,,Kap Yi,,English,0.97,4
41785,0b9ce4c809f0caf0,open,Wok Express,7910 Katella Ave,Stanton,90680,California,United States,Chinese,$,20,2007,7143937876,,Tom Ta,,English,1.31,4
41786,20415e238426ea5b,open,Soy Story Vegan Sushi,1411 W Sunset Blvd,Los Angeles,90026,California,United States,Japanese,$$,28,0,3238016919,,,,Unknown,0.71,4
41787,36bb2e14284855ae,open,Big Tuna Sushi Bistro,1722 Mangrove Ave,Chico,95926,California,United States,Japanese,$$,65,2008,5308092659,,Natsumi Kawamura,Front of the House,English,0.83,4
41788,49eed574f48c2962,open,KYU2 Sushi,6485 Hollis St,Emeryville,94608,California,United States,Japanese,$$,33,2013,5107359439,20@gmail.com,,,English,0.71,4
41789,856ad0fc5bd8d2ba,open,Sushi Q,238 Commercial St,Nevada City,95959,California,United States,Japanese,$$$,77,1995,5302655757,sushiqnevadacity@gmail.com,,,Unknown,0.89,4
41790,c2e6bee6b526c7d6,open,Tazaki Sushi,3420 Judah St,San Francisco,94122,California,United States,Japanese,$$,50,1998,4155666860,,Jin Wei,Owner,Unknown,0.83,4
41791,e3d48ed425dabfaf,open,Izakaya Hachi,1880 W Carson St,Torrance,90501,California,United States,Japanese,$$$,44,2008,3106188357,,Yoshiyuki Tago,Back of the House,English,0.74,4
41792,c582bed48b9f36cd,possibly closed,Naked Fish,2084 Chestnut St,San Francisco,94123,California,United States,Japanese,,0,2003,4157711168,,Eilleen Ouyang,Owner,Unknown,0.69,4
41793,1651643972953acd,open,Market on 8th,41 E 8th St,National City,91950,California,United States,"Mexican, Japanese",,87,0,6198564538,mgnt.marketon8th@gmail.com,,,Unknown,1.23,4
41794,205e235ef31814ad,open,Oishi Teriyaki,1830 W 8th St,Los Angeles,90057,California,United States,Japanese,$,38,2007,2133896053,,Sun Park,General,English,1.43,4
41795,418de4f7a20eaa28,open,Niko Niko Sushi,2300 Harbor Blvd,Costa Mesa,92626,California,United States,Japanese,$$,24,2002,9496453375,,,,Unknown,0.69,4
41796,9cdda2a4f8ca5f35,open,The Sushi Garden,2131 J St,Sacramento,95816,California,United States,Japanese,,6,0,7076796784,,,,Unknown,0.61,4
41797,c11802d1b077aee4,open,Uncle Chung's Szechuan,2558 Appian Way,Pinole,94564,California,United States,Chinese,$$,37,1987,5102228881,,Kam Yin Leung,Owner,English,1.06,4
41798,cfb2d711f24d702a,open,Aburaya,362 17th St,Oakland,94612,California,United States,Japanese,$$,68,2014,5105027743,,,,English,0.97,4
41799,36b23f4698cc5dba,open,Niko Sushi,19001 Ventura Blvd,Tarzana,91356,California,United States,Japanese,$$$,73,2000,8187050460,,Niko Aswendi,General,English,0.71,4
41800,5c3270d9b313f14c,open,Taiko Sushi,6241 Fair Oaks Blvd,Carmichael,95608,California,United States,Japanese,$$,84,0,9163335287,,,,Unknown,0.83,4
41801,9409ba17a823dd5a,open,Teriyaki City Grill,488 Lewelling Blvd,San Lorenzo,94580,California,United States,Japanese,$$$,58,0,5102745595,,,,Unknown,0.73,4
41802,422d9ca6ea73f971,open,Idy Sushi Rolls,25980 CA-243,Idyllwild,92549,California,United States,"Korean, Japanese",$$,55,0,9515270011,idyllwildstrong@gmail.com,,,English,0.87,4
41803,5713ae2444fc5e36,open,Wine Ranch Grill and Cellars,24683 Washington Ave,Murrieta,92562,California,United States,"Japanese, Italian",$$,75,2018,9516002800,events.wineranch@gmail.com,,,Unknown,0.71,4
41804,62caf3afbeb9b5a5,open,Kaz Teriyaki Grill,71 E 4th Ave,San Mateo,94401,California,United States,Japanese,$,34,2000,6503475777,,Kaz Suruki,Owner,Unknown,0.86,4
41805,88a81e6bead2bb0c,open,Allie Daddy's Sushi,15032 Farnsworth St,San Leandro,94579,California,United States,Japanese,$$,30,0,5108782228,alliedaddysushi2023@gmail.com,,,Unknown,0.79,4
41806,96ce1bf0a9551384,open,Acc Chinese Fast Food,38 S Palm Ave,Alhambra,91801,California,United States,Chinese,$,14,2001,6262818577,,Xiao Liang L,Owner,English,1.31,4
41807,c44fd65ea4968348,open,Zhu's Tea,112 Waverly Pl,San Francisco,94108,California,United States,Japanese,$,44,0,6282808810,stevenzhu1990@gmail.com,,,Unknown,1,4
41808,e1abd19a849e38d7,open,Asian Bistro,2222 Francisco Dr,El Dorado Hills,95762,California,United States,Chinese,$,37,1996,9169330260,,Yen Ho,General,English,1.2,4
41809,81ebeb0c377731a0,possibly closed,Harajuku Taproom,4410 Sepulveda Blvd,Culver City,90230,California,United States,Japanese,$$,0,0,3103989000,info@hjtaproom.com,,,Unknown,0.37,4
41810,217bae811650fa30,open,Crab it while it's hot,600 N Prospect St,Porterville,93257,California,United States,"Creole, Cajun",$$,28,0,5596151188,,,,English,1.5,4
41811,5f31778a4f358c88,open,Burma Ruby,445 Emerson St,Palo Alto,94301,California,United States,"Indian, Burmese, Chinese, Thai",$$,70,0,6502852770,info@burmaruby.com,,,English,0.86,4
41812,7da4f33bbd89d0f8,open,Toyo Sushi & Roll,676 S State College Blvd,Anaheim,92806,California,United States,Japanese,$$,38,0,7149910500,,,,English,0.69,4
41813,92146748d44da061,open,Sushi 101,930 S Robertson Blvd,Los Angeles,90035,California,United States,Japanese,$$$,39,2014,3103600230,,,,Unknown,0.6,4
41814,aee385bf064db740,open,DTLA Ramen,952 S Broadway,Los Angeles,90015,California,United States,Japanese,$$,50,2017,2132657641,dtlamen@gmail.com,,,English,0.97,4
41815,b9acf092b01ba366,open,Tokyo Garden,3320 S Fairway St,Visalia,93277,California,United States,Japanese,$$,92,1987,5596250638,,Joseph Jang,Owner,Unknown,1,4
41816,c8b3163829d81c34,open,Arigato Sushi,1136 Galleria Blvd,Roseville,95678,California,United States,Japanese,$$,65,2009,9167841919,,Jay Lee,General,English,0.83,4
41817,fdedc3990b9cf0b4,open,Heartland Cafe & Mart,152 Pierre Rd,Walnut,91789,California,United States,Japanese,$,39,0,9099785105,,Sean H,Owner,Unknown,0.69,4
41818,27388266a89e5bbe,open,Hanabi Sushi,3375 Port Chicago Hwy,Concord,94520,California,United States,Japanese,$$,21,2008,9259699162,,,,Unknown,0.83,4
41819,396d150c4de7fa3a,open,TOMO Tea House,3620 N Freeway Blvd,Sacramento,95834,California,United States,Japanese,$,63,0,9162627358,,,,Unknown,1.11,4
41820,41e4fbc9dbe2c8db,open,Tokyo Rolls,2653 Gateway Rd,Carlsbad,92009,California,United States,Japanese,,2,0,4422041553,,,,Unknown,0.4,4
41821,6f6486ed7d1ff3b8,open,Katsu Nuna,21305 Hawthorne Blvd,Torrance,90503,California,United States,Japanese,$$,55,0,3105401897,,,,Unknown,0.54,4
41822,9641ecdd9a52649b,open,Teriyaki Number 1 Express,330 N Golden State Blvd,Turlock,95380,California,United States,Japanese,$,40,1995,2096698801,,Tim Egone,,Unknown,1.14,4
41823,b965138355cbda41,open,Sushi Takumi,1651 W Foothill Blvd,Upland,91786,California,United States,Japanese,$,23,2010,9099825151,,Mark Kang,Owner,English,0.97,4
41824,c85640137bb29f00,open,Bento 2 Go,385 Sierra St,Kingsburg,93631,California,United States,Japanese,,75,0,5594199197,,,,Unknown,0.86,4
41825,d82a043a85f42050,open,Paradise Buffet,9059 Central Ave,Montclair,91763,California,United States,Mongolian,$,55,0,9096268967,admin@myparadisebuffet.com,,,Unknown,1.43,4
41826,92eb2b32de7393db,open,Naka Sushi,1200 41st Ave,Capitola,95010,California,United States,Japanese,$$$,65,1991,8314799620,nakasushi3@gmail.com,,,English,0.71,4
41827,dbb6781ab8e6e905,open,Wagyu Meat and Grill,15333 Culver Dr,Irvine,92604,California,United States,Japanese,$$,46,0,9494187493,wagyumeatngrill@gmail.com,,,Unknown,0.54,4
41828,0494709bdd712a36,open,Mariscos Mi Compa Guero,3223 Tweedy Blvd,South Gate,90280,California,United States,"Mexican, Japanese",$$,58,0,3239965311,,,,Unknown,0.8,4
41829,374f2d262b2f42d2,open,Mikasa Asian Bistro & Sushi Bar,2610 S Tracy Blvd,Tracy,95376,California,United States,Japanese,$$,63,2013,2098308288,,,,Unknown,0.97,4
41830,889598377fa64eb4,open,Sakura Sushi,318 S La Brea Ave,Los Angeles,90036,California,United States,Japanese,$$$,38,1985,3232723818,info@sakurasushilosangeles.com,,,Unknown,0.74,4
41831,a415a909b3032a96,open,Akizu Sushi Bar & Grill,1457 Beach Park Blvd,Foster City,94404,California,United States,Japanese,$$,53,0,6502359356,,,,English,0.51,4
41832,ad4ca41d27633a69,open,Shoryuken,321 Grand Ave,South San Francisco,94080,California,United States,Japanese,,34,0,6503798150,,,,Unknown,0.57,4
41833,d2164d81e7eb9a48,open,Teriyaki Don,755 E Yosemite Ave,Merced,95340,California,United States,Japanese,$$,81,2019,2096532409,,,,English,0.97,4
41834,e9a1b895612566c3,open,Hikari Sushi and Ramen,529 N McKinley St,Corona,92879,California,United States,Japanese,$$,12,0,9518080048,,,,English,0.66,4
41835,f61d1dba369482a8,open,39 Degrees,665 Redondo Ave,Long Beach,90814,California,United States,Japanese,$$,50,2012,5624394025,,,,English,0.83,4
41836,84ca2487e63e5a4d,open,Mioki Sushi,3924 Decoto Rd,Fremont,94555,California,United States,Japanese,$$,68,2009,5107925677,,Miok Chong,Owner,Unknown,0.69,4
41837,ac1f7d55c7262c10,open,iWagyu,17865 Colima Rd,Industry,91748,California,United States,Japanese,,63,0,9093715888,order@bbq778.com,,,Unknown,0.77,4
41838,da3f18250f10ab9c,open,Hello Temaki,9261 Laguna Springs Dr,Elk Grove,95758,California,United States,Japanese,$$$,77,0,9167756826,hellotemaki@gmail.com,,,Unknown,0.46,4
41839,e3e8d44ea5811cdd,open,Sandfish Sushi & Whiskey,1556 N Palm Canyon Dr,Palm Springs,92262,California,United States,Japanese,$$$,40,2018,7605371022,,Isaac Gallardo,Back of the House,English,0.74,4
41840,040e42473b168009,open,Sazu Sushi,Santa Ana Ave,Costa Mesa,92627,California,United States,Japanese,,3,0,3234018952,,,,Unknown,0.4,4
41841,11be62a284c19c18,open,Cajun Meets Soul,1501 N C St,Sacramento,95811,California,United States,"Caribbean, Cajun",$$,3,0,3233591014,,,,Unknown,1.1,4
41842,a78acae511a29242,open,Bento Box Japanese Grill,2910 S Archibald Ave,Ontario,91761,California,United States,Japanese,$$$,38,2006,9099232323,,Michael Lee,,English,0.74,4
41843,c1bc794ee217674d,open,Yo Sushi,114 Robles Way,Vallejo,94591,California,United States,Japanese,$$$,50,2009,7076471100,,,,English,0.79,4
41844,366f7226cc51c317,open,Crazy Tokyo Sushi,21801 Ventura Blvd,Woodland Hills,91364,California,United States,Japanese,$$,39,1996,8189995060,crazytokyosushi@gmail.com,,,Unknown,0.71,4
41845,6789ecb531e76ad4,open,Sushi Kiyono,255 S Beverly Dr,Beverly Hills,90212,California,United States,Japanese,$$,89,1998,3102053741,,,,English,0.71,4
41846,a38f432408937969,open,Drunken Monkey Sushi,11253 Brockway Rd,Truckee,96161,California,United States,Japanese,$$,85,2008,5305829755,karlee@drunkenmonkeysushi.com,,,Unknown,0.71,4
41847,ccd7f9adbf6bb2d5,open,Hawker Eats - Nob Hill,700 Post St,San Francisco,94109,California,United States,Japanese,,15,0,4155278922,,,,Unknown,0.54,4
41848,fc64ceba3852342b,open,Chinese Food Express,2413 S Fairview St,Santa Ana,92704,California,United States,Chinese,,26,0,7147512888,,Paul LI,Owner,English,1.03,4
41849,1cb8e463037c78d4,open,Kick'n Cajun,14032 S Vermont Ave,Gardena,90247,California,United States,Cajun,,23,0,,,,,Unknown,1.19,4
41850,53073bc167f95bd5,open,Pincha Boba,4726 Telephone Rd,Ventura,93003,California,United States,Taiwanese,$,70,0,8055354170,,,,English,1.31,4
41851,87d6df84607846d8,open,Koba Sushi,2026 E Main St,Ventura,93001,California,United States,Japanese,$$,34,1989,8056537336,,Toshiro Koba,,Unknown,0.71,4
41852,c58b097ff430f282,open,502 Teppanyaki On Wheels,4362 S Figueroa St,Los Angeles,90037,California,United States,Japanese,$,15,0,3237388725,,,,Unknown,1.37,4
41853,283660acd18f3d81,open,Kitsune,3715 W Sunset Blvd,Los Angeles,90026,California,United States,Japanese,$,12,0,3236631048,,,,Unknown,0.94,4
41854,30c7ab0c511c5633,open,Soho Sushi Restaurant,3101 Zinfandel Dr,Rancho Cordova,95670,California,United States,Japanese,$$,55,2012,9168531100,sohosushi3101@gmail.com,,,English,0.97,4
41855,71020069dcadfe45,open,Ho Sum Bistro,3112 Newport Blvd,Newport Beach,92663,California,United States,Chinese,$$,79,1997,9496750896,ed@hosumbistro.com,Ed Oneill,Owner,English,1.06,4
41856,a4d6c5a34f96c822,open,Hibachi Queens,95 Pine Ave,Long Beach,90802,California,United States,Japanese,$$,13,0,3238235782,,,,Unknown,0.77,4
41857,b89e4a0481b6c062,open,Teriyaki Table,900 N Avalon Blvd,Los Angeles,90744,California,United States,Japanese,$,33,0,3108160701,,,,Unknown,1.26,4
41858,f98cab2a4e259ae9,open,Pixiu Mala Hongtang,425 S Western Ave,Los Angeles,90020,California,United States,Chinese,$,42,0,2133409429,domain.wwwnet@gmail.com,,,English,1.71,4
41859,555665b165571549,open,Sushi Uma,2026 Irving St,San Francisco,94122,California,United States,Japanese,$$,42,2016,4159689933,sushigoemon@gmail.com,,,Unknown,0.71,4
41860,81c7cf8c564d0532,open,Katsu Jin,711 Fair Oaks Ave,South Pasadena,91030,California,United States,Japanese,$$$,30,0,6263455920,,,,Unknown,0.31,4
41861,beda50d3a2fc744c,open,Suzie Snacks,2020 Santa Monica Blvd,Santa Monica,90404,California,United States,Japanese,,25,2000,3104536643,,Suzie Chung,Owner,Unknown,0.71,4
41862,ca508e4fd48e0b39,open,G Sushi,8951 Knott Ave,Buena Park,90620,California,United States,Japanese,$$$,37,0,7144849111,info@gsushibuenaparkca.com,,,Unknown,0.29,4
41863,68488fe6358344d6,open,Yubu Yum,1501 N C St,Sacramento,95811,California,United States,"Korean, Japanese",$,34,0,9167168135,,,,Unknown,1,4
41864,8cd5343bee8d3049,open,Bai Plu Thai Cuisine & Aki Sushi Bar,1626 E 7th St,Long Beach,90813,California,United States,Japanese,$$,75,2013,5623432651,,,,Unknown,1.14,4
41865,c9592c9a6c17a98c,open,Go Go Kare,1353 Taraval St,San Francisco,94116,California,United States,Japanese,$$,35,0,4154636577,,Michael K,Owner,Unknown,0.57,4
41866,ce05c02f788f163c,open,Mexibachi,6710 Variel Ave,Canoga Park,91303,California,United States,"Mexican, Japanese",,60,0,3103397270,,,,English,0.83,4
41867,f1f7bda04d5f723d,open,Asya,3215 Oak Knoll Dr,Redwood City,94062,California,United States,Japanese,$$,38,2017,6505498526,,Nick K,Owner,Unknown,0.71,4
41868,0e7dda91aee8d515,open,BeniPaisa,15627 Ventura Blvd,Los Angeles,91436,California,United States,Japanese,,29,0,8183800160,,,,Unknown,0.69,4
41869,42c8bc63bbb9799a,open,Ocean Fish Japanese Cuisine,455 Oceana Blvd,Pacifica,94044,California,United States,Japanese,$$$,0,0,6503551886,,,,Unknown,0.37,4
41870,65a09d5acf8442c5,open,Shrimp Heads,2832 El Cajon Blvd,San Diego,92104,California,United States,"Creole, Cajun",$$,53,0,6197388184,shrimpheadssd@gmail.com,,,English,1.21,4
41871,d4c3862347bb80f5,open,California Sushi & Teriyaki,2518 S Figueroa St,Los Angeles,90007,California,United States,Japanese,$,39,2011,2137471187,calsushi9@gmail.com,,,English,1.43,4
41872,f7e574cd3674549a,open,Katana Sushi & Sake,411 E El Camino Real,Sunnyvale,94087,California,United States,Japanese,$$,63,2004,4087463000,,Kelly Andreasen,Owner,Unknown,0.69,4
41873,25e39c71e0c1c613,possibly closed,Chez Soul,711 Madison St,Fairfield,94533,California,United States,"American, Creole, Cajun",$$,0,0,7074273338,info@chezsoulsoutherncuisine.com,,,Unknown,1.07,4
41874,514eb1cae9ddb1bc,open,Chopsticks Restaurant,1000 Sunrise Ave,Roseville,95661,California,United States,Chinese,$$,63,1984,9167867770,,Clarence Woo,,English,1.03,4
41875,89981ffe909cd827,open,Niko Niko Sushi,1212 N San Fernando Blvd,Burbank,91504,California,United States,Japanese,$$,44,2009,8188482224,,Hyo Shin,Owner,English,0.71,4
41876,c84e06016bbc1592,open,Totoya Sushi & Tapas,31105 Rancho Viejo Rd,San Juan Capistrano,92675,California,United States,Japanese,$$,65,0,9492189050,,Junko T,Owner,English,0.51,4
41877,ffe33bd2686d5340,open,MUNCHIE-KEN,18687 Brookhurst St,Fountain Valley,92708,California,United States,Japanese,$$$,38,0,7144659729,munchiken.420@gmail.com,,,Unknown,0.31,4
41878,0d73b23642b04bc7,open,Rocks & Drams,14 S California St,Ventura,93001,California,United States,Japanese,$$,60,2020,8056678585,hello@rocksanddrams.com,,,Unknown,0.8,4
41879,2101f8ae60225521,open,Geta,165 41st St,Oakland,94611,California,United States,Japanese,$$,84,2004,5106534643,,Chikara Ono,Owner,Unknown,0.86,4
41880,3c5e33cab56b3600,open,Katsuyaki - Costa Mesa,2180 Harbor Blvd,Costa Mesa,92627,California,United States,Japanese,$$,44,0,9492876559,gregreenfish.best@gmail.com,,,English,0.51,4
41881,57ba47dcb0f81cb5,open,Octopus Japanese Restaurant,112 N Artsakh Ave,Glendale,91206,California,United States,Japanese,$$,65,2004,8185008788,,Jay Chang,Owner,English,0.83,4
41882,6705b8218e8b175f,open,Tako Poke,1120 Hermosa Ave,Hermosa Beach,90254,California,United States,Japanese,$,13,0,4242479519,,,,Unknown,0.8,4
41883,86e47c90bf1fa90e,open,Sapporo Sushi,5735 E Pacific Coast Hwy,Long Beach,90803,California,United States,Japanese,$$,34,0,5625976778,sushisapporo@hotmail.com,,,English,0.4,4
41884,9dd0d20c3df14a92,open,Sushi Bella,13440 Palm Dr,Desert Hot Springs,92240,California,United States,Japanese,,48,0,7602191533,paulzhang3577@gmail.com,,,Unknown,1.19,4
41885,d10bcb184f22fe12,open,The Izakaya,5651 Freeport Blvd,Sacramento,95822,California,United States,Japanese,$,42,2012,9163911257,,Damond Lee,,English,1.14,4
41886,e88a640451d104c4,open,The Cajun Crab,520 W Lambert Rd,La Habra,90631,California,United States,"American, Cajun",$$$,79,2015,2136052888,,Richard S,General,Unknown,1.3,4
41887,04a3f2c3c77df147,open,Gohan,1367 N McDowell Blvd,Petaluma,94954,California,United States,Japanese,$$,70,2008,7077899296,,Chunh Trung Tran le,,Unknown,0.69,4
41888,73d9d411182d1776,open,Teriyaki Yogi,1775 E Palm Canyon Dr,Palm Springs,92264,California,United States,Japanese,$,46,0,7603231162,matrixmedia760@gmail.com,,,Unknown,0.97,4
41889,86c0753f751402ee,open,Ben Y Ana Hibachi,1594 S La Brea Ave,Los Angeles,90019,California,United States,Japanese,$,33,0,3238687983,,,,Unknown,1,4
41890,a0d53129f1d2db1d,open,Hazumi Sushi Bar,8685 Auburn Folsom Rd,Granite Bay,95746,California,United States,Japanese,$$,68,0,9167719988,hazumisushi@yahoo.com,,,Unknown,0.51,4
41891,b28545c2b5e3e9e6,open,Ninja Sushi,770 Lincoln Way,Auburn,95603,California,United States,Japanese,$$,89,2007,5308871243,,Victor McLaughlin,,Unknown,0.86,4
41892,d04f953f1f973f27,open,Hi Sushi,9660 Hageman Rd,Bakersfield,93312,California,United States,Japanese,$$,48,2013,6617356000,,Sandra Ham,,Unknown,0.57,4
41893,f6613d4b78f003e0,open,Makimoto Sushi (El Camino Real),2111 El Camino Real,Palo Alto,94306,California,United States,Japanese,$$$,23,0,6507803340,,,,Unknown,0.29,4
41894,126f20e8aeb155c9,possibly closed,The Ramen Cafe,2509 S Broadway,Santa Ana,92707,California,United States,"Japanese, Vietnamese",,0,0,9497015950,,,,Unknown,0.77,4
41895,3e00bac671109bef,open,A-Station,2500 W 8th St,Los Angeles,90057,California,United States,"Korean, Japanese",$$,18,0,2135190788,,,,Unknown,0.94,4
41896,6551c5e6890dd026,open,Sushi Lounge Encinitas,461 Santa Fe Dr,Encinitas,92024,California,United States,Japanese,$$,82,2012,7606332299,adam@sushiloungesd.com,,,English,0.71,4
41897,b18f821235997e96,open,Ohana Sushi,195 E Alessandro Blvd,Riverside,92508,California,United States,Japanese,$$,79,0,9517890443,jhp903@gmail.com,,,English,0.54,4
41898,bdb07af5892f896b,open,Noriega Cafe,1245 Noriega St,San Francisco,94122,California,United States,"Cantonese, Chinese",$$,48,0,4157026218,,,,English,1,4
41899,cc6ea655a3a0f0f9,open,Karami Ramen,3860 Convoy St,San Diego,92111,California,United States,Japanese,$$,50,2018,8584306300,karamiramen.info@gmail.com,,,Unknown,0.83,4
41900,e042ca46cfc41e0a,open,Pacoima Chinese Fast Food,11260 Glenoaks Blvd,Pacoima,91331,California,United States,Chinese,$,31,1992,8188971772,,Won Chung,Owner,English,1.49,4
41901,c936a94940ba928d,possibly closed,Hiro Sushi,8159 N Lake Blvd,Kings Beach,96143,California,United States,Japanese,$$,0,1998,5305464476,,Hiroshi Hayakawa,Owner,Unknown,0.97,4
41902,1a7a817f8ff210bf,open,Sakana Sushi Lounge,321 W 9th St,Los Angeles,90015,California,United States,Japanese,$$,37,2017,2136830008,events@sakanadtla.com,,,English,0.86,4
41903,60468ecdb936fa12,open,Lava Lounge,527 Bryant St,San Francisco,94107,California,United States,Japanese,$$,44,2007,4157771333,,Kenneth C,General,Unknown,0.71,4
41904,72ba0203e4bf99e2,open,Lemon Tree Sushi & Ramen,14920 Perris Blvd,Moreno Valley,92553,California,United States,Japanese,$$,29,0,9515630099,,,,Unknown,0.87,4
41905,90cfc009f361d62d,open,Sae Jong Teriyaki,8337 Folsom Blvd,Sacramento,95826,California,United States,Japanese,$$,23,1992,9163868955,,Young Cho,Owner,Unknown,0.83,4
41906,9fff1ee68d0a4add,open,Tempura House,1816 Sawtelle Blvd,Los Angeles,90025,California,United States,Japanese,$,37,1979,3104795989,tempurahouse7@gmail.com,,,English,1,4
41907,e894b7a6331e44a3,open,Top Wok Mongolian B.B.Q & Chinese Fast Food,12920 Hawthorne Blvd,Hawthorne,90250,California,United States,Mongolian,$$,29,0,4242970119,,,,Unknown,1.14,4
41908,09031f641dc2d147,open,Sirinat Thai,1627 W 25th St,Los Angeles,90732,California,United States,"Japanese, Thai",$$,58,2009,3108325678,hello.southbaythai@gmail.com,,,Unknown,0.83,4
41909,3177988f8518b495,open,Ramen Mura,130 S Main St,Orange,92868,California,United States,Japanese,$$,37,0,7143851123,,,,Unknown,0.83,4
41910,7211e3cc64fb6d62,open,Gyoza Bar,1501 W Sunset Blvd,Los Angeles,90026,California,United States,Japanese,$$,48,0,2132657015,hello@gyozabar.com,,,Unknown,0.71,4
41911,a2157b70c728358a,open,Nara,1515 Polk St,San Francisco,94109,California,United States,Japanese,$,48,2018,4155671515,,Sean Lee,Owner,Unknown,1,4
41912,b36131a15699efa6,open,Kanpai Sushi,5865 Lone Tree Way,Antioch,94531,California,United States,Japanese,$$,50,2006,9257572828,,Alen Yip,,English,0.83,4
41913,cb1a5b6487d41930,open,Rising Dragon Chinese Restaurant,2939 Alta View Dr,San Diego,92139,California,United States,Chinese,$,53,2006,6194708885,,Ken Foo,General,English,1.6,4
