Created Date,Lead Source,Lead Channel,Company / Account,Business Phone,Mobile - Primary,Street,Zip/Postal Code,State/Province (text only),Lead Status,Lead Owner,Unqualified Reason,Converted Date,Opportunity Name,Oppt Close Date
10/31/2022,Telemarketer,Telemarketer,Yummy House Restaurant,(207) 490-6800,,890 Main St,4073,ME,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Marketing Inbound,Telemarketer; DM,Sunny Rainbow R85562,(207) 642-3881,(347) 278-0555,111 Ossipee Trl E,4084,ME,Converted,Ailin Li,Current Client,4/28/2023,Sunny Rainbow - 3472780555 -來取-,5/11/2023
10/31/2022,Telemarketer,Telemarketer,Veranda Noodle House,(207) 536-1996,,245 Commercial St,4101,ME,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,Telemarketer,Hana Thai,(207) 799-9997,,740 Broadway,4106,ME,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,Telemarketer,Canton Village -Qmenu 用戶,(207) 582-1396,(207) 582-1396,428 Water St,4345,ME,AE Assigned,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,PANDA MARKET,(207) 727-3333,,651 PARKER FARM RD,4093,ME,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,Telemarketer,CHENG'S GARDEN - Permanently closed,(515) 953-6249,,4214 FLEUR DR SUITE 2,50321,IA,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,CHINA CHEF,(515) 256-8005,,5010 SW 9TH ST,50315,IA,SDR Complete,Unqualified Lead Queue,Agent Language Limitation
10/31/2022,Telemarketer,Telemarketer,CHUONG GARDEN,(319) 372-6666,,712 9TH ST,52627,IA,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,YANG CHOW WOK-Permanently closed,(319) 665-8788,,555 HWY 965 S,52317,IA,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,Panda Garden,(563) 449-3888,,3372 Middle Rd,52722,IA,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,Lucky Bamboo,(515) 965-5749,,1555 SE Delaware Ave Ste I,50021,IA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,Telemarketer,Hong Kong,(641) 842-3538,,114 S 2nd St,50138,IA,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,Metro Buffet,(515) 465-9888,,405 1st Ave,50220,IA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,Telemarketer,Chengs Garden Chinese Restaurant - LIVE DO NOT CALL,(515) 276-2188,,3708 Merle Hay Rd,50310,IA,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,East China,(319) 277-0022,,4302 University Ave Ste G,50613,IA,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
10/31/2022,Telemarketer,Telemarketer,Dynasty Buffet,(563) 355-4848,,5388 Elmore Ave,52807,IA,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Marketing Inbound,DM,China Restaurant R85831,(913) 755-4460,(646) 371-8258,1230 6th St,66064,KS,Converted,Ailin Li,Current Client,7/18/2023,China Restaurant-,7/27/2023
10/31/2022,Telemarketer,Telemarketer,King House,(913) 682-7661,,201 N 5th St,66048,KS,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,CHOPSTICKS ASIAN CAFE,(972) 542-6969,(469) 631-1116,1717 W UNIVERSITY DR,75069,TX,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Marketing Inbound,Telemarketer,EMPRESS OF CHINA VALLEY RANCH,(972) 556-1899,(512) 771-8886,10045 North MacArthur Boulevard,75063,TX,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,FLAMING WOK-Permanently closed,(713) 991-0888,,8498 S SAM HOUSTON PKWY E #700,77075,TX,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,GOLDEN CHINA,(281) 655-8889,,10927 LOUETTA RD,77070,TX,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,GOLDEN HUNAN II,(713) 467-8688,,2953 BINGLE RD,77055,TX,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,GOLDEN MOON RESTAURANT,(817) 594-1692,,1410 South Main Street,76086,TX,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,GRAND HUNAN CHINESE RESTAURANT,(832) 237-3595,(832) 237-3595,9579 JONES RD,77065,TX,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,GREAT WALL,(682) 317-1123,,1101 GRANBURY ST,76033,TX,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Marketing Inbound,DM,HARVEST CHINESE RESTAURANT,(972) 436-6653,(469) 579-6062,1288 W MAIN ST,75067,TX,AE Assigned,Unqualified Lead Queue,Cannot Service Geography
10/31/2022,Telemarketer,Telemarketer,"HUNAN CHEF R83582 - Existing client , DO NOT CALL",(512) 331-1069,(512) 366-0765,251 N BELL BLVD #113,78613,TX,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,Telemarketer,HUNAN GARDEN CHINESE CUISINE,(281) 578-6665,,3010 N FRY RD,77449,TX,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,FONG SENG,(207) 943-9010,,45A W MAIN ST,4463,ME,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,ASIA CAFE,(207) 384-2800,,233 MAIN ST,3908,ME,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,Bamboo Noodle Bar,(580) 920-0160,,4216 US-69,74701,OK,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,Fu-Thai,(918) 994-6588,,5646 S Mingo Rd #6421,74146,OK,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,Telemarketer,Ri Le's,(918) 496-2126,,4932 E 91st St Ste 102,74137,OK,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,Telemarketer,ASIAN STAR RESTAURANT,(918) 252-5522,,10030 S MINGO RD STE D,74133,OK,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,Telemarketer,CHINA FLAVOR,(405) 491-0021,,7943 NW 23RD ST,73008,OK,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,CHINA CHEF,(405) 285-9899,,2200 NW 164TH ST,73013,OK,AE Assigned,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,GOLDEN LIN CHINESE RESTAURANT-Temporarily closed,(580) 622-3111,,907 W 2ND ST,73086,OK,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,CHINA HOUSE,(405) 528-0079,,2515 N PENNSYLVANIA AVE,73107,OK,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,Telemarketer,CHINA HOUSE,(405) 732-7345,,140 S MIDWEST BLVD,73110,OK,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,Telemarketer,China Garden Buffet,(913) 831-6888,,5860 Antioch Rd,66202,KS,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,Chinese Restaurant - Temporarily closed,(785) 448-6896,,115 W 5th Ave,66032,KS,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,CHINA ONE EXPRESS,(913) 451-5959,,11176 Antioch Rd,66210,KS,AE Assigned,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,Bamboo Buffet,(785) 539-8299,,2304 Stagg Hill Rd,66502,KS,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,Ling's Express,(785) 267-6888,,3627 SE 29th St,66605,KS,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,Great Wall Chinese Restaurant,(316) 688-0881,,410 N Hillside St,67214,KS,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,Telemarketer,Panda Kitchen,(785) 783-8381,,5826 SW 21st St,66604,KS,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,Girard Lotus Express,(620) 724-8424,,126 E Forest Ave,66743,KS,SDR Complete,Unqualified Lead Queue,Agent Language Limitation
10/31/2022,Telemarketer,Telemarketer,Oriental Star,(620) 330-9928,,2711 N Broadway,66762,KS,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,Great Wall Restaurant,(316) 263-6833,,407 E Pawnee St STE 101,67211,KS,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,Telemarketer,Little Saigon Restaurant,(316) 265-0054,,1015 N Broadway,67214,KS,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,Telemarketer,Yada Thai Restaurant,(620) 659-5969,,310 E 10th St,67547,KS,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,Telemarketer,New China Restaurant - Permanently closed,(316) 331-5888,,107 N 8th St,67301,KS,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,HUHOT MONGOLIAN GRILL,(785) 271-8190,,5900 SW HUNTOON ST STE E,66604,KS,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,Telemarketer,WASABI JAPENESE RESTAURANT,(316) 214-6783,,912 E DOUGLAS AVE,67202,KS,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,HAN SHIN INC,(913) 327-1118,,7254 W 121ST ST,66213,KS,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,BUFFET CITY INC,(316) 945-8388,,601 N WEST ST STE 120,67203,KS,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,PANDA PALACE CHINESE REST,(785) 238-6888,(312) 678-8006,1111 N WASHINGTON ST,66441,KS,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,IMPERIAL HUNAN,(281) 463-1202,,4504 HWY 6 N # A,77084,TX,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,JJ CHINA DINER,(281) 354-4111,,25639 US-59 #101,77339,TX,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer; DM,KING DRAGON,(972) 606-0708,,5145 LAKE RIDGE PKWY #103,75052,TX,AE Assigned,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,KOWLOON CHINESE RESTAURANT - Temporarily closed,(210) 659-9398,,950 W FARM TO MARKET RD 78,78154,TX,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,LEE'S GARDEN CHINESE RESTAURANT,(210) 692-9800,,7271 WURZBACH RD # 100,78240,TX,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,Telemarketer,LE'S FAST FOOD,(713) 635-1665,,8617 MESA DR,77028,TX,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,LIN'S ASIAN BUFFET,(972) 418-8881,,2810 E TRINITY MILLS RD #122,75006,TX,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,LOTUS INN RESTAURANT,(956) 631-2693,,1120 N 10TH ST,78501,TX,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Marketing Inbound,Telemarketer,MAGIC CHINA,(210) 254-9381,,3893 CIBOLO VALLEY DRIVE,78108,TX,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,NEW CHINA,(817) 581-9966,(917) 915-0889,8420 DENTON HWY #109,76148,TX,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,NEW CHINA TOWN RESTAURANT-Permanently closed,(281) 855-3500,,5567 HWY 6 N,77084,TX,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,OCEAN BUFFET,(936) 559-8883,,3613 NORTH ST,75965,TX,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,PANDA BUFFET,(972) 563-8666,,1400 W MOORE AVE,75160,TX,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,PANDA CHEF,(972) 442-3545,,7340 TX-78 #200,75048,TX,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,CHINA HOUSE EXPRESS,(405) 843-5818,,1318 W BRITTON RD,73114,OK,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,Telemarketer,GREAT WALL,(405) 842-5153,,2800 NW 63RD ST,73116,OK,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,Telemarketer,CHINA RIVER,(405) 751-6888,,10721 N MAY AVE # B,73120,OK,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,Telemarketer,CHINA QUEEN,(405) 670-4488,,2900 S I-35 SERVICE RD #6456,73129,OK,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,NO 1 KITCHEN,(918) 455-9999,,1933 S ELM PL,74012,OK,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,"GOLDEN CHINA RESTAURANT - duplicated, DO NOT CALL",(918) 298-2988,,12170 SOUTH WACO AVENUE,74033,OK,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,LIN CUISINE,(580) 208-2686,,1810 SE WASHINGTON ST,74745,OK,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,Szechuan Bistro,(405) 752-8889,,1010 W Memorial Rd,73114,OK,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,Telemarketer,China King Buffet & Grill,(405) 751-9888,,13220 N Pennsylvania Ave,73120,OK,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,Chens Buffet,(405) 946-0092,,4537 NW 23rd St,73127,OK,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,Telemarketer,Speedy Wok,(405) 721-3559,,11122 N Rockwell Ave Ste 6,73162,OK,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,Chen Garden Hibachi & Sushi,(580) 540-8909,,4125 W Owen K Garriott Rd Ste 31,73703,OK,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,East China Restaurant,(918) 369-6688,,13202 S Memorial Dr,74008,OK,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,China Buffet,(918) 756-9900,,108 E 6th St,74447,OK,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,China Super Buffet,(918) 453-2880,,403 Daisy Dr,74464,OK,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,Sakura,(580) 762-9777,,3000 N 14th St,74601,OK,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,CHINA KING BUFFET,(316) 239-1308,,403 N WALNUT ST,67010,KS,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,Grand Buffet,(620) 624-2315,,539 E Pancake Blvd,67901,KS,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,Dragon Cafe,(502) 228-1885,(502) 228-1885,13206 West U.S. Highway 42 Suit #113,40059,KY,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,Yamato Steak House,(606) 784-1666,,125 Flemingsburg Road,40351,KY,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,ASIA GRILL & BUFFET,(606) 766-2742,(606) 766-2742,125 Lee Ave,41501,KY,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,Asian Buffet Restaurant,(270) 776-9928,(270) 776-9928,412 N Main St,42134,KY,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,CHEN GARDEN,(502) 222-5353,(502) 222-5353,303 S 1ST ST # 1,40031,KY,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,EGG ROLL HOUSE,(270) 351-5517,(270) 351-5517,1320 N DIXIE BLVD,40160,KY,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,CHINA BUFFET,(502) 921-2891,,445 HWY 44E SUITE18,40165,KY,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,Telemarketer,CHINA BISTRO II,(502) 583-8988,,234 W BROADWAY,40202,KY,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,ASIAN HOUSE,(502) 822-1017,(502) 822-1017,9707 DIXIE HWY,40272,KY,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,NO 1 CHINA BUFFET,(859) 271-5769,,125 E REYNOLDS RD #120,40517,KY,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,CHINA WOK,(606) 324-8168,,711 12TH ST #1,41101,KY,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,ASIAN BUFFET,(270) 259-9052,,364 S MAIN ST,42754,KY,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,DOUBLE DRAGON II R85158,(502) 966-8882,(502) 531-5717,9204 BLUE LICK RD,40229,KY,Converted,Jessica Li,Current Client,2/1/2023,Mr.阮,2/27/2023
10/31/2022,Telemarketer,Telemarketer,888 GREAT WALL,(502) 425-2811,(502) 425-2811,9464 BROWNSBORO RD,40241,KY,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,DOUBLE DRAGON-R85158,(502) 231-3973,,6832 BARDSTOWN RD,40291,KY,New,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,Telemarketer,HAPPY CHINA,(502) 493-1001,,9128 TAYLORSVILLE RD,40299,KY,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,YANG GARDEN R85511,(859) 873-1588,(646) 256-9819,97 CROSSFIELD DR,40383,KY,Converted,Yaning Wang,Current Client,4/19/2023,YANG GARDEN-,4/29/2023
10/31/2022,Telemarketer,Telemarketer,PANDA CUISINE,(859) 299-9798,,2358 NICHOLASVILLE RD #115,40503,KY,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,CHINA KING ALEXANDRIA DR OF LEXINGTON KY,(859) 252-2449,,1497 ALEXANDRIA DR,40504,KY,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,Telemarketer,HAPPY DRAGON,(859) 388-9988,,1510 NEWTOWN PIKE,40511,KY,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,ASIAN WIND,(859) 223-0060,(859) 223-0060,3735 PALOMAR CENTRE DR,40513,KY,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,ORIGINAL WOK,(859) 431-3000,,5038 OLD TAYLOR MILL RD,41015,KY,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,ASIAN GARDEN,(859) 234-8008,(859) 234-8008,1094 US Highway 27,41031,KY,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,HAPPY DRAGON,(859) 823-2888,,73 BROADWAY ST,41035,KY,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,DYNASTY EXPRESS,(859) 282-8900,(859) 282-8900,8460 US-42,41042,KY,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,PEKING GARDEN,(281) 545-9905,,622 CRABB RIVER RD,77469,TX,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,"PHOENIX CHINESE CAFE - Duplicated, DO NOT CALL",(210) 525-1961,,11821 WEST AVE,78216,TX,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,QUIK WOK,(210) 432-5252,(210) 430-2438,567 OLD HWY 90 W,78237,TX,AE Assigned,Archie Wang,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,QUIK WOK,(210) 623-1088,,7210 SW LOOP 410 SUITE 108,78242,TX,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,RICE LOVERS,(972) 529-9888,,2960 ELDORADO PKWY #50,75070,TX,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,SPICY GINGER ASIAN CAFE-Permanently closed,(210) 521-6420,,8806 BANDERA RD #101,78250,TX,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,SPLENDID CHINA,(817) 468-2888,,5975 S COOPER ST # 121B,76017,TX,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,SUPER BUFFET,(254) 248-1828,,1409 E MAIN ST,76528,TX,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,TAI PAI CAFE,(361) 881-6000,,711 N CARANCAHUA ST # 149-3,78401,TX,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,TANGS EXPRESS 88,(713) 239-0885,,6409 TELEPHONE RD,77061,TX,AE Assigned,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,THE RICE BOX,(713) 408-8678,,300 W 20TH ST,77008,TX,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,TING'S WOK - Permanently closed,(956) 686-9998,,901 S JACKSON RD,78577,TX,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,CHAM THAI & CUISINE,(406) 256-1812,,2916 1ST AVE N,59101,MT,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,Telemarketer,CHINATOWN RESTAURANT-Temporarily closed,(406) 646-7088,,110 MADISON AVE,59758,MT,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,Taste Of Asia - Permanently closed,(406) 656-0373,,111 S 24th St W Unit 21,59102,MT,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,China Buffet,(406) 896-8657,,1212 Grand Ave Ste 10B,59102,MT,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,China Garden,(406) 538-3873,,316 W Main St,59457,MT,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,Downtown Sushi Japanese Restaurant,(605) 753-8666,(605) 753-8666,18 N Broadway,57201,SD,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,FORTUNE CHINESE RESTAURANT,(605) 332-5858,(605) 332-5858,1215 E BENSON RD,57104,SD,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,CHINA BUFFET,(605) 745-4126,Invalid,333 N RIVER ST,57747,SD,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,Telemarketer,CHINA MOON RESTAURANT,(605) 256-4823,(605) 256-4823,111 EGAN AVE N,57042,SD,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,CHINA PANDA,(605) 438-4800,(605) 438-4800,1303 E 4TH AVE #7,57252,SD,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,CHINA WOK-R85753,(605) 878-1006,(605) 878-1006,2645 10TH AVE SE,57201,SD,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,CHINESE GARDEN,(605) 374-7705,(605) 374-7705,300-398 MAIN AVE,57638,SD,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,GOLDEN BOWL RESTAURANT,(605) 332-2768,(605) 332-2768,2600 S SPRING AVE,57105,SD,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,SZECHWAN | CHINESE RESTAURANT-Temporarily closed,(605) 332-2010,,415 N MINNESOTA AVE,57104,SD,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,CHINA GARDEN RESTAURANT,(605) 892-3888,(605) 892-3888,614 5TH AVE,57717,SD,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,Hibachi Grill & Supreme Buffet Inc,(605) 335-3388,,1100 W 41st St,57105,SD,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,Fuji Sushi & Hibachi Llc,(605) 275-1388,(605) 275-1388,2801 W 41st St,57105,SD,SDR Complete,Marketing Nurture Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,Fuji Sushi Express,(605) 362-6188,(605) 362-6188,5000 W Empire Mall,57106,SD,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,Green Emerald,(605) 882-3335,,1016 29th St SE,57201,SD,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,Asian Garden,(605) 229-2639,(605) 229-2639,1721 6th Ave SE,57401,SD,SDR Complete,Unqualified Lead Queue,Duplicate
