Account Name,Mailing Street,Billing Street,Mailing City,Billing City,Mailing Zip/Postal Code,Billing Zip/Postal Code,Mailing State/Province (text only),Mailing Country (text only),Business Phone,Mobile - Primary,Email
Green Leaf R83201 R85072 & R83201,,72-60 Metropolitan Avenue,,Queens,,11379,NY,United States,(718) 894-2228,(917) 535-0677
Pacific Asian Cuisine R86032,,63 Cumberland St.,,Woonsocket,,2895,RI,United States,(401) 534-0100,(917) 671-6036
Pacific Asian Cuisine R86032,,63 Cumberland St.,,Woonsocket,,2895,RI,United States,(401) 534-0100
Pacific Asian Cuisine R86032,,63 Cumberland St.,,Woonsocket,,2895,,United States,(401) 534-0100,(917) 770-1356
Pacific Asian Cuisine R86032,,63 Cumberland St.,,Woonsocket,,2895,,United States,(401) 534-0100,(917) 671-6036
Golden China R85073,12170 SOUTH WACO AVENUE,12170 SOUTH WACO AVENUE,GLENPOOL,GLENPOOL,74033,74033,OK,United States,(918) 298-2988,(918) 606-4722
Golden China R85073,,12170 SOUTH WACO AVENUE,,GLENPOOL,,74033,,United States,-,(918) 606-4722
China Cafe R85078,165 BLACKFORD WAY # A,165 BLACKFORD WAY # A,ST AUGUSTINE,ST AUGUSTINE,32086,32086,FL,United States,(904) 797-7377,(917) 862-8629
China Cafe R85078,,165 BLACKFORD WAY # A,,ST AUGUSTINE,,32086,,United States,-,(917) 862-2869
China Cafe R85078,,165 BLACKFORD WAY # A,,ST AUGUSTINE,,32086,,United States,-,(917) 862-8629
King House R85082,300 N MAPLE ST B,300 N MAPLE ST B,ELLSWORTH,ELLSWORTH,54011,54011,WI,United States,(715) 273-5899,(651) 202-7337
King House R85082,,300 N MAPLE ST B,,ELLSWORTH,,54011,,United States,(715) 273-5899,(347) 613-5193
King House R85082,,300 N MAPLE ST B,,ELLSWORTH,,54011,,United States,(715) 273-5899,(347) 438-5664
Happy Dragon R85076,3388 Jerome Ave,3388 Jerome Ave,Bronx,Bronx,,,NY,United States,(718) 231-3388,(646) 288-8876
Happy Dragon R85076,,3388 Jerome Ave,,Bronx,,,,United States,(718) 231-3388,(646) 288-8876
Happy Dragon R85076,,3388 Jerome Ave,,Bronx,,,,United States,(718) 231-3388,(646) 289-1370
House of Tang R85079,,102 Sea Island Parkway,,Beaufort,,29907,SC,United States,(843) 524-7999,(843) 602-5888
House of Tang R85079,,102 Sea Island Parkway,,Beaufort,,29907,,United States,(843) 524-7999,(843) 602-5888
House of Tang R85079,,102 Sea Island Parkway,,Beaufort,,29907,,United States,(843) 524-7999,(646) 898-5666
Welcome 68 R85075,68 E STEWART ST,68 E STEWART ST,COATS,COATS,27521,27521,NC,United States,(910) 980-0603,(917) 868-8232
Welcome 68 R85075,,68 E STEWART ST,,COATS,,27521,,United States,(910) 980-0603,(917) 868-8232
China Garden R85083,1650-6 SAN PABLO RD S,1650-6 SAN PABLO RD S,JACKSONVILLE,JACKSONVILLE,32224,32224,FL,United States,(904) 999-9853,(813) 576-8688
China Garden R85083,,1650-6 SAN PABLO RD S,,JACKSONVILLE,,32224,,United States,(904) 999-9853,(813) 576-8688
SHANG HAI RIVER R85085,945 BOARDMAN-CANFIELD RD,945 BOARDMAN-CANFIELD RD,YOUNGSTOWN,YOUNGSTOWN,44512,44512,OH,United States,(330) 758-1698,(917) 520-8017
SHANG HAI RIVER R85085,,945 BOARDMAN-CANFIELD RD,,YOUNGSTOWN,,44512,,United States,-,(917) 520-8017
JF Chen R85087,"2475 Appleby Line, Unit E4","2475 Appleby Line, Unit E4",Burlington,Burlington,L7L0B6,L7L0B6,ON,Canada,(905) 319-8180,(647) 675-8887
JF Chen R85087,,"2475 Appleby Line, Unit E4",,Burlington,,L7L0B6,,United States,(905) 319-8180,(647) 675-8887
Rice Cooker R85086,1211 W Oak St,1211 W Oak St,Zionsville,Zionsville,46077,46077,IN,United States,(317) 733-1137,(929) 588-2699
Rice Cooker R85086,,1211 W Oak St,,Zionsville,,46077,,United States,(317) 733-1137,(929) 588-2799
Rice Cooker R85086,,1211 W Oak St,,Zionsville,,46077,,United States,(317) 733-1137,(929) 588-2699
Tokyo Sushi & Hibachi R85089,,7550 Mission Hills Dr,,Naples,,34119,FL,United States,(239) 300-0961,(718) 552-0856
Tokyo Sushi & Hibachi R85089,,7550 Mission Hills Dr,,Naples,,34119,,United States,(239) 300-0961,(718) 552-0856
Hunan Wok R85088,5566 FORT CAROLINE RD # 22,5566 FORT CAROLINE RD # 22,JACKSONVILLE,JACKSONVILLE,32277,32277,FL,United States,(904) 745-1212,(803) 991-3196
Hunan Wok R85088,,5566 FORT CAROLINE RD # 22,,JACKSONVILLE,,32277,,United States,(904) 745-1212,(803) 991-3196
Yummy House R85212,20 Alfred Street,20 Alfred Street,Biddeford,Biddeford,4005,4005,ME,United States,(207) 710-2888,(207) 391-5035
Yummy House R85212,,20 Alfred Street,,Biddeford,,4005,,United States,(207) 710-2888,(207) 391-5035
Yummy House R85212,,20 Alfred Street,,Biddeford,,4005,,United States,(207) 710-2888,(207) 391-3798
China Taste R85096,,2130 Greencrest Blvd,,Rockwall,,75087,TX,United States,(972) 722-5088,(646) 508-7328
China Taste R85096,,2130 Greencrest Blvd,,Rockwall,,75087,,United States,(972) 722-5088,(917) 863-5353
China Taste R85096,,2130 Greencrest Blvd,,Rockwall,,75087,,United States,(972) 722-5088,(646) 508-7328
Kar Restaurant R85097,,439 Bushwick Ave.,Brooklyn,Brooklyn,,11206,NY,United States,(929) 337-6600,(347) 242-8953
Kar Restaurant R85097,,439 Bushwick Ave.,,Brooklyn,,11206,,United States,(929) 337-6600,(929) 337-6062
Kar Restaurant R85097,,439 Bushwick Ave.,,Brooklyn,,11206,,United States,(929) 337-6600,(917) 251-2636
Kar Restaurant R85097,,439 Bushwick Ave.,,Brooklyn,,11206,,United States,(929) 337-6600,(929) 474-1541
Kar Restaurant R85097,,439 Bushwick Ave.,,Brooklyn,,11206,,United States,(929) 337-6600,(347) 242-8953
China Taste R85093,,135 Quartermaster Ct,,Jeffersonville,,47130,IN,United States,(812) 284-5580,(917) 330-6659
China Taste R85093,,135 Quartermaster Ct,,Jeffersonville,,47130,,United States,(812) 284-5580,(646) 371-5991
China Taste R85093,,135 Quartermaster Ct,,Jeffersonville,,47130,,United States,(812) 284-5580,(347) 761-7825
China Taste R85093,,135 Quartermaster Ct,,Jeffersonville,,47130,,United States,(812) 284-5580,(917) 330-6659
China One R85095,,381 Main St,,East Haven,,6512,CT,United States,(203) 467-8808,(475) 261-3008
China One R85095,,381 Main St,,East Haven,,6512,,United States,(203) 467-8808,(475) 261-3008
China One R85095,,381 Main St,,East Haven,,6512,,United States,(203) 467-8808,(917) 680-7218
China Garden R85105,670 South College Avenue,670 South College Avenue,Rensselaer,Rensselaer,47978,47978,IN,United States,12198665005,(219) 315-6777
China Garden R85105,,670 South College Avenue,,Rensselaer,,47978,,United States,12198665005,(219) 315-6777
Emperor's Palace R85098,"5050 Washington 303,suite 125","5050 Washington 303,suite 125",Bremerton,Bremerton,98311,98311,WA,United States,(360) 479-2732,(425) 697-0255,wabokllc@gmail.com
Emperor's Palace R85098,3509 Kitsap Way,"5050 Washington 303,suite 125",Bremerton,Bremerton,98312,98311,WA,United States,13603778822,(360) 377-8822
Emperor's Palace R85098,,"5050 Washington 303,suite 125",,Bremerton,,98311,,United States,13603778822,(360) 627-8527
Emperor's Palace R85098,,"5050 Washington 303,suite 125",,Bremerton,,98311,,United States,13603778822,(425) 697-0255
Asian Express R85101,1356 N Church St,1356 N Church St,Burlington,Burlington,27217,27217,NC,United States,(336) 639-7231,(336) 639-8293
Asian Express R85101,,1356 N Church St,,Burlington,,27217,,United States,(336) 639-7231,(336) 639-8293
China One R85102,1208 S. Main St.,1208 S. Main St.,Eaton Rapids,Eaton Rapids,48827,48827,MI,United States,(517) 836-2159,(917) 238-3065
China One R85102,,1208 S. Main St.,,Eaton Rapids,,48827,,United States,(517) 836-2159,(917) 635-5871
China One R85102,,1208 S. Main St.,,Eaton Rapids,,48827,,United States,(517) 836-2159,(929) 388-6532
Panda House R85103,506 PITTSFIELD RD,506 PITTSFIELD RD,LENOX,LENOX,1240,1240,MA,United States,(413) 499-0660,(646) 388-3297
Panda House R85103,,506 PITTSFIELD RD,,LENOX,,1240,,United States,(413) 499-0660,(646) 407-5896
Top's China R85112,1000 N Miami Blvd,1000 N Miami Blvd,Durham,Durham,27703,27703,NC,United States,(919) 682-0609,(214) 682-0556
Top's China R85112,,1000 N Miami Blvd,,Durham,,27703,,United States,(919) 682-0609,(214) 682-0556
Dragon House R85106,,1808 Washington Blvd.,,Belpare,,45714,WV,United States,(740) 423-1224,(917) 361-9773
Dragon House R85106,,1808 Washington Blvd.,,Belpare,,45714,,United States,(740) 423-1224,(917) 971-2388
Dragon House R85106,,1808 Washington Blvd.,,Belpare,,45714,,United States,(740) 423-1224,(917) 361-9773
Asian Cafe R85107,,1303 N. East,,Frederick,,21701,MD,United States,(301) 662-0888,(301) 919-5387
Asian Cafe R85107,,1303 N. East,,Frederick,,21701,,United States,(301) 662-0888,(301) 919-5387
Fiery Crab R85108,1022 Camden Ave,1022 Camden Ave,Rock Hill,Rock Hill,29732,29732,SC,United States,(803) 324-2722,(917) 370-0958
Fiery Crab R85108,,1022 Camden Ave,,Rock Hill,,29732,,United States,(803) 324-2722,(470) 418-0786
Fiery Crab R85108,,1022 Camden Ave,,Rock Hill,,29732,,United States,(803) 324-2722,(803) 327-1702
Fiery Crab R85108,,1022 Camden Ave,,Rock Hill,,29732,,United States,(803) 324-2722,(803) 201-5320
Great Wall R85111,,200 South Best Ave.,,Walnutport,,18088,PA,United States,(610) 767-7101,(610) 563-6950
Great Wall R85111,,200 South Best Ave.,,Walnutport,,18088,,United States,(610) 767-7101,(610) 563-6950
Red Samurai R85109,1060 HIGHWAY 51,1060 HIGHWAY 51,MADISON,MADISON,39110,39110,MS,United States,(769) 300-0654,(601) 954-0597
Red Samurai R85109,,1060 HIGHWAY 51,,MADISON,,39110,,United States,(769) 300-0654,(601) 954-0597
Red Samurai R85109,,1060 HIGHWAY 51,,MADISON,,39110,,United States,(769) 300-0654,(769) 666-3039
Hokkaido R85116,,4762 Highway 58,,Chattanooga,,37416,TN,United States,4235088155,(917) 285-5165
Hokkaido R85116,,4762 Highway 58,,Chattanooga,,37416,,United States,(423) 508-8155,(917) 285-5165
CHINATOWN R85113,,9440 E. 350 Hwy,,Raytown,,64133,MO,United States,(917) 907-3997,(917) 907-3997
CHINATOWN R85113,,9440 E. 350 Hwy,,Raytown,,64133,,United States,(816) 313-7800,(646) 331-5919
Yum's Carryout R85115,"628 Kennedy St NW, Washington","628 Kennedy St NW, Washington",Washington DC,Washington DC,20011,20011,MD,United States,(202) 291-6618,(301) 283-8223
Yum's Carryout R85115,,"628 Kennedy St NW, Washington",,Washington DC,,20011,,United States,(202) 291-6618,(301) 283-8223
Sushi One R85117,808 E Taft Ave,808 E Taft Ave,Sapulpa,Sapulpa,74066,74066,OK,United States,(918) 347-8262,(918) 204-4541
Sushi One R85117,,808 E Taft Ave,,Sapulpa,,74066,,United States,(918) 347-8262,(918) 204-4541
Chan San R85118,3208 River Road,3208 River Road,Camden,Camden,8105,8105,NJ,United States,(856) 342-8030,(856) 366-6160
Chan San R85118,,3208 River Road,,Camden,,8105,,United States,(856) 342-8030,(856) 366-6160
Hong Kong Restaurant R85119,231 13th Avenue South,231 13th Avenue South,South Saint Paul,South Saint Paul,55075,55075,MN,United States,(651) 347-9710,(651) 455-2888
Hong Kong Restaurant R85119,,231 13th Avenue South,,South Saint Paul,,55075,,United States,(651) 347-9710,(651) 347-9710
Hong Kong Restaurant R85119,,231 13th Avenue South,,South Saint Paul,,55075,,United States,(651) 347-9710,(651) 925-9787
China Wok R85122,,"1400 Berlin Rd. , Rte 561",,Cherry Hill,,8003,PA,United States,(856) 354-6005,(718) 216-1847
China Wok R85122,,"1400 Berlin Rd. , Rte 561",,Cherry Hill,,8003,,United States,(856) 354-6005,(646) 821-5358
Kitchen No.1 R85123,5739 Crain Hwy,5739 Crain Hwy,Upper Marlboro,Upper Marlboro,20772,20772,MD,United States,(301) 627-6276,(301) 332-7366
Kitchen No.1 R85123,,5739 Crain Hwy,,Upper Marlboro,,20772,,United States,(301) 627-6276,(989) 971-4669
Main Moon R85125,7050 Market Street,7050 Market Street,Boardman,Boardman,44512,44512,OH,United States,(330) 726-3886,(330) 669-8888
Main Moon R85125,,7050 Market Street,,Boardman,,44512,,United States,(330) 726-3886,(330) 942-2140
China City R85126,285 Central St,285 Central St,Leominster,Leominster,1453,1453,MA,United States,(978) 563-6338,(646) 322-4951
China City R85126,,285 Central St,,Leominster,,1453,,United States,(978) 563-6338,(646) 322-4951
China City R85126,,285 Central St,,Leominster,,1453,,United States,(978) 563-6338,(347) 591-9991
China Gate Restaurant R85152,,11336 Ridge Rd,,New Port Richey,,34654,FL,United States,(727) 859-9828,(727) 264-9094
China Gate Restaurant R85152,,11336 Ridge Rd,,New Port Richey,,34654,,United States,(727) 859-9828,(727) 264-9094
K&Q Restaurant R85129,,706 Burke Ave,,Bronx,,10467,MI,United States,7187987672/7673,(573) 691-9598
K&Q Restaurant R85129,,706 Burke Ave,,Bronx,,10467,,United States,7187987672/7673,(573) 691-9598
Golden City R85131,520 FL-436 #1126,520 FL-436 #1126,Altamonte Springs,Altamonte Springs,32714,32714,FL,United States,(407) 388-1868,(321) 529-4806
Golden City R85131,,520 FL-436 #1126,,Altamonte Springs,,32714,,United States,(407) 388-1868,(321) 529-4806
Mandarin Chinese R85132,3086 Riverside Dr #2512,3086 Riverside Dr #2512,Macon,Macon,31210,31210,GA,United States,(478) 477-5728,(678) 613-8640
Mandarin Chinese R85132,,3086 Riverside Dr #2512,,Macon,,31210,,United States,(478) 477-5728,(678) 613-8640
Pekin Chinese R85133,,2293 S.W. 17th Avenue,,Miami,,33145,FL,United States,(305) 858-9801,(347) 801-3737
Pekin Chinese R85133,,2293 S.W. 17th Avenue,,Miami,,33145,,United States,(305) 858-9801,(347) 801-3737
Eddie's R85135,4850 Marlboro Pike,4850 Marlboro Pike,Capitol Heights,Capitol Heights,20743,20743,MD,United States,(301) 735-4455,(240) 421-6050
Eddie's R85135,,4850 Marlboro Pike,,Capitol Heights,,20743,,United States,(301) 735-4455,(240) 421-6050
China #1 R85136,1444 HWY 21 S,1444 HWY 21 S,SPRINGFIELD,SPRINGFIELD,31329,31329,GA,United States,(912) 754-1452,(718) 290-0250
China #1 R85136,,1444 HWY 21 S,,SPRINGFIELD,,31329,,United States,(912) 754-1452,(718) 290-0250
Empire 19 R85137,19A Knolls Crescent,19A Knolls Crescent,Bronx,Bronx,10463,10463,NY,United States,(718) 796-3338,(917) 548-8822
Empire 19 R85137,,19A Knolls Crescent,,Bronx,,10463,,United States,(718) 796-3338,(929) 992-9908
GREAT CHINA R81378,,"2044 Atlantic Ave, Shop #A",,Chesapeake,,23324,,United States,(757) 545-5088,(757) 927-0818
GREAT CHINA R81378,,"2044 Atlantic Ave, Shop #A",,Chesapeake,,23324,,United States,(757) 545-5088,(757) 927-7200
GREAT WALL R81379,,1622 38th St,,Rock Island,,61201,,United States,(309) 788-8288,(309) 350-9216
GREAT WALL R81379,,1622 38th St,,Rock Island,,61201,,United States,(309) 788-8288,(917) 667-3331
NEW BEST HUNAN R81381,,418 Geyser Rd,,Ballston Spa,,12020,,United States,(917) 770-6982,(917) 770-6982
NEW BEST HUNAN R81381,,418 Geyser Rd,,Ballston Spa,,12020,,United States,(917) 770-6982,(917) 971-2882
Golden City R85155,,311 Main St,,Terryville,,6786,CT,United States,(860) 582-8828,(917) 913-3608
Golden City R85155,,311 Main St,,Terryville,,6786,,United States,(860) 582-8828,(917) 913-3608
Golden City R85155,,311 Main St,,Terryville,,6786,,United States,(860) 582-8828,(929) 282-5729
^DRAGON STAR^ R88317,,662 E Hawley St,,Mundelein,,60060,,United States,(626) 827-3335,(917) 635-9158
HONG KONG KITCHEN R88318,,210 Marlboro Ave Suite 39,,Easton,,21601,,United States,(443) 786-4332,(917) 915-9503
HONG KONG KITCHEN R88318,,210 Marlboro Ave Suite 39,,Easton,,21601,,United States,(443) 786-4332,(917) 892-2209
ASIAN TASTE R88319,,5441 Belair Rd,,Baltimore,,21206,,United States,(410) 409-8259,(646) 371-3022
BEST FOOD IN TOWN R81001,,325 E Jimmie Leeds Rd,,Galloway Township,,8205,,United States,-,(646) 696-4760
BEST FOOD IN TOWN R81001,,325 E Jimmie Leeds Rd,,Galloway Township,,8205,,United States,-,(646) 696-4742
BEST FOOD IN TOWN R81001,,325 E Jimmie Leeds Rd,,Galloway Township,,8205,,United States,-,(917) 353-0880
PANDA HOUSE R81002,,853 Briley Pkwy,,Nashville,,37217,,United States,(615) 618-0975,(615) 939-7877
PANDA HOUSE R81002,,853 Briley Pkwy,,Nashville,,37217,,United States,(615) 618-0975,(615) 618-0975
PANDA HOUSE R81002,,853 Briley Pkwy,,Nashville,,37217,,United States,(615) 618-0975,(615) 916-1486
XIANG DRAGON R81006,,2331 First Ave,,New York,,10035,,United States,(212) 369-8012,(646) 392-6578
XIANG DRAGON R81006,,2331 First Ave,,New York,,10035,,United States,(212) 369-8012,(646) 331-5360
LITTLE BASIL R81007,,906 Conestoga Road,,Rosemont,,19010,,United States,(609) 802-1337,(646) 552-3687
LITTLE BASIL R81007,,906 Conestoga Road,,Rosemont,,19010,,United States,(609) 802-1337,(609) 802-1337
LITTLE BASIL R81007,,906 Conestoga Road,,Rosemont,,19010,,United States,(609) 802-1337,(267) 469-2321
TASTY R81008,,1234 Farmington Ave,,West Hartford,,6107,,United States,-,(917) 886-2589
TASTY R81008,,1234 Farmington Ave,,West Hartford,,6107,,United States,-,(917) 880-8002
TASTY R81008,,1234 Farmington Ave,,West Hartford,,6107,,United States,-,(832) 755-0729
CHINA KING R81009,,1759 Lexington Ave,,New York,,10029,,United States,(917) 558-6727,(929) 328-7811
CHINA KING R81009,,1759 Lexington Ave,,New York,,10029,,United States,(917) 558-6727,(917) 392-2696
CHINA KING R81009,,1759 Lexington Ave,,New York,,10029,,United States,(917) 558-6727,(917) 770-5358
CHINA KING R81009,,1759 Lexington Ave,,New York,,10029,,United States,(917) 558-6727,(917) 392-5898
CHINA KING R81009,,1759 Lexington Ave,,New York,,10029,,United States,(917) 558-6727,(917) 518-2528
CHINA KING R81009,,1759 Lexington Ave,,New York,,10029,,United States,(917) 558-6727,(929) 435-3904
CHINA KING R81009,,1759 Lexington Ave,,New York,,10029,,United States,(917) 558-6727,(917) 558-6727
GREAT WALL R81013,,25 TAYLOR SQUARE,,WEST HARRISON,,10604,,United States,-,(646) 378-9257
GREAT WALL R81013,,25 TAYLOR SQUARE,,WEST HARRISON,,10604,,United States,-,(914) 656-3073
GREAT WALL R81013,,25 TAYLOR SQUARE,,WEST HARRISON,,10604,,United States,-,(914) 320-1193
CHINA KING R81016,,2003 N. Market Street,,Wilmington,,19802,,United States,(302) 984-0408,(917) 678-6331
CHINA GARDEN R81018,,15 S Main Street,,Plains,,18705,,United States,(570) 885-1455,(347) 833-9926
CHINA GARDEN R81018,,15 S Main Street,,Plains,,18705,,United States,(570) 885-1455,(702) 823-8152
CHINA KING R81019,,1732 N. Keyser Ave,,Scranton,,18508,,United States,(272) 235-8344,(646) 421-3635
CHINA KING R81019,,1732 N. Keyser Ave,,Scranton,,18508,,United States,(272) 235-8344,(570) 677-6096
CHINA KING R81019,,1732 N. Keyser Ave,,Scranton,,18508,,United States,(272) 235-8344,(917) 519-1963
FENG'S KITCHEN R81021,,1840C Meadow Ln,,Pewaukee,,53072,,United States,(262) 900-1894,(262) 527-3996
FENG'S KITCHEN R81021,,1840C Meadow Ln,,Pewaukee,,53072,,United States,(262) 900-1894,(262) 527-3983
NEW DE XING R81022,,225-21 Merrick Blvd.,,Laurelton,,11413,,United States,(718) 978-3496,(917) 388-6223
NEW DE XING R81022,,225-21 Merrick Blvd.,,Laurelton,,11413,,United States,(718) 978-3496,(646) 606-4586
NEW DE XING R81022,,225-21 Merrick Blvd.,,Laurelton,,11413,,United States,(718) 978-3496,(917) 517-5582
MANDARIN TASTE R81023,,"6805 York Road, Suite B",,Baltimore,,21212,,United States,(314) 397-2373,(347) 830-5728
MANDARIN TASTE R81023,,"6805 York Road, Suite B",,Baltimore,,21212,,United States,(314) 397-2373,(347) 348-7120
NEW GOLDEN GARDEN R81026,,1062 Motor Parkway,,Central Islip,,11722,,United States,(631) 258-4330,(917) 388-6670
NEW GOLDEN GARDEN R81026,,1062 Motor Parkway,,Central Islip,,11722,,United States,(631) 258-4330,(646) 823-7123
NEW GOLDEN GARDEN R81026,,1062 Motor Parkway,,Central Islip,,11722,,United States,(631) 258-4330,(347) 925-3138
CHINA WOK R81028,,3431 Boston Rd,,Bronx,,10469,,United States,(203) 981-3493,(917) 892-2669
CHINA WOK R81028,,3431 Boston Rd,,Bronx,,10469,,United States,(203) 981-3493,(917) 892-2679
HONG KONG R81029,,5350 Summit Bridge Rd,,Middletown,,19709,,United States,(302) 388-4010,(929) 291-0915
HONG KONG R81029,,5350 Summit Bridge Rd,,Middletown,,19709,,United States,(302) 388-4010,(929) 285-0915
CHINA KING R81031,,25637 Canal Rd,,Orange Beach,,36561,,United States,(251) 256-9417,(251) 597-7075
CHINA KING R81031,,25637 Canal Rd,,Orange Beach,,36561,,United States,(251) 256-9417,(251) 256-9500
CHINA KING R81031,,25637 Canal Rd,,Orange Beach,,36561,,United States,(251) 256-9417,(929) 272-9074
CHINA KING R81031,,25637 Canal Rd,,Orange Beach,,36561,,United States,(251) 256-9417,(251) 256-9782
CHAI HWA R81033,,3762 White Plains Rd,,Bronx,,10467,,United States,(718) 808-2192,(917) 340-5037
CHINA DRAGON R81035,,87B Northfield Rd,,Bedford,,44146,,United States,(917) 818-8506,(917) 818-8506
GOLDEN DRAGON R81037,,39871 US-27,,Davenport,,33837,,United States,(475) 295-0841,(718) 360-3431
*^MING'S KITCHEN^* R81051,,500 Broardway,,Paterson,,7514,,United States,(973) 336-1916,(646) 683-5956
HANG LEE R81052,,666 W. 204th Street,,New York,,10034,,United States,(347) 987-9803,(646) 519-0580
HANG LEE R81052,,666 W. 204th Street,,New York,,10034,,United States,(347) 987-9803,(917) 362-7858
GOLDEN STAR R81053,,360 North River Street,,Wilkes-Barre,,18702,,United States,(570) 466-1161,(646) 515-3988
KING HUA R81057,,752 Independence Boulevard,,Virginia Beach,,23455,,United States,(757) 799-7607,(917) 528-1733
KING HUA R81057,,752 Independence Boulevard,,Virginia Beach,,23455,,United States,(757) 799-7607,(917) 361-7829
UNIQUE R81058,,1401 Philadelphia Pike,,Wilmington,,19809,,United States,(610) 476-2968,(917) 816-1658
UNIQUE R81058,,1401 Philadelphia Pike,,Wilmington,,19809,,United States,(610) 476-2968,(917) 836-5357
ORIENTAL DELIGHT R81061,,3093 S Highway 14,,Greer,,29650,,United States,(248) 404-7447,(864) 315-8308
NEW KING WOK R81063,,117 Walmart Dr,,Hartwell,,30643,,United States,(706) 961-8153,(347) 962-0808
NEW KING WOK R81063,,117 Walmart Dr,,Hartwell,,30643,,United States,(706) 961-8153,(347) 893-7737
NEW CHINA R81065,,526 Hazle Street,,Wilkes Barre,,18702,,United States,(862) 304-2747,(570) 677-1019
^ORIENTAL GARDEN^ R81067,,1392 Turf Farm Rd,,Payson,,84651,,United States,(801) 465-8818,(801) 465-0588
^ORIENTAL GARDEN^ R81067,,1392 Turf Farm Rd,,Payson,,84651,,United States,(801) 465-8818,(385) 888-1718
NEW EAST R81068,,196 Main Street,,Hackensack,,7601,,United States,(201) 926-1529,(646) 255-2733
NEW EAST R81068,,196 Main Street,,Hackensack,,7601,,United States,(201) 926-1529,(646) 266-6312
NEW EAST R81068,,196 Main Street,,Hackensack,,7601,,United States,(201) 926-1529,(646) 995-8597
WING HING R81072,,15 S. Broadway,,Gloucester City,,8030,,United States,(267) 971-0519,(718) 909-5583
WING HING R81072,,15 S. Broadway,,Gloucester City,,8030,,United States,(267) 971-0519,(646) 309-4181
^HK CHINA ONE^ R81073,,517 W Cross St,,Ypsilanti,,48197,,United States,(734) 657-0861,(734) 385-1541
^HK CHINA ONE^ R81073,,517 W Cross St,,Ypsilanti,,48197,,United States,(734) 657-0861,(734) 358-9137
ASIAN GRILL R81075,,1164 North Court St,,Medina,,44256,,United States,(330) 764-3332/3336,(440) 212-8251
CHINA STAR R81076,,4988 Roe Ave,,Roeland Park,,66205,,United States,(646) 457-5479,(347) 513-0759
CHINA STAR R81076,,4988 Roe Ave,,Roeland Park,,66205,,United States,(646) 457-5479,(913) 203-5152
CHINA STAR R81076,,4988 Roe Ave,,Roeland Park,,66205,,United States,(646) 457-5479,(646) 457-5479
*CHINA BEST* R81081,,632 Holly Springs Rd,,Holly Springs,,27540,,United States,(917) 733-8627,(231) 527-8579
*CHINA BEST* R81081,,632 Holly Springs Rd,,Holly Springs,,27540,,United States,(917) 733-8627,(231) 527-8572
KING TASTE R81082,,352 Main St,,Orange,,7050,,United States,(973) 674-1642,(917) 250-0628
KING TASTE R81082,,352 Main St,,Orange,,7050,,United States,(973) 674-1642,(917) 801-7172
HORSHAM R81086,,314 Horsham Rd,,Horsham,,19044,,United States,(215) 444-9959,(917) 378-2830
HORSHAM R81086,,314 Horsham Rd,,Horsham,,19044,,United States,(215) 444-9959,(917) 436-8255
HORSHAM R81086,,314 Horsham Rd,,Horsham,,19044,,United States,(215) 444-9959,(267) 673-7394
SHENG GARDEN R81087,,1418 Teaneck Road,,Teaneck,,7666,,United States,(201) 321-1455,(551) 574-0086
SHENG GARDEN R81087,,1418 Teaneck Road,,Teaneck,,7666,,United States,(201) 321-1455,(646) 684-5898
^JADE BOWL^ R81088,,3067 SW Port St. Lucie Blvd,,PORT ST. LUCIE,,34953,,United States,(772) 873-8822,(518) 682-6888
SAKURA KITCHEN R81091,,410 Farmington Ave,,Bristol,,6010,,United States,(860) 794-2445,(860) 940-9610
SAKURA KITCHEN R81091,,410 Farmington Ave,,Bristol,,6010,,United States,(860) 794-2445,(860) 881-5358
KAM HEUNG R81095,,226 Hall Avenue,,Perth Amboy,,8861,,United States,(732) 877-3837,(848) 459-8931
NEW GARDEN R81096,,1535 Westchester Ave,,Bronx,,10472,,United States,(310) 260-9063,(646) 285-6252
NEW GARDEN R81096,,1535 Westchester Ave,,Bronx,,10472,,United States,(310) 260-9063,(718) 864-3698
PANDA HOUSE R81098,,1462 Garner Station Blvd,,Raleigh,,27603,,United States,(919) 879-7028,(917) 285-5873
PANDA HOUSE R81098,,1462 Garner Station Blvd,,Raleigh,,27603,,United States,(919) 879-7028,(646) 520-6647
CHINA KITCHEN R81099,,2035 S. Washington Street,,Naperville,,60565,,United States,(630) 253-7690,(312) 522-2923
NEW CHINA R81101,,2921 Linden Ave,,Dayton,,45410,,United States,(937) 573-1071,(917) 588-1762
NEW CHINA R81101,,2921 Linden Ave,,Dayton,,45410,,United States,(937) 573-1071,(626) 808-8992
CHINA CITY R81103,,544 East St,,Bloomsburg,,17815,,United States,(570) 441-8404,(267) 585-5966
CHINA CITY R81103,,544 East St,,Bloomsburg,,17815,,United States,(570) 441-8404,(917) 981-1772
CHINA CITY R81103,,544 East St,,Bloomsburg,,17815,,United States,(570) 441-8404,(646) 243-8292
CHINA CITY R81103,,544 East St,,Bloomsburg,,17815,,United States,(570) 441-8404,(917) 251-7786
CHINA CITY R81103,,544 East St,,Bloomsburg,,17815,,United States,(570) 441-8404,(570) 867-3753
ASIAN TASTE 2 R81106,,1715 Taylor Ave,,Parkville,,21234,,United States,(410) 668-3223,(301) 500-8839
CHINA WOK R81107,,200 S Emerson Ave,,Greenwood,,46143,,United States,(317) 503-0227,(929) 215-2272
