Row Labels,Sum of ARR,Sum of Total,Sum of Take Rate,,ID,Base & Other Fees,Rental,Voice ARR,Adj,ID,WP ARR,,ID,DE ARR,,ID,Status,,,
R82582,"11,118","159,050",6.99%,,R82058,0,0,0,,R88682,"2,220",,,,,,,,,
R82583,"15,892","227,352",6.99%,,R82059,200,0,"13,161",,R88685,"5,747",,,,,,,,,
R82585,0,0,6.99%,,R82061,0,0,"25,066",,R88699,"6,010",,,,,,,,,
R82586,"16,175","207,640",7.79%,,R82063,200,0,"31,521",,R88702,"6,689",,,,,,,,,
R82587,"22,769","299,981",7.59%,,R82065,0,0,0,,R88721,845,,,,,,,,,
R82588,"70,687","942,497",7.50%,,R82066,54,0,648,,R88728,"1,476",,,,,,,,,
R82589,"4,902","61,280",8.00%,,R82067,0,0,0,,R88729,"3,354",,,,,,,,,
R82591,"31,888","389,358",8.19%,,R82068,0,0,0,,R88731,"8,054",,,,,,,,,
R82592,"14,783","211,485",6.99%,,R82069,0,0,0,,R88737,52,,,,,,,,,
R82593,"3,049","40,167",7.59%,,R82072,0,0,"17,593",,R88751,"2,626",,,,,,,,,
R82595,0,0,7.79%,,R82073,200,0,"12,383",,R88753,"3,202",,,,,,,,,
R82597,0,0,7.59%,,R82075,0,0,0,,R88772,971,,,,,,,,,
R82598,"18,664","239,589",7.79%,,R82076,200,0,"26,304",,R88773,451,,,,,,,,,
R82599,"8,261","97,298",8.49%,,R82078,10,0,"20,537",,R88787,"2,958",,,,,,,,,
R82601,0,0,7.79%,,R82079,200,0,"13,155",,R88791,"2,713",,,,,,,,,
R82602,0,0,8.00%,,R82081,0,0,"24,248",,R88795,81,,,,,,,,,
R82603,"9,695","121,340",7.99%,,R82082,0,0,"16,204",,R88797,"3,536",,,,,,,,,
R82605,0,0,6.99%,,R82083,10,0,"18,068",,R88798,"1,058",,,,,,,,,
R82606,"30,005","429,256",6.99%,,R82085,0,0,0,,R88803,"3,464",,,,,,,,,
R82607,"12,427","177,777",6.99%,,R82086,210,0,"43,075",,R88805,"5,870",,,,,,,,,
R82608,"17,971","257,090",6.99%,,R82087,0,0,0,,R88812,"1,229",,,,,,,,,
R82611,"22,212","292,652",7.59%,,R82088,0,0,"28,563",,R88813,"1,092",,,,,,,,,
R82612,"43,849","627,314",6.99%,,R82089,10,0,"27,203",,R88817,"2,129",,,,,,,,,
R82613,"15,088","215,845",6.99%,,R82091,0,0,0,,R88821,"4,029",,,,,,,,,
R82615,"43,753","534,219",8.19%,,R82092,0,0,"24,239",,R88825,"2,620",,,,,,,,,
R82616,"16,616","237,713",6.99%,,R82093,200,0,"7,338",,R88826,"4,791",,,,,,,,,
R82617,"41,984","600,635",6.99%,,R82095,200,0,"18,399",,R88832,"6,317",,,,,,,,,
R82618,"8,817","126,142",6.99%,,R82096,0,0,"27,499",,R88833,"2,152",,,,,,,,,
R82619,"5,982","78,813",7.59%,,R82097,0,0,"7,543",,R88851,"2,770",,,,,,,,,
R82621,"49,321","705,594",6.99%,,R82098,0,0,"37,455",,R88852,"5,562",,,,,,,,,
R82622,"20,225","289,344",6.99%,,R82099,0,0,"21,367",,R88856,587,,,,,,,,,
R82623,"15,247","218,121",6.99%,,R82101,0,8,"25,337",,R88857,869,,,,,,,,,
R82625,0,0,6.99%,,R82102,0,0,0,,R88861,"2,710",,,,,,,,,
R82628,"9,868","141,169",6.99%,,R82103,0,0,0,,R88873,"3,146",,,,,,,,,
R82629,"24,836","355,304",6.99%,,R82105,0,0,"22,284",,R88878,"4,211",,,,,,,,,
R82635,"6,697","95,811",6.99%,,R82106,0,0,0,,R88879,"6,782",,,,,,,,,
R82636,"18,325","262,155",6.99%,,R82107,0,0,0,,R88882,"5,802",,,,,,,,,
R82637,"16,032","229,352",6.99%,,R82108,0,0,0,,R88885,580,,,,,,,,,
R82638,"49,061","584,753",8.39%,,R82109,0,0,"34,375",,R88887,"8,738",,,,,,,,,
R82639,"14,974","214,226",6.99%,,R82201,0,0,"14,274",,R88893,"2,109",,,,,,,,,
R82652,"14,691","210,172",6.99%,,R82202,0,0,0,,R88899,104,,,,,,,,,
R82653,"19,097","227,610",8.39%,,R82203,0,0,"11,726",,R88901,"4,310",,,,,,,,,
R82655,"29,255","385,444",7.59%,,R82205,200,0,"2,400",,R88903,"2,155",,,,,,,,,
R82656,"3,967","56,754",6.99%,,R82206,0,0,0,,R88906,610,,,,,,,,,
R82659,"12,945","185,189",6.99%,,R82207,0,0,0,,R88912,"4,694",,,,,,,,,
R82661,"4,342","62,116",6.99%,,R82208,54,0,648,,R88913,"3,038",,,,,,,,,
R82662,0,0,8.00%,,R82209,10,8,"49,465",,R88918,46,,,,,,,,,
R82663,0,0,7.99%,,R82301,0,0,"14,665",,R88919,"11,202",,,,,,,,,
R82666,"12,454","178,166",6.99%,,R82302,200,8,"14,969",,R88921,"2,688",,,,,,,,,
R82667,"21,149","302,568",6.99%,,R82303,0,8,"25,245",,R88923,"4,387",,,,,,,,,
R82668,"12,935","166,041",7.79%,,R82305,0,0,"12,514",,R88926,"7,108",,,,,,,,,
R82671,"13,300","190,275",6.99%,,R82306,0,0,"46,210",,R88927,"4,402",,,,,,,,,
R82672,"12,389","144,226",8.59%,,R82307,0,0,0,,R88929,"1,185",,,,,,,,,
R82673,"11,135","139,190",8.00%,,R82308,0,0,0,,R88932,672,,,,,,,,,
R82675,"6,878","98,405",6.99%,,R82309,0,0,"11,498",,R88939,"3,491",,,,,,,,,
R82678,"8,455","120,952",6.99%,,R82311,10,0,"5,730",,R88956,"2,735",,,,,,,,,
R82679,"18,884","270,156",6.99%,,R82312,0,0,0,,R88957,"1,140",,,,,,,,,
R82681,"15,060","188,482",7.99%,,R82313,200,8,"24,123",,R88961,"1,347",,,,,,,,,
R82682,0,0,6.99%,,R82315,0,0,"18,514",,R88962,769,,,,,,,,,
R82683,0,0,8.19%,,R82316,0,0,0,,R88965,"1,366",,,,,,,,,
R82686,"43,709","625,302",6.99%,,R82318,0,15,"7,419",,R88967,"1,611",,,,,,,,,
R82687,"16,986","218,055",7.79%,,R82321,0,0,0,,R88968,"2,234",,,,,,,,,
R82688,"8,772","112,600",7.79%,,R82322,0,15,"6,968",,R88969,"3,442",,,,,,,,,
R82689,"20,371","291,433",6.99%,,R82323,0,0,0,,R88987,83,,,,,,,,,
R82692,"21,691","258,530",8.39%,,R82325,0,0,0,,Grand Total,"1,569,078",,,,,,,,,
R82693,"4,723","57,670",8.19%,,R82327,0,0,0,,,,,,,,,,,,
R82695,"24,534","350,993",6.99%,,R82328,0,0,0,,,,,,,,,,,,
R82696,"11,185","160,011",6.99%,,R82329,0,0,"36,760",,,,,,,,,,,,
R82697,0,0,8.59%,,R82331,200,8,"4,231",,,,,,,,,,,,
R82698,"10,075","144,129",6.99%,,R82332,0,0,0,,,,,,,,,,,,
R82701,"25,214","323,672",7.79%,,R82333,0,0,0,,,,,,,,,,,,
R82702,"9,500","118,755",8.00%,,R82335,0,0,"48,486",,,,,,,,,,,,
R82705,"8,208","117,419",6.99%,,R82336,0,0,"20,638",,,,,,,,,,,,
R82706,0,0,6.99%,,R82337,0,0,"21,815",,,,,,,,,,,,
R82707,0,0,6.99%,,R82338,54,0,648,,,,,,,,,,,,
R82708,"5,091","72,826",6.99%,,R82339,200,8,"33,531",,,,,,,,,,,,
R82711,0,0,7.99%,,R82351,200,0,"16,634",,,,,,,,,,,,
R82712,"25,322","362,256",6.99%,,R82352,10,15,"14,062",,,,,,,,,,,,
R82713,0,0,6.99%,,R82353,0,0,0,,,,,,,,,,,,
R82715,0,0,6.99%,,R82355,0,0,0,,,,,,,,,,,,
R82716,"59,398","849,761",6.99%,,R82356,0,0,"19,201",,,,,,,,,,,,
R82717,"16,638","238,021",6.99%,,R82357,0,0,0,,,,,,,,,,,,
R82718,"30,398","434,877",6.99%,,R82358,54,0,648,,,,,,,,,,,,
R82719,"39,450","459,252",8.59%,,R82359,0,0,0,,,,,,,,,,,,
R82722,"1,234","17,660",6.99%,,R82361,200,8,"13,539",,,,,,,,,,,,
R82723,"5,992","85,722",6.99%,,R82362,10,8,"13,287",,,,,,,,,,,,
R82725,"15,308","218,996",6.99%,,R82363,200,8,"18,792",,,,,,,,,,,,
R82726,"13,355","191,066",6.99%,,R82365,200,0,"12,372",,,,,,,,,,,,
R82727,"14,964","214,073",6.99%,,R82366,0,15,"24,493",,,,,,,,,,,,
R82729,0,0,8.39%,,R82367,50,0,"2,543",,,,,,,,,,,,
R82731,"6,325","90,486",6.99%,,R82368,0,0,"10,196",,,,,,,,,,,,
R82733,"16,325","204,323",7.99%,,R82369,0,8,"13,674",,,,,,,,,,,,
R82736,0,0,6.99%,,R82372,0,0,"14,985",,,,,,,,,,,,
R82737,"2,242","32,071",6.99%,,R82373,0,0,"17,619",,,,,,,,,,,,
R82738,"19,307","276,203",6.99%,,R82375,0,8,"9,563",,,,,,,,,,,,
R82751,0,0,7.79%,,R82376,100,0,"3,845",,,,,,,,,,,,
R82752,0,0,6.99%,,R82377,200,8,"18,560",,,,,,,,,,,,
R82756,"2,355","29,480",7.99%,,R82378,50,15,"16,559",,,,,,,,,,,,
R82758,"8,332","119,192",6.99%,,R82379,0,15,"34,141",,,,,,,,,,,,
R82759,"10,197","145,883",6.99%,,R82381,0,23,"10,711",,,,,,,,,,,,
R82761,0,0,8.59%,,R82382,0,15,"14,529",,,,,,,,,,,,
R82762,"23,820","298,123",7.99%,,R82383,200,0,"14,728",,,,,,,,,,,,
R82763,"11,142","159,393",6.99%,,R82385,0,23,"14,315",,,,,,,,,,,,
R82765,"18,875","248,679",7.59%,,R82386,0,0,0,,,,,,,,,,,,
R82767,"11,318","161,915",6.99%,,R82387,200,8,"17,862",,,,,,,,,,,,
R82768,"11,025","145,260",7.59%,,R82388,0,0,0,,,,,,,,,,,,
R82769,"13,423","192,038",6.99%,,R82389,200,0,"5,998",,,,,,,,,,,,
R82771,"27,710","462,610",5.99%,,R82391,0,0,0,,,,,,,,,,,,
R82772,"29,997","357,532",8.39%,,R82392,54,8,648,,,,,,,,,,,,
R82773,"13,903","198,892",6.99%,,R82393,0,0,"11,580",,,,,,,,,,,,
R82775,"16,921","242,071",6.99%,,R82395,0,15,"19,123",,,,,,,,,,,,
R82776,"34,632","444,574",7.79%,,R82396,0,0,554,,,,,,,,,,,,
R82777,0,0,6.99%,,R82397,0,0,0,,,,,,,,,,,,
R82778,"13,599","179,175",7.59%,,R82398,0,0,0,,,,,,,,,,,,
R82779,"12,261","175,412",6.99%,,R82399,0,0,"31,927",,,,,,,,,,,,
R82781,"11,092","158,686",6.99%,,R82501,0,15,"14,049",,,,,,,,,,,,
R82782,"28,868","380,346",7.59%,,R82502,0,0,"31,913",,,,,,,,,,,,
R82788,"54,743","685,139",7.99%,,R82503,10,0,"15,604",,,,,,,,,,,,
R82789,"14,010","200,430",6.99%,,R82505,50,0,"12,535",,,,,,,,,,,,
R82791,"19,784","283,031",6.99%,,R82506,0,0,"12,649",,,,,,,,,,,,
R82792,0,0,8.19%,,R82507,0,15,"34,330",,,,,,,,,,,,
R82793,"8,471","121,193",6.99%,,R82508,0,23,"14,412",,,,,,,,,,,,
R82795,0,0,8.00%,,R82509,0,0,0,,,,,,,,,,,,
R82797,"22,372","320,053",6.99%,,R82511,0,8,"23,509",,,,,,,,,,,,
R82798,0,0,7.79%,,R82512,10,0,"5,410",,,,,,,,,,,,
R82801,"25,741","322,164",7.99%,,R82513,10,0,"8,010",,,,,,,,,,,,
R82802,"11,777","168,479",6.99%,,R82515,0,0,0,,,,,,,,,,,,
R82803,"9,999","143,047",6.99%,,R82516,0,0,282,,,,,,,,,,,,
R82805,"39,620","582,645",6.80%,,R82517,0,0,0,,,,,,,,,,,,
R82806,0,0,6.99%,,R82518,0,0,"18,888",,,,,,,,,,,,
R82807,"24,960","357,077",6.99%,,R82519,200,8,"17,416",,,,,,,,,,,,
R82808,"26,806","319,501",8.39%,,R82521,0,0,"12,396",,,,,,,,,,,,
R82809,"3,916","51,595",7.59%,,R82522,0,0,0,,,,,,,,,,,,
R82811,"29,183","417,491",6.99%,,R82523,0,15,0,,,,,,,,,,,,
R82813,"8,051","100,767",7.99%,,R82525,0,0,"34,335",,,,,,,,,,,,
R82815,"15,092","215,902",6.99%,,R82528,0,0,"11,689",,,,,,,,,,,,
R82816,"19,760","230,031",8.59%,,R82529,0,8,"26,801",,,,,,,,,,,,
R82817,"23,646","338,285",6.99%,,R82531,0,15,"8,260",,,,,,,,,,,,
R82821,0,0,6.99%,,R82532,10,0,"12,518",,,,,,,,,,,,
R82822,"7,129","101,990",6.99%,,R82533,0,0,"17,105",,,,,,,,,,,,
R82825,"12,685","181,471",6.99%,,R82535,0,0,"16,887",,,,,,,,,,,,
R82826,"7,359","94,463",7.79%,,R82536,0,0,0,,,,,,,,,,,,
R82827,"16,043","229,513",6.99%,,R82537,0,0,"75,391",,,,,,,,,,,,
R82828,"22,434","320,938",6.99%,,R82538,0,0,0,,,,,,,,,,,,
R82829,"3,611","51,663",6.99%,,R82539,200,0,"35,579",,,,,,,,,,,,
R82831,"22,182","317,340",6.99%,,R82551,0,0,0,,,,,,,,,,,,
R82832,"10,021","130,996",7.65%,,R82552,0,15,"25,645",,,,,,,,,,,,
R82835,"19,314","276,306",6.99%,,R82553,0,0,0,,,,,,,,,,,,
R82836,"11,644","166,587",6.99%,,R82555,0,15,0,,,,,,,,,,,,
R82837,"16,076","185,849",8.65%,,R82556,210,15,"16,934",,,,,,,,,,,,
R82838,"20,248","239,615",8.45%,,R82558,0,0,0,,,,,,,,,,,,
R82852,"12,065","172,606",6.99%,,R82559,0,8,"10,157",,,,,,,,,,,,
R82853,"18,170","259,942",6.99%,,R82561,127,15,"2,885",,,,,,,,,,,,
R82855,0,0,6.99%,,R82562,0,0,0,,,,,,,,,,,,
R82857,"11,888","170,068",6.99%,,R82563,200,8,"4,335",,,,,,,,,,,,
R82859,"18,576","242,823",7.65%,,R82565,0,8,"15,108",,,,,,,,,,,,
R82861,"10,035","143,563",6.99%,,R82566,0,0,"13,872",,,,,,,,,,,,
R82862,0,0,8.00%,,R82567,100,0,"1,200",,,,,,,,,,,,
R82863,0,0,6.99%,,R82568,200,0,"12,000",,,,,,,,,,,,
R82865,0,0,7.65%,,R82569,0,0,0,,,,,,,,,,,,
R82867,"14,229","203,569",6.99%,,R82571,0,0,0,,,,,,,,,,,,
R82868,"26,485","378,896",6.99%,,R82572,27,0,324,,,,,,,,,,,,
R82869,"4,416","63,170",6.99%,,R82573,0,0,0,,,,,,,,,,,,
R82871,"25,702","367,692",6.99%,,R82575,200,0,"30,777",,,,,,,,,,,,
R82872,0,0,6.99%,,R82576,0,0,0,,,,,,,,,,,,
R82873,"41,674","596,197",6.99%,,R82577,200,15,"28,590",,,,,,,,,,,,
R82875,0,0,6.99%,,R82578,0,0,0,,,,,,,,,,,,
R82876,"1,112","15,902",6.99%,,R82579,0,0,0,,,,,,,,,,,,
R82877,0,0,6.99%,,R82581,200,0,"4,748",,,,,,,,,,,,
R82879,"20,733","296,609",6.99%,,R82582,0,0,"11,118",,,,,,,,,,,,
R82881,"38,411","493,075",7.79%,,R82583,200,8,"18,292",,,,,,,,,,,,
R82882,"20,221","289,290",6.99%,,R82585,0,0,0,,,,,,,,,,,,
R82883,"10,987","157,188",6.99%,,R82586,0,8,"16,175",,,,,,,,,,,,
R82885,"10,919","143,855",7.59%,,R82587,0,8,"22,769",,,,,,,,,,,,
R82886,"7,271","95,799",7.59%,,R82588,0,0,"70,687",,,,,,,,,,,,
R82887,"5,204","74,454",6.99%,,R82589,0,8,"4,902",,,,,,,,,,,,
R82888,"15,686","224,402",6.99%,,R82591,0,0,"31,888",,,,,,,,,,,,
R82889,"13,951","199,582",6.99%,,R82592,0,0,"14,783",,,,,,,,,,,,
R82891,"18,244","261,008",6.99%,,R82593,200,8,"5,449",,,,,,,,,,,,
R82892,0,0,6.99%,,R82595,60,0,720,,,,,,,,,,,,
R82893,0,0,6.99%,,R82596,0,0,0,,,,,,,,,,,,
R82895,"9,263","132,524",6.99%,,R82597,0,0,0,,,,,,,,,,,,
R82896,"49,170","703,441",6.99%,,R82598,0,0,"18,664",,,,,,,,,,,,
R82897,"10,809","154,642",6.99%,,R82599,200,23,"10,661",,,,,,,,,,,,
R82898,"9,784","139,972",6.99%,,R82601,0,0,0,,,,,,,,,,,,
R82899,"9,014","128,962",6.99%,,R82602,0,0,0,,,,,,,,,,,,
R82901,0,0,6.99%,,R82603,200,0,"12,095",,,,,,,,,,,,
R82902,0,0,8.59%,,R82605,0,0,0,,,,,,,,,,,,
R82903,"4,718","58,969",8.00%,,R82606,0,0,"30,005",,,,,,,,,,,,
R82905,"18,723","267,860",6.99%,,R82607,0,8,"12,427",,,,,,,,,,,,
R82906,"5,042","72,131",6.99%,,R82608,0,0,"17,971",,,,,,,,,,,,
R82907,"45,388","649,324",6.99%,,R82609,0,0,0,,,,,,,,,,,,
R82908,0,0,7.59%,,R82611,0,0,"22,212",,,,,,,,,,,,
R82909,"1,987","28,422",6.99%,,R82612,0,15,"43,849",,,,,,,,,,,,
R82911,"5,524","79,026",6.99%,,R82613,10,8,"15,208",,,,,,,,,,,,
R82912,"33,540","479,830",6.99%,,R82615,0,15,"43,753",,,,,,,,,,,,
R82915,"2,954","42,263",6.99%,,R82616,0,0,"16,616",,,,,,,,,,,,
R82916,0,0,7.99%,,R82617,0,0,"41,984",,,,,,,,,,,,
R82918,"10,492","131,155",8.00%,,R82618,0,0,"8,817",,,,,,,,,,,,
R82919,0,0,7.59%,,R82619,0,0,"5,982",,,,,,,,,,,,
R82921,"15,347","219,557",6.99%,,R82621,200,0,"51,721",,,,,,,,,,,,
R82922,"35,210","503,725",6.99%,,R82622,10,15,"20,345",,,,,,,,,,,,
R82923,"35,785","511,940",6.99%,,R82623,0,0,"15,247",,,,,,,,,,,,
R82925,0,0,6.99%,,R82625,0,0,0,,,,,,,,,,,,
R82926,0,0,6.99%,,R82626,0,0,0,,,,,,,,,,,,
R82927,"17,869","229,389",7.79%,,R82627,0,0,0,,,,,,,,,,,,
R82928,"18,730","267,960",6.99%,,R82628,0,0,"9,868",,,,,,,,,,,,
R82929,0,0,6.99%,,R82629,200,0,"27,236",,,,,,,,,,,,
R82933,"10,168","145,465",6.99%,,R82631,0,0,0,,,,,,,,,,,,
R82936,0,0,6.99%,,R82632,0,0,0,,,,,,,,,,,,
R82937,"21,079","301,555",6.99%,,R82633,0,0,0,,,,,,,,,,,,
R82939,0,0,6.99%,,R82635,0,8,"6,697",,,,,,,,,,,,
R82951,"28,578","332,685",8.59%,,R82636,10,8,"18,445",,,,,,,,,,,,
R82952,"8,256","118,109",6.99%,,R82637,200,8,"18,432",,,,,,,,,,,,
R82953,"22,027","315,125",6.99%,,R82638,0,15,"49,061",,,,,,,,,,,,
R82955,"13,427","192,090",6.99%,,R82639,0,0,"14,974",,,,,,,,,,,,
R82956,"9,669","138,328",6.99%,,R82651,0,0,0,,,,,,,,,,,,
R82958,"13,140","168,681",7.79%,,R82652,200,8,"17,091",,,,,,,,,,,,
R82959,"11,965","171,168",6.99%,,R82653,0,15,"19,097",,,,,,,,,,,,
R82961,"11,312","141,404",8.00%,,R82655,0,0,"29,255",,,,,,,,,,,,
R82962,"26,639","350,969",7.59%,,R82656,210,15,"6,487",,,,,,,,,,,,
R82965,"20,436","292,354",6.99%,,R82657,0,0,0,,,,,,,,,,,,
R82966,"12,687","162,868",7.79%,,R82658,0,0,0,,,,,,,,,,,,
R82967,"16,087","210,282",7.65%,,R82659,0,8,"12,945",,,,,,,,,,,,
R82968,"5,569","79,665",6.99%,,R82661,200,0,"6,742",,,,,,,,,,,,
R82969,"4,079","53,743",7.59%,,R82662,64,8,768,,,,,,,,,,,,
R82972,"2,056","29,416",6.99%,,R82663,0,8,0,,,,,,,,,,,,
R82973,0,0,6.99%,,R82666,0,0,"12,454",,,,,,,,,,,,
R82975,"11,555","144,436",8.00%,,R82667,0,8,"21,149",,,,,,,,,,,,
R82977,"12,225","174,897",6.99%,,R82668,0,8,"12,935",,,,,,,,,,,,
R82979,"19,627","228,488",8.59%,,R82671,10,15,"13,420",,,,,,,,,,,,
R82981,"18,517","220,707",8.39%,,R82672,200,0,"14,789",,,,,,,,,,,,
R82982,"6,419","91,830",6.99%,,R82673,10,15,"11,255",,,,,,,,,,,,
R82983,0,0,6.99%,,R82675,200,8,"9,278",,,,,,,,,,,,
R82985,"1,762","22,910",7.69%,,R82676,0,0,0,,,,,,,,,,,,
R82988,"12,697","147,806",8.59%,,R82678,0,0,"8,455",,,,,,,,,,,,
R82989,"14,507","207,542",6.99%,,R82679,200,0,"21,284",,,,,,,,,,,,
R82991,"30,312","433,653",6.99%,,R82681,200,15,"17,460",,,,,,,,,,,,
R82992,"7,611","97,700",7.79%,,R82682,0,0,0,,,,,,,,,,,,
R82993,"22,667","296,298",7.65%,,R82683,200,8,"2,400",,,,,,,,,,,,
R82996,"25,605","366,307",6.99%,,R82686,0,15,"43,709",,,,,,,,,,,,
R82997,"11,777","168,482",6.99%,,R82687,200,15,"19,386",,,,,,,,,,,,
R82998,"19,420","249,288",7.79%,,R82688,200,0,"11,172",,,,,,,,,,,,
R82999,"8,283","118,503",6.99%,,R82689,0,15,"20,371",,,,,,,,,,,,
R83001,0,0,7.79%,,R82691,0,0,0,,,,,,,,,,,,
R83002,"15,776","186,703",8.45%,,R82692,0,0,"21,691",,,,,,,,,,,,
R83003,0,0,7.79%,,R82693,200,0,"7,123",,,,,,,,,,,,
R83005,0,0,6.99%,,R82695,0,0,"24,534",,,,,,,,,,,,
R83006,"9,349","133,741",6.99%,,R82696,0,0,"11,185",,,,,,,,,,,,
R83007,0,0,6.99%,,R82697,0,0,0,,,,,,,,,,,,
R83008,0,0,6.99%,,R82698,0,8,"10,075",,,,,,,,,,,,
R83009,0,0,6.99%,,R82699,0,0,0,,,,,,,,,,,,
R83011,0,0,7.59%,,R82701,0,0,"25,214",,,,,,,,,,,,
R83012,"34,066","487,356",6.99%,,R82702,0,8,"9,500",,,,,,,,,,,,
R83013,"19,059","272,666",6.99%,,R82705,10,8,"8,328",,,,,,,,,,,,
R83015,"7,061","101,015",6.99%,,R82706,0,0,0,,,,,,,,,,,,
R83016,"12,702","181,724",6.99%,,R82707,0,0,0,,,,,,,,,,,,
R83018,0,0,6.99%,,R82708,0,8,"5,091",,,,,,,,,,,,
R83019,"7,904","113,071",6.99%,,R82711,0,0,0,,,,,,,,,,,,
R83022,0,0,6.99%,,R82712,0,0,"25,322",,,,,,,,,,,,
R83025,"9,085","119,699",7.59%,,R82713,0,0,0,,,,,,,,,,,,
R83027,"6,381","91,291",6.99%,,R82715,100,8,"1,200",,,,,,,,,,,,
R83028,"25,285","361,728",6.99%,,R82716,210,8,"61,918",,,,,,,,,,,,
R83029,"15,164","216,943",6.99%,,R82717,0,8,"16,638",,,,,,,,,,,,
R83031,"11,370","162,668",6.99%,,R82718,0,0,"30,398",,,,,,,,,,,,
R83032,"4,223","49,164",8.59%,,R82719,10,0,"39,570",,,,,,,,,,,,
R83033,"21,058","301,265",6.99%,,R82721,0,0,0,,,,,,,,,,,,
R83035,"2,403","34,371",6.99%,,R82722,200,0,"3,634",,,,,,,,,,,,
R83036,0,0,6.99%,,R82723,10,8,"6,112",,,,,,,,,,,,
R83038,"4,422","63,266",6.99%,,R82725,0,0,"15,308",,,,,,,,,,,,
R83039,"9,745","139,417",6.99%,,R82726,10,0,"13,475",,,,,,,,,,,,
R83051,"20,307","290,520",6.99%,,R82727,0,0,"14,964",,,,,,,,,,,,
R83052,"23,747","339,733",6.99%,,R82728,0,0,0,,,,,,,,,,,,
R83053,"16,253","232,523",6.99%,,R82729,180,0,"2,160",,,,,,,,,,,,
R83055,"5,055","72,321",6.99%,,R82731,160,8,"8,245",,,,,,,,,,,,
R83056,"16,871","241,362",6.99%,,R82732,0,0,0,,,,,,,,,,,,
R83057,"7,830","112,024",6.99%,,R82733,0,0,"16,325",,,,,,,,,,,,
R83058,0,0,6.99%,,R82735,0,8,0,,,,,,,,,,,,
R83059,"30,136","431,128",6.99%,,R82736,27,15,324,,,,,,,,,,,,
R83061,"12,723","159,033",8.00%,,R82737,200,8,"4,642",,,,,,,,,,,,
R83062,"11,869","169,806",6.99%,,R82738,0,15,"19,307",,,,,,,,,,,,
R83063,0,0,6.99%,,R82739,0,0,0,,,,,,,,,,,,
R83066,"17,072","244,231",6.99%,,R82751,0,0,0,,,,,,,,,,,,
R83067,"14,558","191,799",7.59%,,R82752,0,0,0,,,,,,,,,,,,
R83068,0,0,6.99%,,R82755,0,0,0,,,,,,,,,,,,
R83069,0,0,8.59%,,R82756,200,15,"4,755",,,,,,,,,,,,
R83071,"5,331","76,271",6.99%,,R82758,200,8,"10,732",,,,,,,,,,,,
R83072,"6,800","86,621",7.85%,,R82759,200,15,"12,597",,,,,,,,,,,,
R83075,194,"2,771",6.99%,,R82761,54,0,648,,,,,,,,,,,,
R83076,0,0,6.99%,,R82762,200,8,"26,220",,,,,,,,,,,,
R83077,"9,643","137,948",6.99%,,R82763,200,0,"13,542",,,,,,,,,,,,
R83078,0,0,8.00%,,R82765,0,8,"18,875",,,,,,,,,,,,
R83081,"12,282","175,702",6.99%,,R82766,0,0,0,,,,,,,,,,,,
R83082,"12,784","182,886",6.99%,,R82767,200,0,"13,718",,,,,,,,,,,,
R83083,"54,185","645,828",8.39%,,R82768,200,0,"13,425",,,,,,,,,,,,
R83086,0,0,8.00%,,R82769,200,0,"15,823",,,,,,,,,,,,
R83087,"11,375","162,727",6.99%,,R82771,0,0,"27,710",,,,,,,,,,,,
R83088,0,0,7.85%,,R82772,0,0,"29,997",,,,,,,,,,,,
R83089,"18,824","269,299",6.99%,,R82773,0,0,"13,903",,,,,,,,,,,,
R83091,0,0,8.25%,,R82775,10,0,"17,041",,,,,,,,,,,,
R83092,"21,194","263,281",8.05%,,R82776,0,0,"34,632",,,,,,,,,,,,
R83093,"7,468","106,833",6.99%,,R82777,0,0,0,,,,,,,,,,,,
R83095,0,0,8.19%,,R82778,0,0,"13,599",,,,,,,,,,,,
R83096,0,0,6.99%,,R82779,200,0,"14,661",,,,,,,,,,,,
R83097,"7,219","84,043",8.59%,,R82781,0,15,"11,092",,,,,,,,,,,,
R83098,"3,385","48,429",6.99%,,R82782,0,0,"28,868",,,,,,,,,,,,
R83099,"23,810","340,634",6.99%,,R82783,54,15,648,,,,,,,,,,,,
R83101,"5,778","68,873",8.39%,,R82785,0,0,0,,,,,,,,,,,,
R83102,"24,437","305,850",7.99%,,R82786,54,8,648,,,,,,,,,,,,
R83103,"24,547","351,179",6.99%,,R82787,0,0,0,,,,,,,,,,,,
R83105,"26,099","373,377",6.99%,,R82788,0,0,"54,743",,,,,,,,,,,,
R83106,0,0,7.79%,,R82789,0,0,"14,010",,,,,,,,,,,,
R83108,"11,762","136,931",8.59%,,R82791,0,0,"19,784",,,,,,,,,,,,
R83109,"5,626","80,488",6.99%,,R82792,0,0,0,,,,,,,,,,,,
R83112,"20,782","297,311",6.99%,,R82793,0,0,"8,471",,,,,,,,,,,,
R83113,"31,262","447,246",6.99%,,R82795,0,0,0,,,,,,,,,,,,
R83116,"15,310","219,032",6.99%,,R82796,0,0,0,,,,,,,,,,,,
R83117,"13,959","174,485",8.00%,,R82797,0,15,"22,372",,,,,,,,,,,,
R83118,"9,012","112,649",8.00%,,R82798,0,0,0,,,,,,,,,,,,
R83123,"9,787","140,010",6.99%,,R82799,0,0,0,,,,,,,,,,,,
R83125,"29,440","377,926",7.79%,,R82801,0,0,"25,741",,,,,,,,,,,,
R83126,"35,975","418,802",8.59%,,R82802,0,8,"11,777",,,,,,,,,,,,
