Row Labels,Sum of ARR,Sum of Total,Sum of Take Rate,,ID,Base & Other Fees,Rental,Voice ARR,Adj,ID,WP ARR,,ID,DE ARR,,ID,Status,,,
R81999,0,0,7.79%,,R81811,0,0,"12,800",,R87171,"1,914",,,,,,,,,
R82001,"3,386","44,262",7.65%,,R81812,0,0,"22,487",,R87173,"2,695",,,,,,,,,
R82002,"1,887","23,043",8.19%,,R81813,0,0,"9,056",,R87175,323,,,,,,,,,
R82003,"8,798","125,861",6.99%,,R81815,0,0,"6,983",,R87178,592,,,,,,,,,
R82005,"17,083","244,398",6.99%,,R81816,0,0,"16,173",,R87189,11,,,,,,,,,
R82007,"43,526","531,448",8.19%,,R81817,0,0,"9,800",,R87198,398,,,,,,,,,
R82008,0,0,6.99%,,R81819,0,0,"8,324",,R87206,851,,,,,,,,,
R82009,"12,042","150,521",8.00%,,R81821,0,0,"21,911",,R87213,"1,120",,,,,,,,,
R82011,"8,877","126,991",6.99%,,R81822,200,0,"11,928",,R87221,82,,,,,,,,,
R82013,"15,003","214,641",6.99%,,R81823,0,0,"21,738",,R87222,179,,,,,,,,,
R82015,"14,535","173,240",8.39%,,R81825,200,0,"26,851",,R87227,693,,,,,,,,,
R82016,"14,724","189,005",7.79%,,R81826,0,0,"14,426",,R87228,247,,,,,,,,,
R82018,"26,850","384,123",6.99%,,R81827,200,0,"49,351",,R87232,636,,,,,,,,,
R82019,"21,482","307,329",6.99%,,R81828,0,0,"18,835",,R87255,259,,,,,,,,,
R82021,0,0,6.99%,,R81829,0,0,"7,459",,R87259,"2,100",,,,,,,,,
R82022,"5,370","76,825",6.99%,,R81832,0,0,0,,R87263,163,,,,,,,,,
R82023,"10,111","144,655",6.99%,,R81833,0,0,"7,235",,R87266,119,,,,,,,,,
R82025,"15,143","216,634",6.99%,,R81835,0,0,"19,394",,R87267,"2,380",,,,,,,,,
R82026,"21,920","313,597",6.99%,,R81836,0,0,"19,341",,R87273,7,,,,,,,,,
R82028,"12,716","155,262",8.19%,,R81837,0,0,"29,601",,R87276,45,,,,,,,,,
R82029,"7,479","91,320",8.19%,,R81838,0,0,0,,R87278,216,,,,,,,,,
R82031,"1,484","19,051",7.79%,,R81839,0,0,0,,R87283,58,,,,,,,,,
R82032,"11,083","158,550",6.99%,,R81851,0,0,0,,R87285,"2,148",,,,,,,,,
R82033,"3,009","38,620",7.79%,,R81852,0,0,"16,048",,R87292,"3,292",,,,,,,,,
R82035,"26,953","385,593",6.99%,,R81853,0,0,"6,199",,R87298,281,,,,,,,,,
R82036,"23,633","338,093",6.99%,,R81855,0,0,0,,R87303,529,,,,,,,,,
R82051,"9,594","119,921",8.00%,,R81856,0,0,"21,296",,R87307,"1,208",,,,,,,,,
R82053,"20,363","261,398",7.79%,,R81857,0,0,0,,R87318,"2,189",,,,,,,,,
R82055,"4,468","63,918",6.99%,,R81858,0,0,"16,130",,R87322,116,,,,,,,,,
R82056,"26,399","314,650",8.39%,,R81859,0,0,"16,828",,R87336,134,,,,,,,,,
R82059,"11,949","142,425",8.39%,,R81861,10,0,"12,773",,R87338,308,,,,,,,,,
R82061,"26,261","375,695",6.99%,,R81862,0,0,0,,R87351,331,,,,,,,,,
R82063,"33,022","393,588",8.39%,,R81863,0,0,"9,903",,R87352,53,,,,,,,,,
R82065,0,0,6.99%,,R81865,0,0,"8,728",,R87355,"1,770",,,,,,,,,
R82066,"16,655","203,362",8.19%,,R81866,0,0,"21,385",,R87362,"3,085",,,,,,,,,
R82068,"5,984","85,605",6.99%,,R81867,200,0,"7,517",,R87372,192,,,,,,,,,
R82069,0,0,7.59%,,R81868,54,0,648,,R87385,"1,486",,,,,,,,,
R82072,"22,494","321,805",6.99%,,R81869,0,0,0,,R87387,502,,,,,,,,,
R82073,"10,525","135,109",7.79%,,R81871,0,0,0,,R87389,185,,,,,,,,,
R82076,"23,173","282,938",8.19%,,R81872,0,0,"11,729",,R87391,9,,,,,,,,,
R82078,"21,855","266,852",8.19%,,R81873,0,0,"36,719",,R87392,218,,,,,,,,,
R82079,"9,101","111,129",8.19%,,R81875,0,0,185,,R87398,149,,,,,,,,,
R82081,"25,388","317,743",7.99%,,R81876,0,0,"8,473",,R87399,62,,,,,,,,,
R82082,"15,501","198,982",7.79%,,R81877,200,8,"2,672",,R87505,372,,,,,,,,,
R82083,"17,842","255,250",6.99%,,R81878,200,0,"10,850",,R87513,92,,,,,,,,,
R82086,"48,792","581,545",8.39%,,R81879,0,0,"32,079",,R87517,"2,064",,,,,In Month,,,,
R82088,"27,672","329,819",8.39%,,R81881,0,0,"12,057",,R87518,405,,,,,,,,,
R82089,"28,934","413,939",6.99%,,R81882,0,0,0,,R87519,919,,,,,,,,,
R82091,0,0,7.79%,,R81883,0,0,0,,R87521,"2,145",,,,,,,,,
R82092,"23,821","340,792",6.99%,,R81885,10,0,"30,106",,R87526,299,,,,,,,,,
R82093,"16,896","241,722",6.99%,,R81886,0,0,0,,R87533,83,,,,,Y,,,,
R82095,"15,856","208,901",7.59%,,R81887,0,0,"21,095",,R87536,"2,022",,,,,,,,,
R82096,"27,207","389,234",6.99%,,R81888,0,0,"84,755",,R87537,107,,,,,,,,,
R82097,"6,331","90,566",6.99%,,R81889,0,0,"23,073",,R87552,72,,,,,,,,,
R82098,"36,455","521,527",6.99%,,R81891,0,0,"38,139",,R87557,186,,,,,,,,,
R82099,"22,914","327,813",6.99%,,R81892,0,0,"14,790",,R87559,113,,,,,,,,,
R82101,"28,162","343,863",8.19%,,R81893,0,0,0,,R87565,243,,,,,,,,,
R82105,"22,410","273,631",8.19%,,R81895,200,0,"14,388",,R87569,12,,,,,,,,,
R82109,"37,481","469,094",7.99%,,R81896,0,0,"11,038",,R87571,85,,,,,,,,,
R82201,"16,134","230,809",6.99%,,R81897,54,0,648,,R87572,120,,,,,,,,,
R82203,"10,186","145,718",6.99%,,R81898,0,0,"16,706",,R87575,"1,250",,,,,,,,,
R82205,"2,319","27,638",8.39%,,R81899,0,0,"7,262",,R87576,"1,862",,,,,,,,,
R82206,0,0,8.00%,,R81901,0,0,0,,R87578,"4,348",,,,,,,,,
R82207,0,0,6.99%,,R81902,0,0,0,,R87579,215,,,,,,,,,
R82209,"48,326","575,990",8.39%,,R81903,0,0,"45,809",,R87583,52,,,,,,,,,
R82301,"12,878","184,240",6.99%,,R81905,0,0,"4,677",,R87592,274,,,,,,,,,
R82302,"13,011","186,139",6.99%,,R81906,0,0,0,,R87596,496,,,,,,,,,
R82303,"25,359","362,784",6.99%,,R81907,13,0,156,,R87601,171,,,,,,,,,
R82305,"11,495","164,448",6.99%,,R81908,0,0,0,,R87607,24,,,,,,,,,
R82306,"46,204","564,155",8.19%,,R81909,0,0,"23,077",,R87608,345,,,,,,,,,
R82308,0,0,7.79%,,R81912,10,0,"14,926",,R87611,43,,,,,,,,,
R82309,"12,536","179,346",6.99%,,R81913,0,0,0,,R87613,17,,,,,,,,,
R82311,"7,884","112,795",6.99%,,R81915,0,0,"19,185",,R87615,17,,,,,,,,,
R82313,"22,299","319,018",6.99%,,R81916,0,0,"58,134",,R87617,423,,,,,,,,,
R82315,"21,265","269,513",7.89%,,R81917,0,0,0,,R87626,832,,,,,,,,,
R82318,"7,752","96,903",8.00%,,R81918,0,0,"9,474",,R87652,127,,,,,,,,,
R82321,0,0,6.99%,,R81919,0,0,"13,119",,R87653,1,,,,,,,,,
R82322,"9,215","131,832",6.99%,,R81921,0,0,0,,R87655,"1,084",,,,,,,,,
R82325,0,0,6.99%,,R81922,13,0,156,,R87658,933,,,,,,,,,
R82327,0,0,6.50%,,R81923,0,0,"8,057",,R87663,9,,,,,,,,,
R82329,"39,599","483,510",8.19%,,R81925,0,0,"21,711",,R87686,5,,,,,,,,,
R82331,"2,349","33,604",6.99%,,R81926,0,0,0,,R88112,"3,174",,,,,,,,,
R82332,0,0,6.99%,,R81927,0,0,0,,R88118,"1,073",,,,,,,,,
R82335,"49,610","591,299",8.39%,,R81928,0,0,"42,900",,R88119,"3,906",,,,,,,,,
R82336,"21,498","275,971",7.79%,,R81929,0,0,"16,034",,R88132,"7,436",,,,,,,,,
R82337,"25,362","317,421",7.99%,,R81931,0,0,0,,R88135,"6,394",,,,,,,,,
R82338,0,0,8.19%,,R81932,0,0,0,,R88138,"5,949",,,,,Y,,,,
R82339,"25,664","338,126",7.59%,,R81933,0,0,"18,603",,R88153,"4,698",,,,,,,,,
R82351,"15,276","218,547",6.99%,,R81935,200,0,"13,364",,R88157,641,,,,,,,,,
R82352,"16,388","234,453",6.99%,,R81936,0,0,"24,475",,R88158,"2,708",,,,,,,,,
R82353,0,0,8.59%,,R81937,0,0,"29,179",,R88181,"2,529",,,,,,,,,
R82356,"20,224","253,120",7.99%,,R81938,0,0,"12,766",,R88182,"6,027",,,,,,,,,
R82357,0,0,6.99%,,R81939,0,0,"12,281",,R88192,"2,664",,,,,,,,,
R82358,"12,427","155,340",8.00%,,R81951,10,0,"28,611",,R88202,667,,,,,,,,,
R82361,"9,809","129,240",7.59%,,R81952,0,0,0,,R88213,"3,072",,,,,,,,,
R82362,"15,428","220,709",6.99%,,R81953,200,0,"34,001",,R88226,"1,829",,,,,,,,,
R82363,"15,476","203,896",7.59%,,R81955,0,0,"14,224",,R88231,639,,,,,,,,,
R82365,"5,695","75,033",7.59%,,R81956,200,0,"2,400",,R88235,"7,423",,,,,,,,,
R82366,"22,012","268,767",8.19%,,R81957,0,0,"4,527",,R88251,46,,,,,,,,,
R82367,0,0,7.99%,,R81958,0,0,"11,953",,R88257,"3,350",,,,,,,,,
R82368,"15,467","198,555",7.79%,,R81959,0,0,"35,780",,R88267,"2,028",,,,,,,,,
R82369,"14,831","212,176",6.99%,,R81961,0,0,"30,004",,R88282,792,,,,,,,,,
R82372,"14,003","184,496",7.59%,,R81962,0,0,"47,910",,R88293,"3,161",,,,,,,,,
R82373,"20,755","296,919",6.99%,,R81963,0,0,"30,075",,R88299,"6,942",,,,,,,,,
R82375,"11,315","161,874",6.99%,,R81965,0,0,"18,387",,R88302,"2,932",,,,,,,,,
R82376,"6,682","95,596",6.99%,,R81966,0,0,0,,R88311,"2,585",,,,,,,,,
R82377,"16,045","229,536",6.99%,,R81967,0,0,"25,727",,R88317,"1,312",,,,,,,,,
R82378,"4,912","57,184",8.59%,,R81968,0,0,"5,340",,R88318,945,,,,,,,,,
R82379,"35,621","424,566",8.39%,,R81969,0,0,"2,107",,R88319,"4,057",,,,,,,,,
R82381,"10,954","136,926",8.00%,,R81971,200,0,"4,928",,R88321,"4,862",,,,,,,,,
R82382,"14,270","204,144",6.99%,,R81972,0,0,"19,196",,R88329,"9,000",,,,,,,,,
R82383,"12,506","178,911",6.99%,,R81973,0,0,0,,R88333,538,,,,,,,,,
R82385,"16,691","238,785",6.99%,,R81975,200,0,"18,546",,R88339,"3,489",,,,,,,,,
R82387,"15,151","216,749",6.99%,,R81976,210,0,"12,863",,R88351,703,,,,,,,,,
R82389,"5,816","76,624",7.59%,,R81977,0,0,"32,743",,R88353,"1,084",,,,,,,,,
R82392,"11,371","149,820",7.59%,,R81978,0,0,"5,834",,R88358,902,,,,,,,,,
R82393,"13,038","171,781",7.59%,,R81979,0,0,"39,859",,R88362,"7,969",,,,,,,,,
R82395,"23,215","290,549",7.99%,,R81981,0,0,"40,050",,R88379,"7,999",,,,,,,,,
R82396,"1,803","25,798",6.99%,,R81983,0,0,"28,325",,R88385,"3,447",,,,,,,,,
R82398,0,0,6.99%,,R81985,0,0,0,,R88388,"1,488",,,,,,,,,
R82399,"34,849","498,555",6.99%,,R81986,0,0,0,,R88391,"5,308",,,,,,,,,
R82501,"13,854","198,196",6.99%,,R81987,0,0,0,,R88395,863,,,,,,,,,
R82502,918,"11,470",8.00%,,R81988,0,0,"23,898",,R88398,"3,538",,,,,,,,,
R82503,"13,673","195,603",6.99%,,R81989,0,0,0,,R88399,418,,,,,,,,,
R82505,"14,083","201,480",6.99%,,R81991,0,0,"8,983",,R88502,"2,820",,,,,,,,,
R82506,"23,149","304,995",7.59%,,R81993,0,0,"32,050",,R88505,"3,240",,,,,,,,,
R82507,"36,789","565,990",6.50%,,R81995,200,0,"11,811",,R88507,"3,788",,,,,,,,,
R82508,"14,662","188,213",7.79%,,R81996,200,0,"11,350",,R88513,"1,594",,,,,,,,,
R82511,"23,070","288,738",7.99%,,R81997,0,0,"15,697",,R88518,"4,595",,,,,,,,,
R82512,"7,842","112,191",6.99%,,R81999,54,0,648,,R88523,"5,645",,,,,,,,,
R82513,"8,892","127,214",6.99%,,R82001,200,0,"5,786",,R88527,"5,084",,,,,,,,,
R82516,"8,701","103,706",8.39%,,R82002,200,0,"4,287",,R88528,"6,656",,,,,,,,,
R82518,"16,216","202,949",7.99%,,R82003,0,0,"8,798",,R88529,"1,096",,,,,,,,,
R82519,"15,062","193,350",7.79%,,R82005,0,0,"17,083",,R88533,"13,622",,,,,,,,,
R82521,"13,331","190,710",6.99%,,R82007,110,0,"44,846",,R88559,"5,101",,,,,Y,,,,
R82523,0,0,8.19%,,R82008,0,0,0,,R88562,"2,019",,,,,,,,,
R82525,"35,588","456,845",7.79%,,R82009,0,0,"12,042",,R88596,"1,202",,,,,,,,,
R82528,"13,831","197,865",6.99%,,R82011,0,0,"8,877",,R88605,"4,346",,,,,,,,,
R82529,"20,349","291,118",6.99%,,R82012,0,0,0,,R88607,"7,675",,,,,,,,,
R82531,"49,387","633,981",7.79%,,R82013,0,0,"15,003",,R88613,"4,262",,,,,,,,,
R82532,"12,881","184,275",6.99%,,R82015,0,0,"14,535",,R88617,415,,,,,,,,,
R82533,"18,589","244,921",7.59%,,R82016,0,0,"14,724",,R88627,"2,241",,,,,,,,,
R82535,"16,046","229,563",6.99%,,R82017,0,0,0,,R88632,"1,779",,,,,,,,,
R82537,"72,502","1,037,222",6.99%,,R82018,0,0,"26,850",,R88652,"6,666",,,,,,,,,
R82539,"11,932","157,206",7.59%,,R82019,0,0,"21,482",,R88656,"7,604",,,,,,,,,
R82552,"26,050","343,209",7.59%,,R82021,0,0,0,,R88657,"4,878",,,,,,,,,
R82553,0,0,6.99%,,R82022,200,0,"7,770",,R88662,"7,866",,,,,,,,,
R82555,0,0,7.99%,,R82023,200,0,"12,511",,R88671,"1,436",,,,,,,,,
R82556,"25,896","370,477",6.99%,,R82025,0,0,"15,143",,R88672,"2,206",,,,,,,,,
R82558,0,0,6.99%,,R82026,0,0,"21,920",,R88679,"4,717",,,,,,,,,
R82559,"11,927","145,624",8.19%,,R82027,0,0,0,,R88681,"2,447",,,,,,,,,
R82561,"27,903","324,828",8.59%,,R82028,150,0,"14,516",,R88682,"2,446",,,,,,,,,
R82563,"1,203","15,855",7.59%,,R82029,200,0,"9,879",,R88685,"6,986",,,,,,,,,
R82565,"16,665","238,406",6.99%,,R82031,0,0,"1,484",,R88699,"5,942",,,,,,,,,
R82566,"13,563","194,039",6.99%,,R82032,200,0,"13,483",,R88702,"6,694",,,,,,,,,
R82567,0,0,6.99%,,R82033,200,0,"5,409",,R88721,864,,,,,,,,,
R82568,"11,714","167,582",6.99%,,R82035,0,0,"26,953",,R88728,"1,881",,,,,,,,,
R82569,0,0,6.99%,,R82036,10,0,"23,753",,R88729,"3,399",,,,,,,,,
R82572,0,0,6.99%,,R82038,54,0,648,,R88731,"8,823",,,,,,,,,
R82573,0,0,8.19%,,R82039,0,0,0,,R88751,"3,010",,,,,,,,,
R82575,"23,150","331,187",6.99%,,R82051,0,0,"9,594",,R88753,"3,308",,,,,,,,,
R82577,"21,161","302,733",6.99%,,R82053,200,0,"22,763",,R88772,616,,,,,,,,,
R82581,0,0,7.59%,,R82055,10,0,"4,588",,R88773,211,,,,,,,,,
R82582,"11,022","157,687",6.99%,,R82056,0,0,"26,399",,R88776,"2,245",,,,,,,,,
R82583,"16,613","237,661",6.99%,,R82057,0,0,0,,R88786,"2,235",,,,,,,,,
R82585,"3,355","48,003",6.99%,,R82058,0,0,0,,R88787,"3,610",,,,,,,,,
R82586,"17,329","222,452",7.79%,,R82059,200,0,"14,349",,R88791,"2,983",,,,,In Month,,,,
R82587,"24,581","323,863",7.59%,,R82061,0,0,"26,261",,R88795,407,,,,,,,,,
R82588,"60,913","812,170",7.50%,,R82063,200,0,"35,422",,R88797,"4,453",,,,,,,,,
R82589,"3,826","47,828",8.00%,,R82065,0,0,0,,R88798,677,,,,,,,,,
R82591,"30,386","371,011",8.19%,,R82066,0,0,"16,655",,R88803,"3,571",,,,,,,,,
R82592,"4,194","60,004",6.99%,,R82067,0,0,0,,R88805,"6,452",,,,,,,,,
R82593,"3,264","43,000",7.59%,,R82068,0,0,"5,984",,R88812,"1,304",,,,,,,,,
R82595,0,0,7.79%,,R82069,0,0,0,,R88813,100,,,,,,,,,
R82597,0,0,7.59%,,R82072,0,0,"22,494",,R88817,56,,,,,,,,,
R82598,"7,267","93,283",7.79%,,R82073,200,0,"12,925",,R88821,"4,195",,,,,,,,,
R82599,"9,795","115,377",8.49%,,R82075,0,0,0,,R88825,"2,324",,,,,,,,,
R82601,0,0,7.79%,,R82076,200,0,"25,573",,R88826,"5,192",,,,,,,,,
R82602,"11,619","145,242",8.00%,,R82078,10,0,"21,975",,R88832,"4,585",,,,,,,,,
R82603,"7,224","90,418",7.99%,,R82079,200,0,"11,501",,R88833,"2,320",,,,,,,,,
R82605,0,0,6.99%,,R82081,0,0,"25,388",,R88851,"2,403",,,,,,,,,
R82606,"30,602","437,797",6.99%,,R82082,0,0,"15,501",,R88852,"6,444",,,,,,,,,
R82607,"14,815","211,939",6.99%,,R82083,10,0,"17,962",,R88856,614,,,,,,,,,
R82608,"19,195","274,612",6.99%,,R82085,0,0,0,,R88857,992,,,,,,,,,
R82611,0,0,7.59%,,R82086,210,0,"51,312",,R88861,"4,030",,,,,,,,,
R82612,"46,606","666,746",6.99%,,R82087,0,0,0,,R88873,"2,867",,,,,,,,,
R82613,"19,399","277,527",6.99%,,R82088,0,0,"27,672",,R88878,"4,969",,,,,,,,,
R82615,"46,848","572,016",8.19%,,R82089,10,0,"29,054",,R88879,"7,368",,,,,,,,,
R82616,"19,180","274,386",6.99%,,R82091,0,0,0,,R88882,"1,280",,,,,,,,,
R82617,"42,136","602,811",6.99%,,R82092,0,0,"23,821",,R88885,332,,,,,,,,,
R82618,"7,147","102,247",6.99%,,R82093,200,0,"19,296",,R88887,"8,884",,,,,,,,,
R82619,"5,817","76,643",7.59%,,R82095,200,0,"18,256",,R88893,"1,926",,,,,,,,,
R82621,"54,191","775,262",6.99%,,R82096,0,0,"27,207",,R88899,81,,,,,,,,,
R82622,"25,473","364,423",6.99%,,R82097,0,0,"6,331",,R88901,"4,220",,,,,,,,,
R82623,"15,877","227,133",6.99%,,R82098,0,0,"36,455",,R88903,"1,733",,,,,,,,,
R82625,0,0,6.99%,,R82099,0,0,"22,914",,R88906,675,,,,,,,,,
R82628,"8,615","123,250",6.99%,,R82101,0,8,"28,162",,R88912,"5,158",,,,,,,,,
R82629,"25,393","363,277",6.99%,,R82102,0,0,0,,R88913,"4,182",,,,,,,,,
R82635,"8,252","118,059",6.99%,,R82103,0,0,0,,R88919,"12,374",,,,,,,,,
R82636,"18,075","258,586",6.99%,,R82105,0,0,"22,410",,R88921,"2,566",,,,,,,,,
R82637,"17,490","250,209",6.99%,,R82106,0,0,0,,R88923,"6,063",,,,,,,,,
R82638,"49,948","595,326",8.39%,,R82107,0,0,0,,R88926,"7,190",,,,,,,,,
R82639,"18,656","266,898",6.99%,,R82108,0,0,0,,R88927,"5,152",,,,,,,,,
R82652,"16,176","231,411",6.99%,,R82109,0,0,"37,481",,R88928,"5,207",,,,,,,,,
R82653,"21,295","253,811",8.39%,,R82201,0,0,"16,134",,R88929,"3,096",,,,,,,,,
R82655,"28,368","373,751",7.59%,,R82202,0,0,0,,R88932,347,,,,,,,,,
R82656,0,0,6.99%,,R82203,0,0,"10,186",,R88939,874,,,,,,,,,
R82659,"12,339","176,521",6.99%,,R82205,200,0,"4,719",,R88956,"2,675",,,,,,,,,
R82661,"4,331","61,956",6.99%,,R82206,0,0,0,,R88957,"1,473",,,,,,,,,
R82662,0,0,8.00%,,R82207,0,0,0,,R88961,"1,987",,,,,,,,,
R82663,0,0,7.99%,,R82208,54,0,648,,R88962,"1,058",,,,,,,,,
R82666,"13,119","187,681",6.99%,,R82209,10,8,"48,446",,R88965,"1,672",,,,,,,,,
R82667,"19,506","279,050",6.99%,,R82301,0,0,"12,878",,R88967,"1,817",,,,,,,,,
R82668,"14,388","184,693",7.79%,,R82302,200,8,"15,411",,R88968,"2,356",,,,,,,,,
R82671,"15,938","228,016",6.99%,,R82303,0,8,"25,359",,R88969,"3,658",,,,,,,,,
R82672,"13,551","157,749",8.59%,,R82305,0,0,"11,495",,R88987,571,,,,,,,,,
R82673,"12,414","155,173",8.00%,,R82306,0,0,"46,204",,Grand Total,"1,569,857",,,,,,,,,
R82675,"6,742","96,453",6.99%,,R82307,0,0,0,,,,,,,,,,,,
R82678,"8,078","115,564",6.99%,,R82308,0,0,0,,,,,,,,,,,,
R82679,"20,946","299,658",6.99%,,R82309,0,0,"12,536",,,,,,,,,,,,
R82681,"16,842","210,791",7.99%,,R82311,10,0,"8,004",,,,,,,,,,,,
R82682,0,0,6.99%,,R82312,0,0,0,,,,,,,,,,,,
R82683,"2,123","25,917",8.19%,,R82313,200,8,"24,699",,,,,,,,,,,,
R82686,"41,049","587,259",6.99%,,R82315,0,0,"21,265",,,,,,,,,,,,
R82687,"18,074","232,011",7.79%,,R82316,0,0,0,,,,,,,,,,,,
R82688,"9,529","122,327",7.79%,,R82318,0,15,"7,752",,,,,,,,,,,,
R82689,"23,895","341,842",6.99%,,R82321,54,8,648,,,,,,,,,,,,
R82692,"20,856","248,577",8.39%,,R82322,0,15,"9,215",,,,,,,,,,,,
R82693,"4,254","51,937",8.19%,,R82323,0,0,0,,,,,,,,,,,,
R82695,"25,042","358,259",6.99%,,R82325,0,0,0,,,,,,,,,,,,
R82696,"12,897","184,500",6.99%,,R82327,0,0,0,,,,,,,,,,,,
R82697,0,0,8.59%,,R82328,0,0,0,,,,,,,,,,,,
R82698,"11,977","171,349",6.99%,,R82329,0,0,"39,599",,,,,,,,,,,,
R82701,"26,174","336,000",7.79%,,R82331,200,8,"4,749",,,,,,,,,,,,
R82702,"9,065","113,312",8.00%,,R82332,0,0,0,,,,,,,,,,,,
R82705,"1,018","14,570",6.99%,,R82333,0,0,0,,,,,,,,,,,,
R82706,"13,782","197,169",6.99%,,R82335,0,0,"49,610",,,,,,,,,,,,
R82707,0,0,6.99%,,R82336,0,0,"21,498",,,,,,,,,,,,
R82708,"6,855","98,062",6.99%,,R82337,0,0,"25,362",,,,,,,,,,,,
R82711,0,0,7.99%,,R82338,54,0,648,,,,,,,,,,,,
R82712,"24,927","356,610",6.99%,,R82339,200,8,"28,064",,,,,,,,,,,,
R82713,0,0,6.99%,,R82351,200,0,"17,676",,,,,,,,,,,,
R82715,0,0,6.99%,,R82352,10,15,"16,508",,,,,,,,,,,,
R82716,"9,696","138,716",6.99%,,R82353,0,0,0,,,,,,,,,,,,
R82717,"17,973","257,120",6.99%,,R82355,0,0,0,,,,,,,,,,,,
R82718,"34,692","496,313",6.99%,,R82356,0,0,"20,224",,,,,,,,,,,,
R82719,"43,310","504,190",8.59%,,R82357,0,0,0,,,,,,,,,,,,
R82722,"7,860","112,443",6.99%,,R82358,0,0,"12,427",,,,,,,,,,,,
R82723,"6,967","99,673",6.99%,,R82359,0,0,0,,,,,,,,,,,,
R82725,"18,756","268,331",6.99%,,R82361,200,8,"12,209",,,,,,,,,,,,
R82726,"12,072","172,701",6.99%,,R82362,10,8,"15,548",,,,,,,,,,,,
R82727,"16,694","238,823",6.99%,,R82363,200,8,"17,876",,,,,,,,,,,,
R82729,0,0,8.39%,,R82365,200,0,"8,095",,,,,,,,,,,,
R82731,"7,416","106,095",6.99%,,R82366,0,15,"22,012",,,,,,,,,,,,
R82733,"15,385","192,557",7.99%,,R82367,200,0,"2,400",,,,,,,,,,,,
R82736,0,0,6.99%,,R82368,0,0,"15,467",,,,,,,,,,,,
R82737,"2,407","34,435",6.99%,,R82369,0,8,"14,831",,,,,,,,,,,,
R82738,"19,317","276,358",6.99%,,R82372,0,0,"14,003",,,,,,,,,,,,
R82751,0,0,7.79%,,R82373,0,0,"20,755",,,,,,,,,,,,
R82752,"6,040","86,412",6.99%,,R82375,0,8,"11,315",,,,,,,,,,,,
R82756,0,0,7.99%,,R82376,100,0,"7,882",,,,,,,,,,,,
R82758,"8,262","118,194",6.99%,,R82377,200,8,"18,445",,,,,,,,,,,,
R82759,"10,477","149,890",6.99%,,R82378,50,15,"5,512",,,,,,,,,,,,
R82761,0,0,8.59%,,R82379,0,15,"35,621",,,,,,,,,,,,
R82762,"25,614","320,579",7.99%,,R82381,0,23,"10,954",,,,,,,,,,,,
R82763,"3,275","46,857",6.99%,,R82382,0,15,"14,270",,,,,,,,,,,,
R82765,"19,586","258,045",7.59%,,R82383,200,0,"14,906",,,,,,,,,,,,
R82767,"12,726","182,067",6.99%,,R82385,0,23,"16,691",,,,,,,,,,,,
R82768,"7,208","94,964",7.59%,,R82386,0,0,0,,,,,,,,,,,,
R82769,"14,463","206,906",6.99%,,R82387,200,8,"17,551",,,,,,,,Y,,,,
R82771,"29,756","496,762",5.99%,,R82388,0,0,0,,,,,,,,,,,,
R82772,"27,917","332,741",8.39%,,R82389,200,0,"8,216",,,,,,,,,,,,
R82773,"12,389","177,240",6.99%,,R82391,0,0,0,,,,,,,,,,,,
R82775,"19,194","274,595",6.99%,,R82392,200,8,"13,771",,,,,,,,,,,,
R82776,"34,059","437,209",7.79%,,R82393,0,0,"13,038",,,,,,,,,,,,
R82777,"2,551","36,491",6.99%,,R82395,0,15,"23,215",,,,,,,,,,,,
R82778,"13,748","181,137",7.59%,,R82396,200,0,"4,203",,,,,,,,,,,,
R82779,"14,667","209,831",6.99%,,R82397,0,0,0,,,,,,,,,,,,
R82781,"10,889","155,775",6.99%,,R82398,0,0,0,,,,,,,,,,,,
R82782,"27,731","365,358",7.59%,,R82399,0,0,"34,849",,,,,,,,,,,,
R82788,"55,858","699,099",7.99%,,R82501,0,15,"13,854",,,,,,,,,,,,
R82789,"15,939","228,032",6.99%,,R82502,0,0,918,,,,,,,,,,,,
R82791,"21,895","313,230",6.99%,,R82503,10,0,"13,793",,,,,,,,,,,,
R82792,0,0,8.19%,,R82505,50,0,"14,683",,,,,,,,,,,,
R82793,"8,575","122,682",6.99%,,R82506,0,0,"23,149",,,,,,,,,,,,
R82795,0,0,8.00%,,R82507,0,15,"36,789",,,,,,,,,,,,
R82797,"22,924","327,949",6.99%,,R82508,0,23,"14,662",,,,,,,,,,,,
R82798,0,0,7.79%,,R82509,0,0,0,,,,,,,,,,,,
R82801,"26,469","331,273",7.99%,,R82511,0,8,"23,070",,,,,,,,,,,,
R82802,"13,449","192,402",6.99%,,R82512,10,0,"7,962",,,,,,,,In Month,,,,
R82803,"2,078","29,732",6.99%,,R82513,10,0,"9,012",,,,,,,,,,,,
R82805,"39,171","576,038",6.80%,,R82515,0,0,0,,,,,,,,,,,,
R82806,0,0,6.99%,,R82516,200,0,"11,101",,,,,,,,,,,,
R82807,"26,922","385,152",6.99%,,R82517,0,0,0,,,,,,,,,,,,
R82808,"30,328","361,478",8.39%,,R82518,0,0,"16,216",,,,,,,,,,,,
R82809,"5,036","66,354",7.59%,,R82519,200,8,"17,462",,,,,,,,,,,,
R82811,"27,904","399,203",6.99%,,R82521,0,0,"13,331",,,,,,,,,,,,
R82813,"7,732","96,775",7.99%,,R82522,0,0,0,,,,,,,,,,,,
R82815,"27,435","392,488",6.99%,,R82523,54,15,648,,,,,,,,,,,,
