Row Labels,Sum of ARR,Sum of Total,Sum of Take Rate,,ID,Base & Other Fees,Rental,Voice ARR,Adj,ID,WP ARR,,ID,DE ARR,,ID,Status,,,
R82369,"15,176","217,111",6.99%,,R82611,26,0,312,,R87885,"6,670",,,,,,,,,
R82372,"16,194","213,362",7.59%,,R82612,0,15,"44,550",,R87886,"3,021",,,,,,,,,
R82373,"19,628","280,798",6.99%,,R82613,10,8,"18,310",,R87887,304,,,,,,,,,
R82375,"10,400","148,785",6.99%,,R82615,0,15,"47,553",,R87888,476,,,,,,,,,
R82376,"4,614","66,015",6.99%,,R82616,0,0,"18,909",,R88112,"3,179",,,,,,,,,
R82377,"16,653","238,236",6.99%,,R82617,0,0,"45,914",,R88119,"4,347",,,,,,,,,
R82378,0,0,8.59%,,R82618,0,0,"7,120",,R88127,126,,,,,,,,,
R82379,"36,383","433,642",8.39%,,R82619,0,0,"6,217",,R88132,"5,572",,,,,,,,,
R82381,"12,547","156,843",8.00%,,R82621,200,0,"55,890",,R88135,"6,216",,,,,,,,,
R82382,"16,171","231,349",6.99%,,R82622,10,15,"22,233",,R88138,"6,455",,,,,,,,,
R82383,"14,514","207,643",6.99%,,R82623,0,0,"16,892",,R88153,"4,959",,,,,,,,,
R82385,"17,549","251,064",6.99%,,R82628,0,0,"9,319",,R88157,671,,,,,,,,,
R82387,0,0,6.99%,,R82629,200,0,"21,647",,R88158,"1,483",,,,,,,,,
R82389,"5,398","71,115",7.59%,,R82635,0,8,"9,258",,R88181,"2,469",,,,,,,,,
R82392,"9,837","129,600",7.59%,,R82636,10,8,"16,384",,R88182,"6,218",,,,,,,,,
R82393,"10,930","144,005",7.59%,,R82637,200,8,"18,124",,R88192,"2,329",,,,,,,,,
R82395,"20,126","251,888",7.99%,,R82638,0,15,"51,422",,R88202,460,,,,,,,,,
R82396,"2,565","36,692",6.99%,,R82639,0,8,"18,739",,R88213,"3,503",,,,,,,,,
R82398,0,0,6.99%,,R82652,200,8,"17,097",,R88226,"1,597",,,,,,,,,
R82399,"36,166","517,400",6.99%,,R82653,0,15,"20,043",,R88231,514,,,,,,,,,
R82501,"14,650","209,578",6.99%,,R82655,0,0,"29,463",,R88235,"6,769",,,,,,,,,
R82502,"34,052","425,649",8.00%,,R82656,210,15,"10,522",,R88251,322,,,,,,,,,
R82503,"15,487","221,565",6.99%,,R82659,0,8,"12,765",,R88257,"3,321",,,,,,,,,
R82505,"12,757","182,505",6.99%,,R82661,200,0,"5,850",,R88267,"2,147",,,,,,,,,
R82506,"15,538","204,712",7.59%,,R82662,64,8,768,,R88282,921,,,,,,,,,
R82507,"35,441","545,249",6.50%,,R82666,0,0,"15,057",,R88293,"2,425",,,,,,,,,
R82508,"15,049","193,179",7.79%,,R82667,0,8,"18,322",,R88299,"5,405",,,,,,,,,
R82511,"24,258","303,601",7.99%,,R82668,0,8,"13,664",,R88302,"3,463",,,,,,,,,
R82512,"6,120","87,558",6.99%,,R82671,10,15,"14,934",,R88311,"2,662",,,,,,,,,
R82513,"7,951","113,752",6.99%,,R82672,200,0,"15,133",,R88317,"1,582",,,,,,,,,
R82516,0,0,8.39%,,R82673,10,15,"11,263",,R88318,946,,,,,,,,,
R82518,"18,334","229,462",7.99%,,R82675,200,8,"10,178",,R88321,"4,416",,,,,,,,,
R82519,"16,169","207,559",7.79%,,R82678,0,0,"8,501",,R88328,194,,,,,,,,,
R82521,"7,127","101,961",6.99%,,R82679,200,0,"23,374",,R88329,"8,133",,,,,,,,,
R82523,0,0,8.19%,,R82681,200,15,"19,899",,R88333,636,,,,,,,,,
R82525,"38,744","497,359",7.79%,,R82683,200,8,"2,400",,R88339,"4,080",,,,,,,,,
R82528,"13,177","188,516",6.99%,,R82686,0,15,"48,833",,R88351,517,,,,,,,,,
R82529,"14,562","208,320",6.99%,,R82687,200,15,"21,378",,R88353,961,,,,,,,,,
R82531,"30,689","393,953",7.79%,,R82688,148,0,"4,315",,R88358,967,,,,,,,,,
R82532,"13,761","196,868",6.99%,,R82689,0,15,"23,940",,R88362,"7,801",,,,,,,,,
R82533,"19,696","259,505",7.59%,,R82692,0,0,"24,683",,R88379,"7,239",,,,,,,,,
R82535,"18,073","258,548",6.99%,,R82693,200,0,"6,694",,R88385,"2,187",,,,,,,,,
R82537,"74,664","1,068,157",6.99%,,R82695,0,0,"26,586",,R88388,"1,583",,,,,,,,,
R82539,"27,375","360,677",7.59%,,R82696,0,0,"13,988",,R88391,"3,824",,,,,,,,,
R82552,"32,988","434,630",7.59%,,R82698,0,8,"11,275",,R88395,937,,,,,,,,,
R82553,0,0,6.99%,,R82701,0,0,"26,232",,R88398,"4,480",,,,,,,,,
R82555,0,0,7.99%,,R82702,0,8,"9,700",,R88399,388,,,,,,,,,
R82556,"17,264","246,980",6.99%,,R82705,10,8,"8,613",,R88502,"2,389",,,,,,,,,
R82558,0,0,6.99%,,R82708,0,8,"7,021",,R88505,"3,529",,,,,,,,,
R82559,"10,115","123,502",8.19%,,R82712,0,0,"24,023",,R88507,"1,914",,,,,,,,,
R82561,"23,680","275,674",8.59%,,R82715,100,8,"1,200",,R88513,508,,,,,,,,,
R82563,"1,734","22,845",7.59%,,R82716,210,8,"59,629",,R88518,"4,858",,,,,,,,,
R82565,"17,938","256,627",6.99%,,R82717,0,8,"16,250",,R88523,"6,003",,,,,,,,,
R82566,"14,970","214,167",6.99%,,R82718,0,0,"33,161",,R88527,"5,058",,,,,,,,,
R82567,0,0,6.99%,,R82719,10,0,"41,342",,R88528,"6,834",,,,,,,,,
R82568,"10,838","155,050",6.99%,,R82722,200,0,"6,633",,R88533,"13,563",,,,,,,,,
R82569,0,0,6.99%,,R82723,10,8,"6,749",,R88559,"5,506",,,,,,,,,
R82572,0,0,6.99%,,R82725,0,0,"19,832",,R88562,"1,879",,,,,,,,,
R82573,0,0,8.19%,,R82726,10,0,"12,866",,R88596,"1,361",,,,,,,,,
R82575,"32,233","461,127",6.99%,,R82729,54,0,648,,R88605,"4,514",,,,,,,,,
R82577,"10,378","148,474",6.99%,,R82731,54,8,648,,R88607,"8,533",,,,,,,,,
R82581,"2,301","30,322",7.59%,,R82733,0,0,"15,054",,R88617,413,,,,,,,,,
R82582,"10,935","156,442",6.99%,,R82736,27,15,324,,R88627,"2,134",,,,,,,,,
R82583,"15,765","225,531",6.99%,,R82737,200,8,"4,872",,R88632,"1,800",,,,,,,,,
R82585,0,0,6.99%,,R82738,0,15,"20,439",,R88652,"5,817",,,,,,,,,
R82586,"16,359","210,001",7.79%,,R82756,200,15,"5,491",,R88656,"7,352",,,,,,,,,
R82587,"25,418","334,883",7.59%,,R82758,200,8,"10,923",,R88657,602,,,,,,,,,
R82588,"66,341","884,550",7.50%,,R82759,200,15,"11,612",,R88662,"7,154",,,,,,,,,
R82589,"4,689","58,609",8.00%,,R82761,54,0,648,,R88671,"1,271",,,,,,,,,
R82591,"29,216","356,723",8.19%,,R82762,200,8,"28,235",,R88672,"3,652",,,,,,,,,
R82592,"16,253","232,521",6.99%,,R82763,200,0,"14,323",,R88679,"1,524",,,,,,,,,
R82593,"3,641","47,965",7.59%,,R82765,0,8,"18,825",,R88681,"2,670",,,,,,,,,
R82595,0,0,7.79%,,R82767,200,0,"16,705",,R88682,"2,257",,,,,,,,,
R82597,0,0,7.59%,,R82768,200,0,"17,516",,R88685,"5,909",,,,,,,,,
R82598,"22,054","283,110",7.79%,,R82769,200,0,"19,098",,R88699,"6,158",,,,,,,,,
R82599,"10,371","122,161",8.49%,,R82771,0,0,"30,284",,R88702,"6,770",,,,,,,,,
R82601,0,0,7.79%,,R82772,0,0,"30,093",,R88721,"1,277",,,,,,,,,
R82602,0,0,8.00%,,R82773,0,0,"13,295",,R88728,"1,458",,,,,,,,,
R82603,"9,421","117,913",7.99%,,R82775,10,0,"18,240",,R88729,"3,000",,,,,,,,,
R82605,0,0,6.99%,,R82776,0,0,"32,000",,R88731,"8,421",,,,,,,,,
R82606,"33,118","473,795",6.99%,,R82777,0,0,"2,031",,R88737,23,,,,,,,,,
R82607,"17,058","244,036",6.99%,,R82778,0,0,"13,564",,R88751,"2,687",,,,,,,,,
R82608,"18,195","260,298",6.99%,,R82779,200,0,"6,534",,R88753,"3,551",,,,,,,,,
R82611,0,0,7.59%,,R82781,0,15,"10,826",,R88772,688,,,,,,,,,
R82612,"44,550","637,339",6.99%,,R82782,0,0,"25,022",,R88773,392,,,,,,,,,
R82613,"18,190","260,231",6.99%,,R82783,54,15,648,,R88786,460,,,,,,,,,
R82615,"47,553","580,618",8.19%,,R82786,54,8,648,,R88787,"3,330",,,,,,,,,
R82616,"18,909","270,508",6.99%,,R82788,0,0,"58,241",,R88791,"2,783",,,,,,,,,
R82617,"45,914","656,851",6.99%,,R82789,0,0,"15,658",,R88795,319,,,,,,,,,
R82618,"7,120","101,857",6.99%,,R82791,0,0,"23,595",,R88797,"4,065",,,,,,,,,
R82619,"6,217","81,907",7.59%,,R82793,0,0,"8,590",,R88798,"1,396",,,,,,,,,
R82621,"53,490","765,242",6.99%,,R82797,0,15,"25,272",,R88803,"2,857",,,,,,,,,
R82622,"22,113","316,354",6.99%,,R82801,0,0,"26,848",,R88805,"6,481",,,,,,,,,
R82623,"16,892","241,658",6.99%,,R82802,0,8,"12,739",,R88812,"1,063",,,,,,,,,
R82625,0,0,6.99%,,R82803,0,0,"9,907",,R88813,55,,,,,,,,,
R82628,"9,319","133,320",6.99%,,R82805,0,0,"37,049",,R88817,"2,440",,,,,,,,,
R82629,"19,247","275,346",6.99%,,R82807,200,0,"37,571",,R88821,"3,958",,,,,,,,,
R82635,"9,258","132,441",6.99%,,R82808,0,23,"33,770",,R88825,"2,482",,,,,,,,,
R82636,"16,264","232,668",6.99%,,R82809,200,0,"7,223",,R88826,"4,096",,,,,,,,,
R82637,"15,724","224,954",6.99%,,R82811,0,23,"27,199",,R88832,"4,811",,,,,,,,,
R82638,"51,422","612,897",8.39%,,R82813,200,8,"9,264",,R88833,"1,875",,,,,,,,,
R82639,"18,739","268,090",6.99%,,R82815,0,8,"17,435",,R88851,"2,946",,,,,,,,,
R82652,"14,697","210,259",6.99%,,R82816,0,8,"22,718",,R88852,"5,721",,,,,,,,,
R82653,"20,043","238,892",8.39%,,R82817,10,8,"27,499",,R88856,195,,,,,,,,,
R82655,"29,463","388,183",7.59%,,R82821,54,15,648,,R88857,920,,,,,,,,,
R82656,"8,002","114,475",6.99%,,R82822,10,8,"7,627",,R88861,"1,528",,,,,,,,,
R82659,"12,765","182,624",6.99%,,R82825,10,0,"14,153",,R88873,"3,629",,,,,,,,,
R82661,"3,450","49,353",6.99%,,R82826,100,0,"12,388",,R88878,"4,382",,,,,,,,,
R82662,0,0,8.00%,,R82827,0,0,"19,311",,R88879,"7,336",,,,,,,,,
R82663,0,0,7.99%,,R82828,10,0,"29,889",,R88882,"5,910",,,,,,,,,
R82666,"15,057","215,411",6.99%,,R82829,200,15,"3,862",,R88885,595,,,,,,,,,
R82667,"18,322","262,118",6.99%,,R82831,0,0,"24,618",,R88887,"8,400",,,,,,,,,
R82668,"13,664","175,400",7.79%,,R82832,210,0,"12,858",,R88893,"2,291",,,,,,,,,
R82671,"14,814","211,926",6.99%,,R82835,200,8,"20,660",,R88899,163,,,,,,,,,
R82672,"12,733","148,232",8.59%,,R82836,0,8,"13,081",,R88901,"3,673",,,,,,,,,
R82673,"11,143","139,282",8.00%,,R82837,0,0,"15,631",,R88903,"2,578",,,,,,,,,
R82675,"7,778","111,269",6.99%,,R82838,0,0,"20,626",,R88906,627,,,,,,,,,
R82678,"8,501","121,614",6.99%,,R82852,200,0,"25,608",,R88912,"5,089",,,,,,,,,
R82679,"20,974","300,052",6.99%,,R82853,10,0,"17,764",,R88913,"2,285",,,,,,,,,
R82681,"17,499","219,015",7.99%,,R82857,10,0,"15,103",,R88918,198,,,,,,,,,
R82682,0,0,6.99%,,R82859,0,0,"17,905",,R88919,"12,234",,,,,,,,,
R82683,0,0,8.19%,,R82861,200,8,"14,157",,R88921,"2,250",,,,,,,,,
R82686,"48,833","698,619",6.99%,,R82863,54,0,648,,R88923,"4,679",,,,,,,,,
R82687,"18,978","243,614",7.79%,,R82867,0,0,"15,949",,R88926,"7,598",,,,,,,,,
R82688,"2,539","32,592",7.79%,,R82868,0,0,"30,714",,R88927,"5,167",,,,,,,,,
R82689,"23,940","342,494",6.99%,,R82869,200,0,"8,927",,R88928,611,,,,,,,,,
R82692,"24,683","294,200",8.39%,,R82871,200,0,"28,107",,R88929,"2,828",,,,,,,,,
R82693,"4,294","52,428",8.19%,,R82873,0,0,"44,205",,R88932,766,,,,,,,,,
R82695,"26,586","380,339",6.99%,,R82875,54,0,648,,R88939,"3,986",,,,,,,,,
R82696,"13,988","200,122",6.99%,,R82876,200,8,"3,314",,R88956,"2,474",,,,,,,,,
R82697,0,0,8.59%,,R82879,10,0,"23,578",,R88957,"1,306",,,,,,,,,
R82698,"11,275","161,296",6.99%,,R82881,0,0,"39,631",,R88961,"1,453",,,,,,,,,
R82701,"26,232","336,743",7.79%,,R82882,0,8,"21,802",,R88962,844,,,,,,,,,
R82702,"9,700","121,247",8.00%,,R82883,0,0,"13,073",,R88965,"1,855",,,,,,,,,
R82705,"8,493","121,504",6.99%,,R82885,0,0,"11,070",,R88967,"1,734",,,,,,,,,
R82706,0,0,6.99%,,R82886,50,0,"7,386",,R88968,"2,082",,,,,,,,,
R82707,0,0,6.99%,,R82887,210,15,"13,066",,R88969,"3,742",,,,,,,,,
R82708,"7,021","100,447",6.99%,,R82888,0,0,"18,118",,R88987,421,,,,,,,,,
R82711,0,0,7.99%,,R82889,0,23,"16,490",,Grand Total,"1,566,309",,,,,,,,,
R82712,"24,023","343,679",6.99%,,R82891,200,0,"12,581",,,,,,,,,,,,
R82713,0,0,6.99%,,R82895,0,0,"12,731",,,,,,,,,,,,
R82715,0,0,6.99%,,R82896,0,0,"46,442",,,,,,,,,,,,
R82716,"57,109","817,013",6.99%,,R82897,0,0,"12,003",,,,,,,,,,,,
R82717,"16,250","232,480",6.99%,,R82898,0,0,"9,621",,,,,,,,,,,,
R82718,"33,161","474,404",6.99%,,R82899,10,8,"10,138",,,,,,,,,,,,
R82719,"41,222","479,884",8.59%,,R82901,54,0,648,,,,,,,,,,,,
R82722,"4,233","60,554",6.99%,,R82902,54,0,648,,,,,,,,,,,,
R82723,"6,629","94,835",6.99%,,R82905,0,0,"21,506",,,,,,,,,,,,
R82725,"19,832","283,715",6.99%,,R82906,0,0,"6,287",,,,,,,,,,,,
R82726,"12,746","182,349",6.99%,,R82907,0,0,"47,356",,,,,,,,,,,,
R82727,0,0,6.99%,,R82909,10,0,"2,711",,,,,,,,,,,,
R82729,0,0,8.39%,,R82911,0,0,"10,356",,,,,,,,,,,,
R82731,0,0,6.99%,,R82912,0,15,"34,604",,,,,,,,,,,,
R82733,"15,054","188,407",7.99%,,R82915,200,0,"8,117",,,,,,,,,,,,
R82736,0,0,6.99%,,R82916,54,15,648,,,,,,,,,,,,
R82737,"2,472","35,368",6.99%,,R82917,54,0,648,,,,,,,,,,,,
R82738,"20,439","292,407",6.99%,,R82918,0,0,"12,790",,,,,,,,,,,,
R82751,0,0,7.79%,,R82919,194,0,"2,328",,,,,,,,,,,,
R82752,0,0,6.99%,,R82921,0,0,"15,549",,,,,,,,,,,,
R82756,"3,091","38,680",7.99%,,R82922,0,0,"36,551",,,,,,,,,,,,
R82758,"8,523","121,936",6.99%,,R82923,0,0,"46,349",,,,,,,,,,,,
R82759,"9,212","131,785",6.99%,,R82927,0,0,"15,427",,,,,,,,,,,,
R82761,0,0,8.59%,,R82928,0,8,"20,134",,,,,,,,,,,,
R82762,"25,835","323,339",7.99%,,R82933,0,0,"13,217",,,,,,,,,,,,
R82763,"11,923","170,567",6.99%,,R82937,0,0,"22,435",,,,,,,,,,,,
R82765,"18,825","248,028",7.59%,,R82951,0,0,"29,093",,,,,,,,,,,,
R82767,"14,305","204,650",6.99%,,R82952,0,0,"10,246",,,,,,,,,,,,
R82768,"15,116","199,155",7.59%,,R82953,10,0,"22,577",,,,,,,,,,,,
R82769,"16,698","238,882",6.99%,,R82955,200,0,"20,810",,,,,,,,,,,,
R82771,"30,284","505,583",5.99%,,R82956,0,8,"11,042",,,,,,,,,,,,
R82772,"30,093","358,673",8.39%,,R82958,0,0,"14,213",,,,,,,,,,,,
R82773,"13,295","190,205",6.99%,,R82959,200,0,"15,089",,,,,,,,,,,,
R82775,"18,120","259,229",6.99%,,R82961,0,0,"12,187",,,,,,,,,,,,
R82776,"32,000","410,781",7.79%,,R82962,0,0,"26,895",,,,,,,,,,,,
R82777,"2,031","29,053",6.99%,,R82965,0,0,"21,258",,,,,,,,,,,,
R82778,"13,564","178,710",7.59%,,R82966,200,0,"16,545",,,,,,,,,,,,
R82779,"4,134","59,148",6.99%,,R82967,0,0,"13,506",,,,,,,,,,,,
R82781,"10,826","154,882",6.99%,,R82968,10,0,"7,087",,,,,,,,,,,,
R82782,"25,022","329,676",7.59%,,R82969,200,0,"7,731",,,,,,,,,,,,
R82788,"58,241","728,924",7.99%,,R82972,200,0,"3,879",,,,,,,,,,,,
R82789,"15,658","223,999",6.99%,,R82975,0,0,"13,204",,,,,,,,,,,,
R82791,"23,595","337,552",6.99%,,R82977,10,0,"13,226",,,,,,,,,,,,
R82792,0,0,8.19%,,R82979,0,0,"21,135",,,,,,,,,,,,
R82793,"8,590","122,884",6.99%,,R82981,200,0,"27,363",,,,,,,,,,,,
R82795,0,0,8.00%,,R82982,0,0,"6,774",,,,,,,,,,,,
R82797,"25,272","361,551",6.99%,,R82985,200,0,"3,300",,,,,,,,,,,,
R82798,0,0,7.79%,,R82988,200,0,"15,513",,,,,,,,,,,,
R82801,"26,848","336,024",7.99%,,R82989,0,0,"17,601",,,,,,,,,,,,
R82802,"12,739","182,246",6.99%,,R82991,0,0,"32,580",,,,,,,,,,,,
R82803,"9,907","141,731",6.99%,,R82992,50,0,"12,987",,,,,,,,,,,,
R82805,"37,049","544,839",6.80%,,R82993,0,0,"23,436",,,,,,,,,,,,
R82806,0,0,6.99%,,R82996,0,0,"26,943",,,,,,,,,,,,
R82807,"35,171","503,167",6.99%,,R82997,10,8,"15,402",,,,,,,,,,,,
R82808,"33,770","402,502",8.39%,,R82998,200,0,"22,529",,,,,,,,,,,,
R82809,"4,823","63,538",7.59%,,R82999,200,0,"11,402",,,,,,,,,,,,
R82811,"27,199","389,110",6.99%,,R83002,0,23,"19,147",,,,,,,,,,,,
R82813,"6,864","85,912",7.99%,,R83006,0,0,"8,707",,,,,,,,,,,,
R82815,"17,435","249,429",6.99%,,R83012,0,0,"34,060",,,,,,,,,,,,
R82816,"22,718","264,469",8.59%,,R83013,200,0,"20,907",,,,,,,,,,,,
R82817,"27,379","391,689",6.99%,,R83015,0,0,"8,514",,,,,,,,,,,,
R82821,0,0,6.99%,,R83016,0,0,"14,653",,,,,,,,,,,,
R82822,"7,507","107,401",6.99%,,R83019,200,0,"10,359",,,,,,,,,,,,
R82825,"14,033","200,758",6.99%,,R83022,50,0,600,,,,,,,,,,,,
R82826,"11,188","143,617",7.79%,,R83025,0,0,"10,060",,,,,,,,,,,,
R82827,"19,311","276,260",6.99%,,R83027,0,0,"6,711",,,,,,,,,,,,
R82828,"29,769","425,877",6.99%,,R83028,200,0,"28,895",,,,,,,,,,,,
R82829,"1,462","20,921",6.99%,,R83029,10,0,"14,749",,,,,,,,,,,,
R82831,"24,618","352,188",6.99%,,R83031,10,0,"12,724",,,,,,,,,,,,
R82832,"10,338","135,139",7.65%,,R83032,200,0,"7,355",,,,,,,,,,,,
R82835,"18,260","261,229",6.99%,,R83033,0,0,"23,089",,,,,,,,,,,,
R82836,"13,081","187,140",6.99%,,R83035,200,0,"5,536",,,,,,,,,,,,
R82837,"15,631","180,703",8.65%,,R83038,10,0,"4,464",,,,,,,,,,,,
R82838,"20,626","244,099",8.45%,,R83039,200,0,"14,311",,,,,,,,,,,,
R82852,"23,208","332,021",6.99%,,R83051,0,0,"22,213",,,,,,,,,,,,
R82853,"17,644","252,418",6.99%,,R83053,0,0,"15,753",,,,,,,,,,,,
R82855,0,0,6.99%,,R83055,0,0,"4,867",,,,,,,,,,,,
R82857,"14,983","214,347",6.99%,,R83056,0,0,"17,600",,,,,,,,,,,,
R82859,"17,905","234,052",7.65%,,R83057,0,0,"7,631",,,,,,,,,,,,
R82861,"11,757","168,191",6.99%,,R83058,200,0,"4,176",,,,,,,,,,,,
R82862,0,0,8.00%,,R83059,0,0,"31,641",,,,,,,,,,,,
R82863,0,0,6.99%,,R83061,0,0,"16,996",,,,,,,,,,,,
R82865,0,0,7.65%,,R83062,200,0,"14,988",,,,,,,,,,,,
R82867,"15,949","228,167",6.99%,,R83066,0,0,"17,689",,,,,,,,,,,,
R82868,"30,714","439,397",6.99%,,R83067,0,0,"14,288",,,,,,,,,,,,
R82869,"6,527","93,378",6.99%,,R83071,200,0,"7,175",,,,,,,,,,,,
R82871,"25,707","367,763",6.99%,,R83072,200,0,"11,062",,,,,,,,,,,,
R82872,0,0,6.99%,,R83075,0,0,"1,035",,,,,,,,,,,,
R82873,"44,205","632,410",6.99%,,R83077,200,0,"12,279",,,,,,,,,,,,
R82875,0,0,6.99%,,R83081,0,0,"13,393",,,,,,,,,,,,
R82876,914,"13,069",6.99%,,R83082,0,0,"10,469",,,,,,,,,,,,
R82877,0,0,6.99%,,R83083,10,0,"55,592",,,,,,,,,,,,
R82879,"23,458","335,588",6.99%,,R83086,54,0,648,,,,,,,,,,,,
R82881,"39,631","508,745",7.79%,,R83087,0,0,"12,904",,,,,,,,,,,,
R82882,"21,802","311,907",6.99%,,R83089,200,0,"20,822",,,,,,,,,,,,
R82883,"13,073","187,025",6.99%,,R83091,54,15,648,,,,,,,,,,,,
R82885,"11,070","145,853",7.59%,,R83092,0,0,"21,771",,,,,,,,,,,,
R82886,"6,786","89,408",7.59%,,R83093,0,0,"8,672",,,,,,,,,,,,
R82887,"10,546","150,877",6.99%,,R83095,200,0,"2,400",,,,,,,,,,,,
R82888,"18,118","259,203",6.99%,,R83096,200,0,"2,400",,,,,,,,,,,,
R82889,"16,490","235,905",6.99%,,R83097,200,0,"10,579",,,,,,,,,,,,
R82891,"10,181","145,654",6.99%,,R83098,200,0,"6,054",,,,,,,,,,,,
R82892,0,0,6.99%,,R83099,0,0,"24,096",,,,,,,,,,,,
R82893,0,0,6.99%,,R83101,200,0,"8,087",,,,,,,,,,,,
R82895,"12,731","182,135",6.99%,,R83102,0,0,"27,253",,,,,,,,,,,,
R82896,"46,442","664,411",6.99%,,R83103,0,0,"24,627",,,,,,,,,,,,
R82897,"12,003","171,724",6.99%,,R83105,0,0,"28,165",,,,,,,,,,,,
R82898,"9,621","137,636",6.99%,,R83106,54,8,648,,,,,,,,,,,,
R82899,"10,018","143,317",6.99%,,R83108,200,0,"14,794",,,,,,,,,,,,
R82901,0,0,6.99%,,R83109,200,0,"6,637",,,,,,,,,,,,
R82902,0,0,8.59%,,R83112,0,0,"22,462",,,,,,,,,,,,
R82903,0,0,8.00%,,R83113,0,0,"33,903",,,,,,,,,,,,
R82905,"21,506","307,664",6.99%,,R83116,0,0,"16,098",,,,,,,,,,,,
R82906,"6,287","89,950",6.99%,,R83117,0,0,"13,231",,,,,,,,,,,,
R82907,"47,356","677,477",6.99%,,R83118,0,0,"9,989",,,,,,,,,,,,
R82908,0,0,7.59%,,R83123,0,0,"10,118",,,,,,,,,,,,
R82909,"2,591","37,067",6.99%,,R83125,0,0,"30,037",,,,,,,,,,,,
R82911,"10,356","148,151",6.99%,,R83126,0,0,"40,835",,,,,,,,,,,,
R82912,"34,604","495,050",6.99%,,R83127,0,0,"17,803",,,,,,,,,,,,
R82915,"5,717","81,790",6.99%,,R83128,200,0,"22,833",,,,,,,,,,,,
R82916,0,0,7.99%,,R83129,0,0,"13,032",,,,,,,,,,,,
R82918,"12,790","159,881",8.00%,,R83131,0,0,"16,382",,,,,,,,,,,,
R82919,0,0,7.59%,,R83132,54,0,648,,,,,,,,,,,,
R82921,"15,549","222,443",6.99%,,R83133,0,0,"14,367",,,,,,,,,,,,
R82922,"36,551","522,906",6.99%,,R83136,0,0,"20,233",,,,,,,,,,,,
R82923,"46,349","663,069",6.99%,,R83138,200,23,"55,239",,,,,,,,,,,,
R82925,0,0,6.99%,,R83139,0,15,"13,305",,,,,,,,,,,,
R82926,0,0,6.99%,,R83151,0,0,"20,528",,,,,,,,,,,,
R82927,"15,427","198,042",7.79%,,R83156,0,0,"19,316",,,,,,,,,,,,
R82928,"20,134","288,044",6.99%,,R83157,0,0,"7,791",,,,,,,,,,,,
R82929,0,0,6.99%,,R83158,0,0,"11,414",,,,,,,,,,,,
R82933,"13,217","189,082",6.99%,,R83159,0,0,"33,051",,,,,,,,,,,,
R82936,0,0,6.99%,,R83161,0,8,"14,460",,,,,,,,,,,,
R82937,"22,435","320,954",6.99%,,R83162,200,0,"36,058",,,,,,,,,,,,
R82939,0,0,6.99%,,R83163,54,0,648,,,,,,,,,,,,
R82951,"29,093","338,689",8.59%,,R83168,0,0,"17,714",,,,,,,,,,,,
R82952,"10,246","146,582",6.99%,,R83169,10,0,"16,281",,,,,,,,,,,,
R82953,"22,457","321,268",6.99%,,R83171,10,0,"17,638",,,,,,,,,,,,
R82955,"18,410","263,381",6.99%,,R83172,0,0,"9,626",,,,,,,,,,,,
R82956,"11,042","157,967",6.99%,,R83175,200,0,"14,844",,,,,,,,,,,,
R82958,"14,213","182,451",7.79%,,R83176,100,0,"3,832",,,,,,,,,,,,
R82959,"12,689","181,528",6.99%,,R83177,0,0,"7,221",,,,,,,,,,,,
R82961,"12,187","152,339",8.00%,,R83178,54,8,648,,,,,,,,,,,,
R82962,"26,895","354,342",7.59%,,R83179,0,0,"12,167",,,,,,,,,,,,
R82965,"21,258","304,115",6.99%,,R83181,0,0,"9,539",,,,,,,,,,,,
R82966,"14,145","181,576",7.79%,,R83183,0,0,"25,967",,,,,,,,,,,,
R82967,"13,506","176,553",7.65%,,R83185,0,0,"69,587",,,,,,,,,,,,
R82968,"6,967","99,670",6.99%,,R83186,0,0,"19,869",,,,,,,,,,,,
R82969,"5,331","70,234",7.59%,,R83187,0,0,"10,502",,,,,,,,,,,,
R82972,"1,479","21,152",6.99%,,R83191,0,0,"26,463",,,,,,,,,,,,
R82973,0,0,6.99%,,R83193,10,0,"12,917",,,,,,,,,,,,
R82975,"13,204","165,049",8.00%,,R83196,0,8,"10,853",,,,,,,,,,,,
R82977,"13,106","187,495",6.99%,,R83198,0,0,"40,727",,,,,,,,,,,,
R82979,"21,135","246,043",8.59%,,R83199,54,0,648,,,,,,,,,,,,
R82981,"24,963","297,535",8.39%,,R83201,54,0,648,,,,,,,,,,,,
R82982,"6,774","96,910",6.99%,,R83202,200,0,"10,390",,,,,,,,,,,,
R82983,0,0,6.99%,,R83203,0,0,"28,106",,,,,,,,,,,,
R82985,900,"11,698",7.69%,,R83205,54,8,648,,,,,,,,,,,,
R82988,"13,113","152,658",8.59%,,R83206,0,0,"62,928",,,,,,,,,,,,
R82989,"17,601","251,796",6.99%,,R83207,0,8,"5,347",,,,,,,,,,,,
R82991,"32,580","466,096",6.99%,,R83208,0,0,"12,443",,,,,,,,,,,,
R82992,"12,387","159,012",7.79%,,R83211,210,0,"35,127",,,,,,,,,,,,
R82993,"23,436","306,348",7.65%,,R83212,10,0,"14,772",,,,,,,,,,,,
R82996,"26,943","385,447",6.99%,,R83213,200,8,"13,843",,,,,,,,,,,,
R82997,"15,282","218,626",6.99%,,R83215,0,0,"3,716",,,,,,,,,,,,
R82998,"20,129","258,390",7.79%,,R83216,200,0,"4,119",,,,,,,,,,,,
