fill_info,State,Contact_Title,Year_Established,Employee_Size,Country,Campaign_Name,New_Category
Filled,ON,Unkown,NA,NA,Canada,Free_Trail,Chinese
Didn't Fill,ON,Unkown,NA,NA,Canada,Free_Trail,Japanese
Didn't Fill,ON,Unkown,NA,NA,Canada,Free_Trail,Chinese
Didn't Fill,ON,Unkown,NA,NA,Canada,Free_Trail,Asian Fusion
Didn't Fill,ON,Unkown,2014,NA,Canada,Free_Trail,Japanese
Didn't Fill,ON,Unkown,NA,NA,Canada,Free_Trail,Chinese
Didn't Fill,ON,Unkown,1999,NA,Canada,Free_Trail,Chinese
Didn't Fill,ON,Unkown,NA,NA,Canada,Free_Trail,Chinese
Didn't Fill,MB,Unkown,NA,NA,Canada,Free_Trail,Japanese
Didn't Fill,MB,Unkown,NA,NA,Canada,Free_Trail,Asian Fusion
Didn't Fill,SK,Unkown,NA,NA,Canada,Free_Trail,Chinese
Didn't Fill,SK,Unkown,NA,NA,Canada,Free_Trail,Japanese
Didn't Fill,SK,Unkown,NA,NA,Canada,Free_Trail,Asian Fusion
Didn't Fill,SK,Unkown,NA,NA,Canada,Free_Trail,Asian Fusion
Didn't Fill,AB,Unkown,NA,NA,Canada,Free_Trail,Chinese
Didn't Fill,AB,Unkown,NA,NA,Canada,Free_Trail,Asian Fusion
Didn't Fill,AB,Unkown,NA,NA,Canada,Free_Trail,Japanese
Didn't Fill,AB,Unkown,2018,NA,Canada,Free_Trail,Asian Fusion
Didn't Fill,BC,Unkown,NA,NA,Canada,Free_Trail,Japanese
Didn't Fill,BC,Unkown,NA,NA,Canada,Free_Trail,Japanese
Didn't Fill,BC,Unkown,NA,NA,Canada,Free_Trail,Japanese
Didn't Fill,BC,Unkown,NA,NA,Canada,Free_Trail,Chinese
Didn't Fill,BC,Unkown,2016,NA,Canada,Free_Trail,Asian Fusion
Didn't Fill,BC,Unkown,NA,NA,Canada,Free_Trail,Chinese
Filled,BC,Unkown,NA,NA,Canada,Free_Trail,Chinese
Didn't Fill,BC,Unkown,NA,NA,Canada,Free_Trail,Japanese
Didn't Fill,AL,Unkown,NA,NA,United States,Mooncake,Chinese
Didn't Fill,AL,Unkown,NA,NA,United States,Mooncake,Japanese
Didn't Fill,AR,Unkown,NA,NA,United States,Mooncake,Japanese
Didn't Fill,CA,Unkown,2006,NA,United States,Mooncake,Chinese
Didn't Fill,CA,Unkown,NA,NA,United States,Mooncake,Japanese
Filled,CA,Unkown,NA,NA,United States,Mooncake,Japanese
Didn't Fill,CA,Unkown,1996,NA,United States,Mooncake,Japanese
Filled,CA,Unkown,1991,NA,United States,Mooncake,Chinese
Filled,CA,Unkown,2010,NA,United States,Mooncake,Chinese
Filled,CA,Unkown,NA,NA,United States,Mooncake,Chinese
Didn't Fill,CA,Unkown,2018,NA,United States,Mooncake,Chinese
Filled,CA,Unkown,1996,NA,United States,Mooncake,Chinese
Didn't Fill,CA,Unkown,2007,NA,United States,Mooncake,Chinese
Didn't Fill,CA,Unkown,NA,NA,United States,Mooncake,Chinese
Filled,CA,Unkown,NA,NA,United States,Mooncake,Chinese
Filled,CA,Unkown,NA,NA,United States,Mooncake,Szechuan
Filled,CA,Unkown,NA,NA,United States,Mooncake,Chinese
Didn't Fill,CA,Unkown,NA,NA,United States,Mooncake,Chinese
Didn't Fill,CA,Unkown,NA,NA,United States,Mooncake,Asian Fusion
Filled,CA,Unkown,NA,NA,United States,Mooncake,Chinese
Didn't Fill,CA,Unkown,2002,NA,United States,Mooncake,Chinese
Didn't Fill,CA,Unkown,2007,NA,United States,Mooncake,Japanese
Didn't Fill,CA,Unkown,NA,NA,United States,Mooncake,Chinese
Didn't Fill,CA,Unkown,2005,NA,United States,Mooncake,Japanese
Filled,CA,Unkown,1966,NA,United States,Mooncake,Chinese
Filled,CA,Unkown,2012,NA,United States,Mooncake,Asian Fusion
Didn't Fill,CO,Unkown,NA,NA,United States,Mooncake,Japanese
Filled,CO,Unkown,NA,NA,United States,Mooncake,Chinese
Filled,CO,Unkown,NA,NA,United States,Mooncake,Japanese
Filled,DC,Unkown,NA,NA,United States,Mooncake,Japanese
Filled,DC,Unkown,2005,NA,United States,Mooncake,Chinese
Didn't Fill,FL,Unkown,2000,NA,United States,Mooncake,Chinese
Didn't Fill,FL,Unkown,NA,NA,United States,Mooncake,Chinese
Filled,FL,Unkown,2016,NA,United States,Mooncake,Japanese
Filled,FL,Unkown,NA,NA,United States,Mooncake,Chinese
Didn't Fill,FL,Unkown,NA,NA,United States,Mooncake,Asian Fusion
Didn't Fill,FL,Unkown,2019,NA,United States,Mooncake,Chinese
Filled,FL,Unkown,NA,NA,United States,Mooncake,Chinese
Didn't Fill,FL,Unkown,NA,NA,United States,Mooncake,Japanese
Filled,FL,Unkown,2007,NA,United States,Mooncake,Chinese
Filled,FL,Unkown,2016,NA,United States,Mooncake,Japanese
Didn't Fill,GA,Unkown,2010,NA,United States,Mooncake,Japanese
Didn't Fill,IL,Unkown,1998,NA,United States,Mooncake,Japanese
Didn't Fill,IL,Unkown,1999,NA,United States,Mooncake,Japanese
Didn't Fill,IL,Unkown,2020,NA,United States,Mooncake,Japanese
Filled,IL,Unkown,1991,NA,United States,Mooncake,Chinese
Filled,IN,Unkown,1995,NA,United States,Mooncake,Chinese
Filled,IN,Unkown,2003,NA,United States,Mooncake,Chinese
Filled,IN,Unkown,2012,NA,United States,Mooncake,Japanese
Didn't Fill,KY,Unkown,2021,NA,United States,Mooncake,Asian Fusion
Didn't Fill,LA,Unkown,1972,NA,United States,Mooncake,Asian Fusion
Didn't Fill,LA,Unkown,1918,NA,United States,Mooncake,Asian Fusion
Didn't Fill,LA,Unkown,NA,NA,United States,Mooncake,Asian Fusion
Didn't Fill,LA,Unkown,2001,NA,United States,Mooncake,Asian Fusion
Didn't Fill,LA,Unkown,2004,NA,United States,Mooncake,Japanese
Didn't Fill,LA,Unkown,1950,NA,United States,Mooncake,Asian Fusion
Filled,LA,Unkown,NA,NA,United States,Mooncake,Japanese
Didn't Fill,MD,Unkown,NA,NA,United States,Mooncake,Chinese
Filled,MD,Unkown,1989,NA,United States,Mooncake,Chinese
Didn't Fill,MD,Unkown,NA,NA,United States,Mooncake,Asian Fusion
Didn't Fill,MD,Unkown,1990,NA,United States,Mooncake,Asian Fusion
Didn't Fill,MD,Unkown,NA,NA,United States,Mooncake,Chinese
Filled,MI,Unkown,1977,NA,United States,Mooncake,Chinese
Didn't Fill,MI,Unkown,NA,NA,United States,Mooncake,Chinese
Filled,MI,Unkown,2011,NA,United States,Mooncake,Chinese
Didn't Fill,MI,Unkown,2004,NA,United States,Mooncake,Chinese
Filled,MI,Unkown,2006,NA,United States,Mooncake,Chinese
Filled,MN,Unkown,1994,NA,United States,Mooncake,Chinese
Didn't Fill,MO,Unkown,NA,NA,United States,Mooncake,Japanese
Didn't Fill,MO,Unkown,NA,NA,United States,Mooncake,Asian Fusion
Didn't Fill,MO,Unkown,1993,NA,United States,Mooncake,Chinese
Filled,MS,Unkown,NA,NA,United States,Mooncake,Japanese
Filled,MS,Unkown,2013,NA,United States,Mooncake,Japanese
Filled,NC,Unkown,2004,NA,United States,Mooncake,Chinese
Filled,NC,Unkown,2001,NA,United States,Mooncake,Chinese
Filled,NC,Unkown,2007,NA,United States,Mooncake,Japanese
Filled,NV,Unkown,1996,NA,United States,Mooncake,Chinese
Didn't Fill,OH,Unkown,2014,NA,United States,Mooncake,Japanese
Didn't Fill,OH,Unkown,2005,NA,United States,Mooncake,Asian Fusion
Didn't Fill,OH,Unkown,1985,NA,United States,Mooncake,Chinese
Filled,OH,Unkown,2009,NA,United States,Mooncake,Chinese
Filled,OH,Unkown,2012,NA,United States,Mooncake,Japanese
Didn't Fill,OK,Unkown,NA,NA,United States,Mooncake,Chinese
Didn't Fill,OR,Unkown,NA,NA,United States,Mooncake,Japanese
Didn't Fill,OR,Unkown,1988,NA,United States,Mooncake,Chinese
Didn't Fill,PA,Unkown,2012,NA,United States,Mooncake,Chinese
Filled,PA,Unkown,2003,NA,United States,Mooncake,Chinese
Filled,PA,Unkown,NA,NA,United States,Mooncake,Chinese
Filled,PA,Unkown,NA,NA,United States,Mooncake,Japanese
Didn't Fill,PA,Unkown,NA,NA,United States,Mooncake,Japanese
Didn't Fill,PA,Unkown,NA,NA,United States,Mooncake,Asian Fusion
Didn't Fill,PA,Unkown,2015,NA,United States,Mooncake,Chinese
Didn't Fill,PA,Unkown,2001,NA,United States,Mooncake,Chinese
Filled,SC,Unkown,NA,NA,United States,Mooncake,Asian Fusion
Filled,SC,Unkown,NA,NA,United States,Mooncake,Japanese
Didn't Fill,TN,Unkown,2010,NA,United States,Mooncake,Japanese
Filled,TN,Unkown,2007,NA,United States,Mooncake,Chinese
Filled,TN,Unkown,2002,NA,United States,Mooncake,Chinese
Didn't Fill,TX,Unkown,2001,NA,United States,Mooncake,Chinese
Filled,TX,Unkown,2002,NA,United States,Mooncake,Chinese
Didn't Fill,TX,Unkown,1993,NA,United States,Mooncake,Asian Fusion
Didn't Fill,TX,Unkown,NA,NA,United States,Mooncake,Japanese
Didn't Fill,TX,Unkown,NA,NA,United States,Mooncake,Chinese
Didn't Fill,TX,Unkown,2018,NA,United States,Mooncake,Japanese
Didn't Fill,UT,Unkown,2010,NA,United States,Mooncake,Asian Fusion
Didn't Fill,UT,Unkown,2016,NA,United States,Mooncake,Asian Fusion
Didn't Fill,UT,Unkown,NA,NA,United States,Mooncake,Japanese
Filled,VA,Unkown,2000,NA,United States,Mooncake,Asian Fusion
Filled,VA,Unkown,NA,NA,United States,Mooncake,Chinese
Didn't Fill,VA,Unkown,2009,NA,United States,Mooncake,Chinese
Filled,VA,Unkown,NA,NA,United States,Mooncake,Chinese
Filled,WA,Unkown,1995,NA,United States,Mooncake,Chinese
Didn't Fill,WA,Unkown,2018,NA,United States,Mooncake,Chinese
Didn't Fill,WA,Unkown,2015,NA,United States,Mooncake,Asian Fusion
Filled,WA,Unkown,1990,NA,United States,Mooncake,Chinese
Filled,AL,Unkown,NA,NA,United States,Mooncake,Japanese
Filled,AL,Unkown,1993,NA,United States,Mooncake,Chinese
Didn't Fill,AL,Unkown,NA,NA,United States,Mooncake,Asian Fusion
Didn't Fill,AL,Unkown,2001,NA,United States,Mooncake,Chinese
Didn't Fill,AL,Unkown,2007,NA,United States,Mooncake,Japanese
Filled,AR,Unkown,NA,NA,United States,Mooncake,Japanese
Didn't Fill,AR,Unkown,2005,NA,United States,Mooncake,Cajun
Filled,CA,Unkown,1987,NA,United States,Mooncake,Chinese
Filled,CA,Unkown,2018,NA,United States,Mooncake,Japanese
Filled,CA,Unkown,2004,NA,United States,Mooncake,Chinese
Filled,CA,Unkown,2021,NA,United States,Mooncake,Chinese
Filled,CA,Unkown,NA,NA,United States,Mooncake,Chinese
Didn't Fill,CA,Unkown,1989,NA,United States,Mooncake,Chinese
Filled,CA,Unkown,NA,NA,United States,Mooncake,Asian Fusion
Filled,CA,Unkown,NA,NA,United States,Mooncake,Japanese
Filled,CA,Unkown,2021,NA,United States,Mooncake,Chinese
Didn't Fill,CA,Unkown,NA,NA,United States,Mooncake,Sichuan
Didn't Fill,CA,Unkown,1994,NA,United States,Mooncake,Chinese
Didn't Fill,CA,Unkown,2010,NA,United States,Mooncake,Chinese
Filled,CA,Unkown,NA,NA,United States,Mooncake,Chinese
Filled,CA,Unkown,NA,NA,United States,Mooncake,Chinese
Filled,CA,Unkown,2019,NA,United States,Mooncake,Chinese
Filled,CA,Unkown,NA,NA,United States,Mooncake,Chinese
Filled,CA,Unkown,NA,NA,United States,Mooncake,Chinese
Filled,CA,Unkown,NA,NA,United States,Mooncake,Chinese
Didn't Fill,CA,Unkown,NA,NA,United States,Mooncake,Japanese
Filled,CA,Unkown,2020,NA,United States,Mooncake,Chinese
Filled,CA,Unkown,NA,NA,United States,Mooncake,Chinese
Filled,CO,Unkown,2007,NA,United States,Mooncake,Chinese
Didn't Fill,DC,Unkown,NA,NA,United States,Mooncake,Japanese
Didn't Fill,DE,Unkown,NA,NA,United States,Mooncake,Japanese
Didn't Fill,FL,Unkown,NA,NA,United States,Mooncake,Japanese
Didn't Fill,FL,Unkown,NA,NA,United States,Mooncake,Asian Fusion
Didn't Fill,FL,Unkown,2020,NA,United States,Mooncake,Japanese
Filled,FL,Unkown,2007,NA,United States,Mooncake,Chinese
Didn't Fill,FL,Unkown,NA,NA,United States,Mooncake,Asian Fusion
Filled,FL,Unkown,2010,NA,United States,Mooncake,Chinese
Filled,GA,Unkown,NA,NA,United States,Mooncake,Chinese
Didn't Fill,GA,Unkown,2010,NA,United States,Mooncake,Chinese
Filled,GA,Unkown,NA,NA,United States,Mooncake,Chinese
Didn't Fill,GA,Unkown,NA,NA,United States,Mooncake,Japanese
Filled,GA,Unkown,NA,NA,United States,Mooncake,Asian Fusion
Didn't Fill,IL,Unkown,2007,NA,United States,Mooncake,Chinese
Filled,IL,Unkown,2012,NA,United States,Mooncake,Japanese
Filled,IL,Unkown,2017,NA,United States,Mooncake,Chinese
Didn't Fill,IL,Unkown,NA,NA,United States,Mooncake,Japanese
Filled,IL,Unkown,2002,NA,United States,Mooncake,Chinese
Filled,IN,Unkown,2000,NA,United States,Mooncake,Chinese
Filled,IN,Unkown,1994,NA,United States,Mooncake,Chinese
Didn't Fill,IN,Unkown,NA,NA,United States,Mooncake,Chinese
Didn't Fill,LA,Unkown,NA,NA,United States,Mooncake,Asian Fusion
Filled,LA,Unkown,NA,NA,United States,Mooncake,Chinese
Didn't Fill,MD,Unkown,NA,NA,United States,Mooncake,Japanese
Didn't Fill,MD,Unkown,NA,NA,United States,Mooncake,Japanese
Didn't Fill,MD,Unkown,NA,NA,United States,Mooncake,Asian Fusion
Didn't Fill,MN,Unkown,NA,NA,United States,Mooncake,Asian Fusion
Didn't Fill,MN,Unkown,1989,NA,United States,Mooncake,Chinese
Filled,MN,Unkown,NA,NA,United States,Mooncake,Chinese
Filled,MO,Unkown,NA,NA,United States,Mooncake,Asian Fusion
Filled,MO,Unkown,NA,NA,United States,Mooncake,Japanese
Didn't Fill,MO,Unkown,NA,NA,United States,Mooncake,Chinese
Didn't Fill,MO,Unkown,NA,NA,United States,Mooncake,Japanese
Filled,MS,Unkown,2003,NA,United States,Mooncake,Japanese
Didn't Fill,NC,Unkown,NA,NA,United States,Mooncake,Japanese
Didn't Fill,NC,Unkown,2004,NA,United States,Mooncake,Japanese
Didn't Fill,NC,Unkown,2015,NA,United States,Mooncake,Japanese
Didn't Fill,NC,Unkown,NA,NA,United States,Mooncake,Japanese
Didn't Fill,NC,Unkown,2001,NA,United States,Mooncake,Chinese
Didn't Fill,NE,Unkown,2017,NA,United States,Mooncake,Japanese
Filled,NV,Unkown,NA,NA,United States,Mooncake,Japanese
Didn't Fill,NV,Unkown,2008,NA,United States,Mooncake,Japanese
Didn't Fill,NV,Unkown,2015,NA,United States,Mooncake,Japanese
Didn't Fill,OH,Unkown,2009,NA,United States,Mooncake,Japanese
Filled,OH,Unkown,NA,NA,United States,Mooncake,Japanese
Filled,OH,Unkown,2007,NA,United States,Mooncake,Chinese
Didn't Fill,OH,Unkown,1996,NA,United States,Mooncake,Chinese
Didn't Fill,OH,Unkown,NA,NA,United States,Mooncake,Chinese
Didn't Fill,OH,Unkown,NA,NA,United States,Mooncake,Chinese
Didn't Fill,OR,Unkown,NA,NA,United States,Mooncake,Japanese
Didn't Fill,PA,Unkown,NA,NA,United States,Mooncake,Chinese
Didn't Fill,PA,Unkown,NA,NA,United States,Mooncake,Asian Fusion
Filled,PA,Unkown,1995,NA,United States,Mooncake,Chinese
Filled,PA,Unkown,1994,NA,United States,Mooncake,Chinese
Filled,PA,Unkown,NA,NA,United States,Mooncake,Chinese
Filled,PA,Unkown,NA,NA,United States,Mooncake,Chinese
Didn't Fill,PA,Unkown,2003,NA,United States,Mooncake,Chinese
Filled,PA,Unkown,NA,NA,United States,Mooncake,Chinese
Didn't Fill,PA,Unkown,NA,NA,United States,Mooncake,Chinese
Didn't Fill,SC,Unkown,NA,NA,United States,Mooncake,Japanese
Filled,TN,Unkown,2012,NA,United States,Mooncake,Chinese
Didn't Fill,TN,Unkown,2006,NA,United States,Mooncake,Asian Fusion
Filled,TN,Unkown,2009,NA,United States,Mooncake,Japanese
Didn't Fill,TX,Unkown,NA,NA,United States,Mooncake,Asian Fusion
Didn't Fill,TX,Unkown,NA,NA,United States,Mooncake,Cajun
Didn't Fill,TX,Unkown,2019,NA,United States,Mooncake,Asian Fusion
Filled,TX,Unkown,NA,NA,United States,Mooncake,Japanese
Filled,TX,Unkown,NA,NA,United States,Mooncake,Chinese
Didn't Fill,TX,Unkown,2017,NA,United States,Mooncake,Chinese
Didn't Fill,TX,Unkown,NA,NA,United States,Mooncake,Chinese
Didn't Fill,TX,Unkown,2004,NA,United States,Mooncake,Japanese
Filled,UT,Unkown,2013,NA,United States,Mooncake,Japanese
Didn't Fill,UT,Unkown,2008,NA,United States,Mooncake,Asian Fusion
Filled,VA,Unkown,2002,NA,United States,Mooncake,Chinese
Filled,VA,Unkown,NA,NA,United States,Mooncake,Chinese
Didn't Fill,VA,Unkown,2004,NA,United States,Mooncake,Japanese
Filled,WA,Unkown,2000,NA,United States,Mooncake,Chinese
Filled,WA,Unkown,NA,NA,United States,Mooncake,Chinese
Didn't Fill,WA,Unkown,2008,NA,United States,Mooncake,Japanese
Didn't Fill,WA,Unkown,1987,NA,United States,Mooncake,Chinese
Filled,WI,Unkown,NA,NA,United States,Mooncake,Japanese
Didn't Fill,WI,Unkown,1999,NA,United States,Mooncake,Asian Fusion
Filled,WI,Unkown,NA,NA,United States,Mooncake,Japanese
Didn't Fill,WV,Unkown,1994,NA,United States,Mooncake,Chinese
Filled,WV,Unkown,NA,NA,United States,Mooncake,Chinese
Didn't Fill,BC,Unkown,NA,NA,Canada,Mooncake,Japanese
Didn't Fill,BC,Unkown,1993,NA,Canada,Mooncake,Japanese
Didn't Fill,SK,Unkown,NA,NA,Canada,Mooncake,Chinese
Filled,SK,Unkown,NA,NA,Canada,Mooncake,Chinese
Didn't Fill,AB,Unkown,NA,NA,Canada,Mooncake,Japanese
Didn't Fill,MB,Unkown,NA,NA,Canada,Mooncake,Japanese
Didn't Fill,BC,Unkown,NA,NA,Canada,Mooncake,Japanese
Didn't Fill,ON,Unkown,NA,NA,Canada,Mooncake,Chinese
Filled,ON,Unkown,NA,NA,Canada,Mooncake,Chinese
Didn't Fill,AB,Unkown,NA,NA,Canada,Mooncake,Asian Fusion
Filled,BC,Unkown,NA,NA,Canada,Mooncake,Asian Fusion
Filled,NB,Unkown,NA,NA,Canada,Mooncake,Chinese
Filled,ON,Unkown,NA,NA,Canada,Mooncake,Chinese
Didn't Fill,MB,Unkown,NA,NA,Canada,Mooncake,Chinese
Didn't Fill,ON,Unkown,NA,NA,Canada,Mooncake,Japanese
Filled,ON,Unkown,NA,NA,Canada,Mooncake,Chinese
Didn't Fill,ON,Unkown,NA,NA,Canada,Mooncake,Japanese
Filled,ON,Unkown,NA,NA,Canada,Mooncake,Chinese
Didn't Fill,AB,Unkown,NA,NA,Canada,Mooncake,Taiwanese
Didn't Fill,AB,Unkown,NA,NA,Canada,Mooncake,Chinese
Didn't Fill,NL,Unkown,NA,NA,Canada,Mooncake,Chinese
Filled,MB,Unkown,2018,NA,Canada,Mooncake,Japanese
Didn't Fill,MB,Unkown,NA,NA,Canada,Mooncake,Chinese
Didn't Fill,AB,Unkown,NA,NA,Canada,Mooncake,Japanese
Filled,ON,Unkown,NA,NA,Canada,Mooncake,Japanese
Didn't Fill,ON,Unkown,NA,NA,Canada,Mooncake,Chinese
Filled,BC,Unkown,NA,NA,Canada,Mooncake,Chinese
Didn't Fill,BC,Unkown,NA,NA,Canada,Mooncake,Japanese
Didn't Fill,BC,Unkown,2014,NA,Canada,Mooncake,Asian Fusion
Didn't Fill,NL,Unkown,NA,NA,Canada,Mooncake,Asian Fusion
Didn't Fill,ON,Unkown,NA,NA,Canada,Mooncake,Chinese
Didn't Fill,ON,Unkown,NA,NA,Canada,Mooncake,Chinese
Didn't Fill,NL,Unkown,NA,NA,Canada,Mooncake,Chinese
Didn't Fill,AB,Unkown,NA,NA,Canada,Mooncake,Asian Fusion
Didn't Fill,AB,Unkown,NA,NA,Canada,Mooncake,Asian Fusion
Didn't Fill,NS,Unkown,NA,NA,Canada,Mooncake,Chinese
Didn't Fill,ON,Unkown,2011,NA,Canada,Mooncake,Asian Fusion
Filled,SK,Unkown,NA,NA,Canada,Mooncake,Chinese
Filled,AB,Unkown,NA,NA,Canada,Mooncake,Chinese
Didn't Fill,ON,Unkown,NA,NA,Canada,Mooncake,Chinese
Didn't Fill,ON,Unkown,NA,NA,Canada,Mooncake,Chinese
Didn't Fill,ON,Unkown,NA,NA,Canada,Mooncake,Chinese
Filled,ON,Unkown,NA,NA,Canada,Mooncake,Japanese
Didn't Fill,NS,Unkown,NA,NA,Canada,Mooncake,Chinese
Didn't Fill,BC,Unkown,NA,NA,Canada,Mooncake,Japanese
Didn't Fill,AB,Unkown,NA,NA,Canada,Mooncake,Japanese
Didn't Fill,ON,Unkown,NA,NA,Canada,Mooncake,Asian Fusion
Filled,SK,Unkown,NA,NA,Canada,Mooncake,Asian Fusion
Didn't Fill,NS,Unkown,NA,NA,Canada,Mooncake,Chinese
Filled,ON,Unkown,NA,NA,Canada,Mooncake,Asian Fusion
Didn't Fill,ON,Unkown,NA,NA,Canada,Mooncake,Japanese
Didn't Fill,ON,Unkown,NA,NA,Canada,Mooncake,Asian Fusion
Filled,ON,Unkown,NA,NA,Canada,Mooncake,Chinese
Didn't Fill,ON,Unkown,NA,NA,Canada,Mooncake,Japanese
